Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Scarlett Hutchinson,F,U,GBR,0.0,2.0,0.0,2019.0,2019.0,,
Sydney Dorcil,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Andrea Isabel Perez Morales,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Roni Lior,F,U,ISR,0.0,6.0,0.0,2019.0,2019.0,,
Anna Marie Weissheim,F,R,GER,0.0,1.0,0.0,2019.0,2019.0,,
Kim Juliane Auerswald,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Lilly Dueffert,F,U,GER,0.0,9.0,0.0,2019.0,2021.0,,
Jeong Moon,F,U,KOR,0.0,2.0,0.0,2019.0,2019.0,,
Daria Kononchuk,F,U,RUS,0.0,3.0,0.0,2019.0,2019.0,,
Amrita Yadav,F,R,IND,0.0,4.0,0.0,2019.0,2019.0,,
Sabina Richtrova,F,R,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Valentine Vigne,F,R,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Tabitha Porter,F,R,NZL,0.0,1.0,0.0,2019.0,2019.0,,
Kateryna Nakonechna,F,R,UKR,0.0,1.0,0.0,2019.0,2019.0,,
Laura Bryan,F,R,USA,0.0,1.0,0.0,2019.0,2019.0,,
Alexandra Dodashev Enbert,F,R,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Bar Haham,F,U,ISR,0.0,1.0,0.0,2019.0,2019.0,,
Yael Knebel,F,U,ISR,0.0,1.0,0.0,2019.0,2019.0,,
Choyeon Kang,F,U,KOR,0.0,3.0,0.0,2019.0,2019.0,,
Audy Phetricia,F,U,INA,0.0,2.0,0.0,2019.0,2019.0,,
Niken Ferlyana Kusumaningtyas,F,U,INA,0.0,1.0,0.0,2019.0,2019.0,,
Anggi Dwi Hidayati,F,U,INA,0.0,1.0,0.0,2019.0,2019.0,,
Cartika Wisesha Dewi Larasati,F,R,INA,0.0,1.0,0.0,2019.0,2019.0,,
Carrolina Martha Sanjaya,F,U,INA,0.0,1.0,0.0,2019.0,2019.0,,
Nur Rosida Mega Hadiati,F,R,INA,0.0,1.0,0.0,2019.0,2019.0,,
Bramila Shofia Nenden,F,U,INA,0.0,2.0,0.0,2019.0,2019.0,,
Jessica Christa Wirahadipoernomo,F,U,INA,0.0,1.0,0.0,2019.0,2019.0,,
Alyse Cormier,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Sumvruta Iyengar,F,R,USA,0.0,7.0,0.0,2019.0,2021.0,,
Trishna Parikh,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Samantha Vandercreek,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Jessica Legendre,F,R,USA,0.0,1.0,0.0,2019.0,2019.0,,
Anna Katherine Harvey,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Magdalena Nunez Pureco,F,U,MEX,0.0,2.0,0.0,2019.0,2019.0,,
Alicia Martial,F,U,FRA,0.0,8.0,0.0,2021.0,2019.0,,
Muskan Sharma,F,U,AUS,0.0,1.0,0.0,2019.0,2019.0,,
Vibhasree Gowda,F,L,IND,0.0,22.0,0.0,2021.0,2019.0,,
Angie Bong Jan Thong,F,U,INA,0.0,1.0,0.0,2019.0,2019.0,,
Maria Picazo Martin,F,U,ESP,0.0,3.0,0.0,2019.0,2019.0,,
Ana Utrilla Benito,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Gaia Di Paolo,F,U,ITA,0.0,1.0,0.0,2019.0,2019.0,,
Reka Kata Matko,F,U,HUN,0.0,2.0,0.0,2019.0,2019.0,,
Livia Lukacs,F,U,HUN,0.0,2.0,0.0,2019.0,2019.0,,
Reka Pecsi,F,U,HUN,0.0,1.0,0.0,2019.0,2019.0,,
Anna Kantor,F,U,HUN,0.0,1.0,0.0,2019.0,2019.0,,
Lanlana Tararudee,F,U,THA,0.0,1.0,0.0,2019.0,2019.0,,
Darja Suvirdjonkova,F,U,SRB,0.0,10.0,0.0,2019.0,2019.0,,
Ramona Matei,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Anya Chavez,F,U,CAN,0.0,1.0,0.0,2019.0,2019.0,,
Pichapak Sirikul,F,U,THA,0.0,5.0,0.0,2019.0,2019.0,,
Mia Mayerova,F,U,SVK,0.0,4.0,0.0,2021.0,2019.0,,
Vivien Carolin Kutacova,F,U,GER,0.0,5.0,0.0,2019.0,2020.0,,
Sophie Julie Zehender,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Carolina Gomez,F,R,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Carina Marina Petrosan,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Amalia Azimova,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Elena Giovanna Giessler,F,U,GER,0.0,3.0,0.0,2019.0,2021.0,,
Nikoleta Stankovic,F,R,SRB,0.0,2.0,0.0,2019.0,2019.0,,
Joya Nicolas,F,U,AUS,0.0,3.0,0.0,2020.0,2019.0,,
Alexandra Hincu,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Alessia Maria Meriseanu,F,U,ROU,0.0,2.0,0.0,2019.0,2019.0,,
Alisia Alexandra Negoita,F,U,ROU,0.0,3.0,0.0,2019.0,2019.0,,
Valentina Campagnolo,F,U,ITA,0.0,2.0,0.0,2019.0,2019.0,,
Mengtong Zhao,F,U,CHN,0.0,3.0,0.0,2019.0,2019.0,,
Yiming Dang,F,U,CHN,0.0,2.0,0.0,2019.0,2019.0,,
Carmen Fernanda Elorrieta Flores,F,R,PER,0.0,1.0,0.0,2019.0,2019.0,,
Roxana Urbina,F,R,PER,0.0,2.0,0.0,2019.0,2019.0,,
Andrea Quiroz,F,U,PER,0.0,2.0,0.0,2019.0,2019.0,,
Patricia Cano,F,U,PER,0.0,2.0,0.0,2019.0,2019.0,,
Emma Renard,F,R,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Jessica Luisa Alsola,F,U,CAN,0.0,1.0,0.0,2019.0,2019.0,,
Makenna Thiel,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Rose Alix Vidal,F,U,FRA,0.0,3.0,0.0,2019.0,2019.0,,
Luna Lesage,F,U,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Tereza Polakova,F,U,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Luisa Hrda,F,L,GER,0.0,1.0,0.0,2019.0,2019.0,,
Maria Pena,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Alba Guijo,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Rachel Leighton,F,U,USA,0.0,3.0,0.0,2020.0,2019.0,,
Isabel Cabrerizo Martinez,F,R,ESP,0.0,3.0,0.0,2019.0,2019.0,,
Lidia Gomez Carrera,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Xinyi Nong,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Min Zhang,F,U,CHN,0.0,3.0,0.0,2019.0,2019.0,,
Yifei He,F,U,CHN,0.0,2.0,0.0,2019.0,2019.0,,
Xiaotong Zhao,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Yuxuan Li,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Annabelle Xu,F,U,CAN,0.0,2.0,0.0,2019.0,2019.0,,
Viktoria Kleer Kliimand,F,U,EST,0.0,4.0,0.0,2019.0,2019.0,,
Aurelia Riga,F,U,EST,0.0,1.0,0.0,2019.0,2019.0,,
Isabella Arana Rios,F,U,MEX,0.0,3.0,0.0,2019.0,2019.0,,
Daniela Carreto,F,R,MEX,0.0,3.0,0.0,2019.0,2019.0,,
Quetzali Dafne Vazquez Montesinos,F,R,MEX,0.0,2.0,0.0,2019.0,2019.0,,
Lara Manzur,F,U,PER,0.0,1.0,0.0,2019.0,2019.0,,
Fatima Nemi,F,U,PER,0.0,1.0,0.0,2019.0,2019.0,,
Raquel Villan Pereira,F,R,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Raven Neely,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Julia Fliegner,F,U,USA,0.0,3.0,0.0,2019.0,2020.0,,
Ellie Myers,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Maria Santilli,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Madison Riley,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Cambelle Bouchard,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Hsuan Huang,F,U,TPE,0.0,1.0,0.0,2019.0,2019.0,,
Karolina Bartusek,F,U,POL,0.0,1.0,0.0,2019.0,2019.0,,
Zuzana Bohatova,F,U,CZE,0.0,6.0,0.0,2019.0,2021.0,,
Charlotte Mosbaek Ellegaard,F,U,DEN,0.0,1.0,0.0,2019.0,2019.0,,
Worthy Goldman,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Katie Morris,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Indianna Spink,F,U,GBR,0.0,2.0,0.0,2019.0,2019.0,,
Aleksandra Topalovic,F,R,GBR,0.0,2.0,0.0,2019.0,2019.0,,
Kyrin Pollock,F,U,USA,0.0,4.0,0.0,2019.0,2019.0,,
Alicia Suzzoni,F,U,FRA,0.0,2.0,0.0,2019.0,2019.0,,
Polina Bezklubnaia,F,U,RUS,0.0,1.0,0.0,2019.0,2019.0,,
Nadine Martinez,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Ariadna Perez Lertxundi,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Marta Garcia,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Sofia Pinto,F,U,POR,0.0,5.0,0.0,2021.0,2019.0,,
Rosario Louro,F,U,POR,0.0,1.0,0.0,2019.0,2019.0,,
Breda Brennan,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Ciara O Toole,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Emily Odonovan,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Emma Brennan,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Lisa Ryan,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Kate Gardiner,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Ella Lynn Browne,F,U,IRL,0.0,1.0,0.0,2019.0,2019.0,,
Zoe Gubbels,F,U,NED,0.0,1.0,0.0,2019.0,2019.0,,
Ana Villalvazo,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Kristina Hovsepyan,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Kate Paulus,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Fatiya Shariff,F,U,KEN,0.0,1.0,0.0,2019.0,2019.0,,
Ghaida Jeribi,F,U,TUN,0.0,6.0,0.0,2019.0,2021.0,,
Camila Moira Taborga Rollano,F,U,BOL,0.0,2.0,0.0,2019.0,2019.0,,
Maria Alejandra Sandoval Espinoza,F,U,BOL,0.0,1.0,0.0,2019.0,2019.0,,
Malissa Vos,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Elyssa Ducret,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Alessa Maier,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Roselida Asumwa,F,U,KEN,0.0,1.0,0.0,2019.0,2019.0,,
Alicia Owegi,F,U,KEN,0.0,1.0,0.0,2019.0,2019.0,,
Veronika Hughes,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Lucie Ivanova,F,U,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Andrea Perez Bordon,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Lola Estevez Varrenti,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Layla Bryant,F,U,USA,0.0,4.0,0.0,2019.0,2021.0,,
Emeline De Witte,F,R,BEL,0.0,1.0,0.0,2019.0,2019.0,,
Camila Cecilia Miranda Jove,F,U,BOL,0.0,1.0,0.0,2019.0,2019.0,,
Sabrina Alejandra Solis Encinas,F,U,BOL,0.0,1.0,0.0,2019.0,2019.0,,
Theresa Papikian,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Nastasya Semenovski,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Maria Elena Cabane,F,R,GUA,0.0,1.0,0.0,2019.0,2019.0,,
Iana Snezhkina,F,U,RUS,0.0,5.0,0.0,2019.0,2019.0,,
Arianna Castellanos Calderon,F,U,ECU,0.0,1.0,0.0,2019.0,2019.0,,
Lizbeth Gencon Sucre,F,U,ECU,0.0,2.0,0.0,2019.0,2019.0,,
Alena Kasatkina,F,U,RUS,0.0,1.0,0.0,2019.0,2019.0,,
Youna Kim,F,U,KOR,0.0,1.0,0.0,2019.0,2019.0,,
Maria Daciana Ciubotaru,F,U,ROU,0.0,2.0,0.0,2019.0,2019.0,,
Francesca Andrea Feodorov,F,U,ROU,0.0,4.0,0.0,2020.0,2019.0,,
Sapir Sela,F,R,ISR,0.0,1.0,0.0,2019.0,2019.0,,
Leyla Fiorella Britez Risso,F,U,PAR,0.0,2.0,0.0,2019.0,2019.0,,
Lujan Alegre,F,U,PAR,0.0,1.0,0.0,2019.0,2019.0,,
Karim Lisset Carreras Lampert,F,U,PAR,0.0,1.0,0.0,2019.0,2019.0,,
Paloma Florencia Caceres Villalba,F,U,PAR,0.0,1.0,0.0,2019.0,2019.0,,
Mizuki Inose,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Sena Takebe,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Mao Iseki,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Yuna Ohashi,F,U,JPN,0.0,3.0,0.0,2019.0,2019.0,,
Kaho Hagiwara,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Riko Ebina,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Aoi Kanai,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Anshu Okamura,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Michiyo Nakamura,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Tania Pereira,F,U,SUI,0.0,3.0,0.0,2019.0,2019.0,,
Daria Mikhaylova,F,U,RUS,0.0,3.0,0.0,2019.0,2019.0,,
Aizat Zholdakayeva,F,U,KAZ,0.0,3.0,0.0,2019.0,2019.0,,
Victoria Sasinka,F,U,USA,0.0,4.0,0.0,2019.0,2019.0,,
Andreea Valentina Mondan,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Anna Marie Kopecka,F,U,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Sylvie Kalouskova,F,U,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Michaela Koricinova,F,U,SVK,0.0,3.0,0.0,2019.0,2019.0,,
Hanna Morikawa,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Nayeon Kim,F,U,KOR,0.0,1.0,0.0,2019.0,2019.0,,
Ji Hyeon Seo,F,U,KOR,0.0,1.0,0.0,2019.0,2019.0,,
Sophie Wagemaker,F,L,NED,0.0,1.0,0.0,2019.0,2019.0,,
Maika M Adair,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Ksenia Meshcheryakova,F,U,RUS,0.0,6.0,0.0,2021.0,2019.0,,
Elizaveta Gurianova,F,U,RUS,0.0,4.0,0.0,2021.0,2019.0,,
Aleksandra Evdokimova,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Han Shi,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Raja Szyszkowitz,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Tereza Zelinova,F,R,SVK,0.0,1.0,0.0,2019.0,2019.0,,
Anait Arutyunyan,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Sara Rhallab,F,U,MAR,0.0,2.0,0.0,2019.0,2019.0,,
Otilia Chamizo,F,U,SWE,0.0,1.0,0.0,2019.0,2019.0,,
Andreea Scurtu,F,U,ROU,0.0,3.0,0.0,2019.0,2019.0,,
Rebeca Maria Tudose,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Sofia Maria Nicolae,F,R,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Beatrice Alexia Duma,F,R,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Alexandra Neacsu,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Oana Cocan,F,R,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Maria Strebkova,F,U,UKR,0.0,1.0,0.0,2019.0,2019.0,,
Sofiia Vdovychenko,F,R,UKR,0.0,1.0,0.0,2019.0,2019.0,,
Kateryna Rublevska,F,U,UKR,0.0,2.0,0.0,2019.0,2019.0,,
Anastasiia Khriapko,F,U,UKR,0.0,1.0,0.0,2019.0,2019.0,,
Anna Sydorenko,F,U,UKR,0.0,3.0,0.0,2019.0,2021.0,,
Hanna Vasconez Teran,F,U,ECU,0.0,1.0,0.0,2019.0,2019.0,,
Inga Strelchuk,F,U,UKR,0.0,4.0,0.0,2019.0,2021.0,,
Valeria Vigil Escobar,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Camila Keller,F,U,ARG,0.0,3.0,0.0,2021.0,2019.0,,
Yone Pereiro,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Maya Keidar,F,U,ISR,0.0,1.0,0.0,2019.0,2019.0,,
Delia Macovei,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Chu Ni Wang,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Julia Deming,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Tatiana Ovechkina,F,R,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Martina Peretti,F,U,ITA,0.0,5.0,0.0,2019.0,2020.0,,
Caterina Odorizzi,F,U,ITA,0.0,9.0,0.0,2021.0,2020.0,,
Laura Kubacakova,F,U,CZE,0.0,1.0,0.0,2019.0,2019.0,,
Tereza Krenkova,F,U,CZE,0.0,6.0,0.0,2020.0,2019.0,,
Jasmin Perina,F,U,AUT,0.0,1.0,0.0,2019.0,2019.0,,
Carla Galmiche,F,U,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Laura Hrabovska,F,R,SVK,0.0,1.0,0.0,2019.0,2019.0,,
Doris Carolina Isaila,F,U,ROU,0.0,1.0,0.0,2019.0,2019.0,,
Mengxin Zhai,F,U,CHN,0.0,1.0,0.0,2019.0,2019.0,,
Ling Su,F,U,CHN,0.0,3.0,0.0,2019.0,2019.0,,
Yitong Zhang,F,U,CHN,0.0,3.0,0.0,2019.0,2019.0,,
Yuxuan Luo,F,U,CHN,0.0,3.0,0.0,2019.0,2019.0,,
Aliz Stumpf,F,U,HUN,0.0,2.0,0.0,2019.0,2019.0,,
Emma Jazmin Seo,F,U,ARG,0.0,2.0,0.0,2019.0,2019.0,,
Martina Macarena Torrales Tebes,F,R,CHI,0.0,5.0,0.0,2019.0,2020.0,,
Chiara Fiorenza,F,U,ARG,0.0,3.0,0.0,2019.0,2019.0,,
Emilse Lujan Ruiz,F,U,ARG,0.0,2.0,0.0,2019.0,2019.0,,
Coral Scherb,F,U,ARG,0.0,3.0,0.0,2019.0,2019.0,,
Maria Tiziana Ferrante,F,U,ARG,0.0,3.0,0.0,2019.0,2019.0,,
Valeria Porras Buezo,F,U,GUA,0.0,3.0,0.0,2019.0,2019.0,,
Paula Maria Curci Micieli,F,U,ARG,0.0,3.0,0.0,2019.0,2019.0,,
Malena Canon,F,U,ARG,0.0,1.0,0.0,2019.0,2019.0,,
Noelia Belen Acosta,F,U,ARG,0.0,4.0,0.0,2019.0,2021.0,,
Carmen Garcia Lavado,F,U,ESP,0.0,2.0,0.0,2019.0,2019.0,,
Laura Mulero Parraga,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Valeriia Ivanovskaia,F,U,RUS,0.0,1.0,0.0,2019.0,2019.0,,
Kristina Vergazova,F,U,UZB,0.0,1.0,0.0,2019.0,2019.0,,
Aalyka Ebrahim,F,U,IND,0.0,4.0,0.0,2019.0,2019.0,,
Tamara Malazonia,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Tiegan Aitken,F,U,GBR,0.0,1.0,0.0,2019.0,2019.0,,
Tea Nikcevic,F,U,MNE,0.0,1.0,0.0,2019.0,2019.0,,
Nessa Pratt,F,U,AUS,0.0,5.0,0.0,2020.0,2019.0,,
Lauren Djani,F,U,AUS,0.0,1.0,0.0,2019.0,2019.0,,
Shante Lai,F,U,AUS,0.0,1.0,0.0,2019.0,2019.0,,
Maria Zolotukhina,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Tiziana Rossini,F,U,ARG,0.0,1.0,0.0,2019.0,2019.0,,
Lucy Furness,F,R,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Jocelyn Massey,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Yamilet Castillo,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Alessia Tripaldelli,F,U,ITA,0.0,1.0,0.0,2019.0,2019.0,,
Skyler Miller,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Isabella Weatherhead,F,U,RSA,0.0,3.0,0.0,2019.0,2020.0,,
Lili Minich,F,R,GER,0.0,2.0,0.0,2019.0,2019.0,,
Thais Maciel,F,U,BRA,0.0,1.0,0.0,2019.0,2019.0,,
Georgia Kennealy,F,U,RSA,0.0,1.0,0.0,2019.0,2019.0,,
Tshegofatso Tsiang,F,U,BOT,0.0,3.0,0.0,2020.0,2019.0,,
Josefa Rosario Fernandez,F,U,CHI,0.0,1.0,0.0,2019.0,2019.0,,
Florencia Araya,F,U,CHI,0.0,9.0,0.0,2020.0,2019.0,,
Abigale Cotuna,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Hana Ayman Elsherif,F,U,EGY,0.0,1.0,0.0,2019.0,2019.0,,
Kianah Motosono,F,R,USA,0.0,1.0,0.0,2019.0,2019.0,,
Maria Michaela Fiacan,F,U,SUI,0.0,2.0,0.0,2019.0,2019.0,,
Ruslana Kovalenko,F,R,UKR,0.0,1.0,0.0,2019.0,2019.0,,
Kelly Hope,F,U,RSA,0.0,2.0,0.0,2019.0,2019.0,,
Raiyah Omar,F,R,AUS,0.0,2.0,0.0,2019.0,2019.0,,
Kirijana Petreski,F,R,AUS,0.0,3.0,0.0,2019.0,2018.0,,
Elodie Foster,F,U,AUS,0.0,2.0,0.0,2019.0,2019.0,,
Gillian Collins,F,U,AUS,0.0,2.0,0.0,2019.0,2019.0,,
Emma Semenenko,F,U,FRA,0.0,2.0,0.0,2019.0,2019.0,,
Elisa Rigazio,F,U,FRA,0.0,1.0,0.0,2019.0,2019.0,,
Nilda Ikizoglu,F,U,TUR,0.0,2.0,0.0,2019.0,2019.0,,
Giulia Pereira De Aguiar,F,R,BRA,0.0,1.0,0.0,2019.0,2019.0,,
Catarina Marcko Ferreira,F,U,POR,0.0,1.0,0.0,2019.0,2019.0,,
Nicolly Ferreira,F,U,BRA,0.0,2.0,0.0,2019.0,2019.0,,
Bianca Leao,F,U,BRA,0.0,1.0,0.0,2019.0,2019.0,,
Maria Helena Sodre,F,U,BRA,0.0,2.0,0.0,2019.0,2019.0,,
Gabriela Yamate Almeida,F,U,BRA,0.0,2.0,0.0,2019.0,2019.0,,
Laiza Sicatto Da Silva,F,U,BRA,0.0,2.0,0.0,2019.0,2019.0,,
Martina Garnevska,F,U,RSA,0.0,1.0,0.0,2019.0,2019.0,,
Kagiso Ledwaba,F,U,RSA,0.0,1.0,0.0,2019.0,2019.0,,
Sara Mannschott,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Macarena Cannoni Miranda,F,U,CHI,0.0,1.0,0.0,2019.0,2019.0,,
Paloma Goldsmith Weinreich,F,U,CHI,0.0,1.0,0.0,2019.0,2019.0,,
Martina Alcaino Vergara,F,U,CHI,0.0,1.0,0.0,2019.0,2019.0,,
Belle Kuhnert,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Emily Ruckno,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Maria Filimonikhina,F,R,RUS,0.0,5.0,0.0,2019.0,2020.0,,
Kanyanut Sudsaard,F,U,THA,0.0,4.0,0.0,2019.0,2020.0,,
Majda Ajradini,F,U,GER,0.0,3.0,0.0,2020.0,2020.0,,
Shikha Tyagi,F,R,IND,0.0,1.0,0.0,2019.0,2019.0,,
Olga Petrushina,F,U,RUS,0.0,1.0,0.0,2019.0,2019.0,,
Irene Artigas,F,R,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Haruna Takada,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Zoe Cauthen,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Jumai Muhammed,F,U,NGR,0.0,2.0,0.0,2019.0,2019.0,,
Valentina Loretz,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Paulina Loretz,F,U,MEX,0.0,1.0,0.0,2019.0,2019.0,,
Nana Owada,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Yuri Serizawa,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Mei Koike,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Natsumi Nakadate,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Yui Kondo,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Suzura Takaoka,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Satsuki Ito,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Mai Fujimoto,F,U,JPN,0.0,1.0,0.0,2019.0,2019.0,,
Tiffany Pyritz,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Mckenzie Davis,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Amala Nwokolo,F,U,NGR,0.0,2.0,0.0,2019.0,2019.0,,
Serena Teluwo,F,U,NGR,0.0,1.0,0.0,2019.0,2019.0,,
Amarachi Odoh,F,U,NGR,0.0,1.0,0.0,2019.0,2019.0,,
Peace P Udoh,F,U,NGR,0.0,2.0,0.0,2019.0,2019.0,,
Mariam Alli Balogun,F,R,NGR,0.0,1.0,0.0,2019.0,2019.0,,
Julie Schalch,F,U,SUI,0.0,1.0,0.0,2019.0,2019.0,,
Alissa Schmitz,F,U,GER,0.0,1.0,0.0,2019.0,2019.0,,
Nikol Mishieva,F,U,RUS,0.0,10.0,0.0,2021.0,2019.0,,
Alina Gavrish,F,U,AZE,0.0,1.0,0.0,2019.0,2019.0,,
Alina Kozaeva,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,
Camille Kiss,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Cristina Flaquer Fuste,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,
Catherine Allen,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Nevada Apollo,F,R,USA,0.0,1.0,0.0,2019.0,2019.0,,
Lizanne Boyer,F,U,USA,0.0,2.0,0.0,2019.0,2019.0,,
Sol Rabin,F,U,ARG,0.0,1.0,0.0,2019.0,2019.0,,
Magnolia Rodriguez,F,U,ARG,0.0,1.0,0.0,2019.0,2019.0,,
Emma Shelton,F,U,USA,0.0,1.0,0.0,2019.0,2019.0,,
Emily Tinker,F,U,AUS,0.0,2.0,0.0,2019.0,2019.0,,
Leann Serna,F,U,AUS,0.0,1.0,0.0,2019.0,2019.0,,
