,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
4492,Chun Yan He,F,L,CHN,0.0,3.0,0.0,2016.0,2016.0,,,
4493,Isabela Miro,F,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
4494,Ekaterina Tsiklauri,F,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,,
4495,Abiodun Oyegoke,F,U,NGR,0.0,2.0,0.0,2019.0,2019.0,,,
4496,Rana Sherif Ahmed,F,U,EGY,0.0,1.0,0.0,2019.0,2019.0,,,
4497,Susanna Ciccone,F,R,ITA,0.0,1.0,0.0,2019.0,2019.0,,,
4498,Suzuka Furukawa,F,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,,
4499,Saana Saarteinen,F,U,FIN,0.0,2.0,0.0,2016.0,2016.0,,,
4500,Marie Elise Casares,F,R,ECU,0.0,2.0,0.0,2016.0,2016.0,,,
4501,Annika Sillanpaa,F,U,FIN,0.0,1.0,0.0,2016.0,2016.0,,,
4502,Caroline Rohde Moe,F,U,NOR,0.0,1.0,0.0,2016.0,2016.0,,,
4503,Karis Ryan,F,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
4504,Viktoriya Lushkova,F,R,UKR,0.0,1.0,0.0,2016.0,2016.0,,,
4505,Gyung Eun Song,F,U,KOR,0.0,4.0,0.0,2019.0,2019.0,,,
4506,Taisiya Zakarlyuk,F,R,UKR,0.0,2.0,0.0,2016.0,2016.0,,,
4507,Rachel Girard,F,L,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
4508,Samira Giger,F,U,SUI,0.0,1.0,0.0,2016.0,2016.0,,,
4509,Eva Wacanno,F,U,NED,0.0,5.0,0.0,2016.0,2019.0,,,
4510,Rocio Macri,F,R,ARG,0.0,2.0,0.0,2016.0,2016.0,,,
4511,Ai Wen Zhu,F,R,CHN,0.0,4.0,0.0,2018.0,2018.0,,,
4512,Virginia Eliana Tica,F,R,ROU,0.0,4.0,0.0,2016.0,2017.0,,,
4513,Min Liu,F,R,CHN,0.0,2.0,0.0,2018.0,2018.0,,,
4514,Magalie Girard,F,U,FRA,0.0,3.0,0.0,2019.0,2019.0,,,
4515,Gulchekhra Muhammadsidikova,F,U,UZB,0.0,1.0,0.0,2017.0,2017.0,,,
4516,Ashley Keir,F,R,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
4517,Elena Cerezo Codina,F,U,ESP,0.0,1.0,0.0,2017.0,2017.0,,,
4518,Tamari Chalaganidze,F,U,GEO,0.0,2.0,0.0,2019.0,2019.0,,,
4519,Maree Teiwa Casey,F,R,AUS,0.0,3.0,0.0,2018.0,2018.0,,,
4520,Koralie Etienne,F,R,PUR,0.0,1.0,0.0,2020.0,2020.0,,,
4521,Ornella Caron,F,R,ARG,0.0,1.0,0.0,2017.0,2017.0,,,
4522,Denise Starr,F,R,USA,0.0,1.0,0.0,2018.0,2018.0,,,
4523,Aimee Gibson,F,U,GBR,0.0,1.0,0.0,2016.0,2016.0,,,
4524,Yihong Li,F,U,CHN,0.0,4.0,0.0,2016.0,2016.0,,,
4525,Julaluck Sae Eung,F,U,THA,0.0,4.0,0.0,2016.0,2017.0,,,
4526,Regina Clark,F,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
4527,Sonia Daggou,F,R,TUN,0.0,1.0,0.0,2016.0,2016.0,,,
4528,Ana Gabriela Gerbasi,F,R,VEN,0.0,3.0,0.0,2016.0,2016.0,,,
4529,Yosr Elmi,F,U,TUN,0.0,4.0,0.0,2016.0,2017.0,,,
4530,Ji Hee Lee,F,U,KOR,0.0,3.0,0.0,2016.0,2016.0,,,
4531,Alena Fomina,F,R,RUS,0.0,1.0,0.0,2021.0,2021.0,,,
4532,Anastasia Rudakova,F,U,RUS,0.0,2.0,0.0,2016.0,2016.0,,,
4533,Sandra Honigova,F,U,CZE,0.0,2.0,0.0,2016.0,2016.0,,,
4534,Kaisaran Siewrattan,F,U,TRI,0.0,1.0,0.0,2019.0,2019.0,,,
4535,Yang Liu,F,U,CHN,0.0,1.0,0.0,2016.0,2016.0,,,
4536,Yamile Fors Guerra,F,U,CUB,0.0,1.0,0.0,2017.0,2017.0,,,
4537,Marine Nizri Spiegel,F,L,USA,0.0,2.0,0.0,2019.0,2019.0,,,
4538,Andrea Martinez,F,U,MEX,0.0,2.0,0.0,2018.0,2018.0,,,
4539,Ana Paula Saviole,F,U,BRA,0.0,2.0,0.0,2016.0,2016.0,,,
4540,Safa Safar,F,U,BRN,0.0,2.0,0.0,2018.0,2018.0,,,
4541,Manon Garcia,F,U,FRA,0.0,1.0,0.0,2021.0,2021.0,,,
4542,Yasmin Hamza,F,U,EGY,0.0,2.0,0.0,2017.0,2017.0,,,
4543,Yue Yu,F,U,CHN,0.0,2.0,0.0,2017.0,2017.0,,,
4544,Natasha Hillyer,F,R,GBR,0.0,5.0,0.0,2016.0,2016.0,,,
4545,Samantha Galinier,F,R,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
4546,Amy Sargeant,F,R,GBR,0.0,1.0,0.0,2017.0,2017.0,,,
4547,Lisa Brinkmann,F,R,GER,0.0,1.0,0.0,2016.0,2016.0,,,
4548,Alessandra Pennesi,F,R,VEN,0.0,1.0,0.0,2021.0,2021.0,,,
4549,Alexandra Vukota,F,U,SUI,0.0,3.0,0.0,2016.0,2016.0,,,
4550,Victoria Corina Mirea,F,R,ROU,0.0,1.0,0.0,2018.0,2018.0,,,
4551,Tuule Tani,F,U,EST,0.0,1.0,0.0,2017.0,2017.0,,,
4552,Elisa Tassotti,F,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
4553,Sarah Leonard,F,U,USA,0.0,2.0,0.0,2017.0,2017.0,,,
4554,Carina Litfin,F,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
4555,Alessia Bianchi,F,U,ITA,0.0,5.0,0.0,2018.0,2017.0,,,
4556,Nithya Raj Babu Raj,F,R,IND,0.0,3.0,0.0,2016.0,2018.0,,,
4557,Anna Kechko,F,R,RUS,0.0,3.0,0.0,2019.0,2019.0,,,
4558,Malika Rose,F,R,USA,0.0,2.0,0.0,2016.0,2016.0,,,
4559,Arantxa Andrady,F,R,IND,0.0,2.0,0.0,2016.0,2016.0,,,
4560,Mishel Okhremchuk,F,R,UKR,0.0,1.0,0.0,2017.0,2017.0,,,
4561,Olga Terteac,F,U,MDA,0.0,5.0,0.0,2018.0,2016.0,,,
4562,Mi Jeong Kwon,F,U,KOR,0.0,7.0,0.0,2016.0,2017.0,,,
4563,Ida Alfredsson,F,U,SWE,0.0,1.0,0.0,2016.0,2016.0,,,
4564,Mouna Jebri,F,R,TUN,0.0,1.0,0.0,2016.0,2016.0,,,
4565,Martina Frantova,F,R,SVK,0.0,2.0,0.0,2016.0,2016.0,,,
4566,Luca Pump,F,U,HUN,0.0,1.0,0.0,2018.0,2018.0,,,
4567,Saray Sterenbach,F,R,ISR,0.0,1.0,0.0,2016.0,2016.0,,,
4568,Stefana Andrei,F,R,ROU,0.0,1.0,0.0,2016.0,2016.0,,,
4569,Vivian Mayumi Toma,F,U,BRA,0.0,30.0,0.0,2019.0,2020.0,,,
4570,Tatiana Silbereisen,F,R,LUX,0.0,1.0,0.0,2019.0,2019.0,,,
4571,Viktoria Malova,F,R,SVK,0.0,1.0,0.0,2016.0,2016.0,,,
4572,Louise Reis De Campos,F,R,BRA,0.0,4.0,0.0,2017.0,2018.0,,,
4573,Dagmara Baskova,F,R,SVK,0.0,7.0,0.0,2017.0,2016.0,,,
4574,Adreanna Christopoulou,F,U,GRE,0.0,2.0,0.0,2019.0,2019.0,,,
4575,Stephanie Nauta,F,R,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4576,Spencer Liang,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4577,Claudia Herrero Garcia Honorato,F,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
4578,Hyejin Lee,F,U,KOR,0.0,6.0,0.0,2017.0,2019.0,,,
4579,Ye Ji Mun,F,U,KOR,0.0,2.0,0.0,2017.0,2017.0,,,
4580,Ana M Sanchez,F,R,COL,0.0,1.0,0.0,2018.0,2018.0,,,
4581,Natalia Escobar,F,R,PAR,0.0,2.0,0.0,2019.0,2019.0,,,
4582,Pascalle Thenoux Acuna,F,U,CHI,0.0,1.0,0.0,2017.0,2017.0,,,
4583,Sofia Sabljarevic,F,R,SRB,0.0,1.0,0.0,2016.0,2016.0,,,
4584,Solene Guyomard,F,U,FRA,0.0,1.0,0.0,2016.0,2016.0,,,
4585,Purnima Shakaalya,F,R,IND,0.0,2.0,0.0,2016.0,2016.0,,,
4586,Andrea Ternera,F,R,COL,0.0,1.0,0.0,2017.0,2017.0,,,
4587,Juliana Jose Parra Gomez,F,U,COL,0.0,3.0,0.0,2017.0,2017.0,,,
4588,Zorayma Arreola,F,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
4589,Gizem Melisa Ates,F,U,TUR,0.0,1.0,0.0,2019.0,2019.0,,,
4590,Hannah Nagel,F,R,GER,0.0,3.0,0.0,2018.0,2019.0,,,
4591,Kaitlin Ray,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4592,Theresa Alison Van Zyl,F,U,RSA,0.0,2.0,0.0,2017.0,2017.0,,,
4593,Mina Matsuba,F,U,JPN,0.0,1.0,0.0,2018.0,2018.0,,,
4594,Blair Shankle,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4595,Martha V Blakely,F,U,USA,0.0,1.0,0.0,2018.0,2018.0,,,
4596,Theresa Kleinsteuber,F,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
4597,Angeliki Kairi,F,R,GRE,0.0,1.0,0.0,2017.0,2017.0,,,
4598,Sara Gimenez,F,U,PAR,0.0,9.0,0.0,2016.0,2017.0,,,
4599,Maayan Sela,F,R,ISR,0.0,2.0,0.0,2018.0,2018.0,,,
4600,Tanisha Rohira,F,R,IND,0.0,2.0,0.0,2016.0,2016.0,,,
4601,Edith Ayelen Monzon,F,R,ARG,0.0,1.0,0.0,2016.0,2016.0,,,
4602,Nanette Nylund,F,R,FIN,0.0,2.0,0.0,2016.0,2016.0,,,
4603,Eugenie Chapelle,F,U,BEL,0.0,2.0,0.0,2016.0,2016.0,,,
4604,Emma Onila,F,R,CAN,0.0,1.0,0.0,2017.0,2017.0,,,
4605,Ivana Kopsova,F,U,SVK,0.0,3.0,0.0,2016.0,2021.0,,,
4606,Melis Bayraktaroglu,F,U,TUR,0.0,6.0,0.0,2016.0,2016.0,,,
4607,Yagmur Akdemir,F,R,TUR,0.0,1.0,0.0,2016.0,2016.0,,,
4608,Sydney Campbell,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4609,Wallis Vitis,F,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,,
4610,Claudia Marcela Silva Aragon,F,U,COL,0.0,6.0,0.0,2016.0,2017.0,,,
4611,Paula Andrea Puentes Jimenez,F,R,COL,0.0,4.0,0.0,2018.0,2017.0,,,
4612,Polina Lyuksheva,F,U,RUS,0.0,1.0,0.0,2017.0,2017.0,,,
4613,Maria Agustina De Carli,F,R,ARG,0.0,4.0,0.0,2016.0,2016.0,,,
4614,Rafaela Gomez,F,U,ECU,0.0,1.0,0.0,2018.0,2018.0,,,
4615,Daniela Lozano,F,U,COL,0.0,1.0,0.0,2021.0,2021.0,,,
4616,Camille Cheli,F,R,FRA,0.0,6.0,0.0,2016.0,2016.0,,,
4617,Viktoriya Bogoslovska,F,U,RUS,0.0,2.0,0.0,2019.0,2019.0,,,
4618,Mary Victoria Cancini,F,R,VEN,0.0,1.0,0.0,2020.0,2020.0,,,
4619,Jennifer Rink,F,R,GER,0.0,3.0,0.0,2016.0,2016.0,,,
4620,Jamilya Sadykzhanova,F,R,UZB,0.0,3.0,0.0,2016.0,2017.0,,,
4621,Erem Akyurt,F,U,TUR,0.0,2.0,0.0,2016.0,2016.0,,,
4622,Nicoli Attili Pereira,F,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
4623,Karolina Stuchla,F,U,CZE,0.0,2.0,0.0,2016.0,2016.0,,,
4624,Rachel May Pierson,F,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
4625,Lizeth Ramirez,F,R,COL,0.0,1.0,0.0,2017.0,2017.0,,,
4626,Raluca Ciufrila,F,U,ROU,0.0,1.0,0.0,2016.0,2016.0,,,
4627,Janine Hemmes,F,R,NED,0.0,4.0,0.0,2016.0,2016.0,,,
4628,Giulia Ferrari,F,R,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
4629,Arushi Bhasin,F,U,IND,0.0,2.0,0.0,2016.0,2016.0,,,
4630,Sandra Dynka,F,U,CAN,0.0,1.0,0.0,2016.0,2016.0,,,
4631,Silvia Tumova,F,U,SVK,0.0,4.0,0.0,2018.0,2017.0,,,
4632,Sophia Chow,F,U,BRA,0.0,1.0,0.0,2017.0,2017.0,,,
4633,Tanja Tuomi,F,U,FIN,0.0,1.0,0.0,2016.0,2016.0,,,
4634,Anke Poncelet,F,R,BEL,0.0,3.0,0.0,2016.0,2016.0,,,
4635,Deborah Cruciani,F,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
4636,Hayaka Murase,F,U,JPN,0.0,1.0,0.0,2017.0,2017.0,,,
4637,Emma Christine Higuchi,F,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
4638,Johnnise Renaud,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4639,Maria Shishkina,F,R,KAZ,0.0,1.0,0.0,2016.0,2016.0,,,
4640,Ana Paula Neffa De Los Rios,F,R,PAR,0.0,1.0,0.0,2021.0,2021.0,,,
4641,Esthefhanie Darehly Juarez Rojo,F,U,MEX,0.0,2.0,0.0,2016.0,2016.0,,,
4642,Michelle Sammons,F,U,RSA,0.0,1.0,0.0,2016.0,2016.0,,,
4643,Gaya Solomon,F,U,ISR,0.0,1.0,0.0,2017.0,2017.0,,,
4644,Charity Johns,F,U,USA,0.0,6.0,0.0,2019.0,2017.0,,,
4645,Ege Tomey,F,U,TUR,0.0,1.0,0.0,2019.0,2019.0,,,
4646,Mariagiovanna Nanti,F,R,ITA,0.0,3.0,0.0,2017.0,2018.0,,,
4647,Imen Abid,F,U,TUN,0.0,1.0,0.0,2018.0,2018.0,,,
4648,Sarai Delfina Monarrez Yesaki,F,U,MEX,0.0,1.0,0.0,2016.0,2016.0,,,
4649,Valentina Vargas,F,U,COL,0.0,1.0,0.0,2021.0,2021.0,,,
4650,Anastasiya Zubkova,F,U,RUS,0.0,1.0,0.0,2017.0,2017.0,,,
4651,Sneha Padamata,F,R,IND,0.0,1.0,0.0,2016.0,2016.0,,,
4652,Nelise Verster,F,L,RSA,0.0,3.0,0.0,2016.0,2016.0,,,
4653,Jessica Simpson,F,R,RSA,0.0,1.0,0.0,2016.0,2016.0,,,
4654,Suryaningsih Suryaningsih,F,R,INA,0.0,1.0,0.0,2018.0,2018.0,,,
4655,Mathilda Malm,F,U,SWE,0.0,8.0,0.0,2016.0,2017.0,,,
4656,Juliet Jia Wen Zhang,F,U,CAN,0.0,1.0,0.0,2016.0,2016.0,,,
4657,Ignacia Marin,F,U,CHI,0.0,1.0,0.0,2017.0,2017.0,,,
4658,Ashley Brooks,F,U,BER,0.0,3.0,0.0,2018.0,2018.0,,,
4659,Carlista Mohammed,F,U,TRI,0.0,5.0,0.0,2018.0,2019.0,,,
4660,Shenelle Mohammed,F,U,TRI,0.0,1.0,0.0,2017.0,2017.0,,,
4661,Sarah Al Balushi,F,U,OMA,0.0,2.0,0.0,2018.0,2018.0,,,
4662,Ana Sofia Cordero,F,U,PUR,0.0,2.0,0.0,2016.0,2016.0,,,
4663,Roshenka Fernando,F,U,SRI,0.0,2.0,0.0,2017.0,2017.0,,,
4664,Maria Siopacha,F,R,CYP,0.0,1.0,0.0,2016.0,2016.0,,,
4665,Joselyn Margarita Treyes Albarracan,F,U,ECU,0.0,2.0,0.0,2019.0,2019.0,,,
4666,Luisanna Rodriguez,F,U,DOM,0.0,3.0,0.0,2016.0,2016.0,,,
4667,Jahana Bayramova,F,U,TKM,0.0,3.0,0.0,2017.0,2017.0,,,
4668,Laura Correia,F,R,LUX,0.0,3.0,0.0,2016.0,2020.0,,,
4669,Yiching Wu,F,U,TPE,0.0,3.0,0.0,2016.0,2016.0,,,
4670,Mia Horvit,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4671,Oyku Boz,F,R,TUR,0.0,1.0,0.0,2016.0,2016.0,,,
4672,Ksenia Dmitrieva,F,R,RUS,0.0,4.0,0.0,2016.0,2016.0,,,
4673,Maryna Kolb,F,R,UKR,0.0,10.0,0.0,2017.0,2019.0,,,
4674,Varunya Chandrashekar,F,R,IND,0.0,2.0,0.0,2016.0,2016.0,,,
4675,Preethi Ujjini,F,U,IND,0.0,1.0,0.0,2016.0,2016.0,,,
4676,Angella Raman,F,R,IND,0.0,6.0,0.0,2016.0,2016.0,,,
4677,Marina Guinart Espana,F,U,ESP,0.0,1.0,0.0,2017.0,2017.0,,,
4678,Katarzyna Pyka,F,R,POL,0.0,1.0,0.0,2019.0,2019.0,,,
4679,Zaineb El Houari,F,R,MAR,0.0,1.0,0.0,2016.0,2016.0,,,
4680,Yuika Sano,F,U,JPN,0.0,3.0,0.0,2017.0,2017.0,,,
4681,Viktoriya Klimushkina,F,U,RUS,0.0,1.0,0.0,2017.0,2017.0,,,
4682,Agne Cepelyte,F,R,LTU,0.0,1.0,0.0,2017.0,2017.0,,,
4683,Lamyae Dad,F,R,MAR,0.0,2.0,0.0,2016.0,2016.0,,,
4684,Ivana Horvat,F,U,AUT,0.0,16.0,0.0,2016.0,2016.0,,,
4685,Sarah Stoerbrauck,F,U,ITA,0.0,2.0,0.0,2016.0,2016.0,,,
4686,Diletta Alessandrelli,F,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
4687,Marta Sexmilo Pascual,F,R,ESP,0.0,2.0,0.0,2016.0,2016.0,,,
4688,Magda Aubets Macia,F,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
4689,Laura Falceto Font,F,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
4690,Sofia Sualehe,F,U,POR,0.0,3.0,0.0,2016.0,2016.0,,,
4691,Maria Del Rosario Canero Perez,F,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
4692,Anna Kadagidze,F,U,GEO,0.0,4.0,0.0,2018.0,2016.0,,,
4693,Karyn Guttormsen,F,U,USA,0.0,9.0,0.0,2016.0,2016.0,,,
4694,Lina Hohnhold,F,U,GER,0.0,1.0,0.0,2016.0,2016.0,,,
4695,Michele Erkens,F,U,GER,0.0,4.0,0.0,2019.0,2016.0,,,
4696,Anastasia Tokareva,F,U,RUS,0.0,2.0,0.0,2016.0,2016.0,,,
4697,Dzina Milovanovic,F,L,SRB,0.0,2.0,0.0,2016.0,2016.0,,,
4698,Muazzez Demirci,F,U,TUR,0.0,8.0,0.0,2016.0,2018.0,,,
4699,Jaipet Anontaweesil,F,U,THA,0.0,10.0,0.0,2019.0,2016.0,,,
4700,Sara Neto,F,U,POR,0.0,12.0,0.0,2019.0,2016.0,,,
4701,Antonina Lysakova,F,U,RUS,0.0,2.0,0.0,2016.0,2016.0,,,
4702,Amanda Andrade Silva,F,U,BRA,0.0,2.0,0.0,2017.0,2017.0,,,
4703,Nazrin Jafarova,F,U,AZE,0.0,2.0,0.0,2016.0,2016.0,,,
4704,Irem Kaftan,F,U,TUR,0.0,1.0,0.0,2016.0,2016.0,,,
4705,Maria Silva,F,R,BRA,0.0,7.0,0.0,2017.0,2016.0,,,
4706,Sara Orellana,F,U,SUI,0.0,2.0,0.0,2016.0,2016.0,,,
4707,Silvia Mocciola,F,R,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
4708,Camille Maisonnave,F,U,FRA,0.0,1.0,0.0,2017.0,2017.0,,,
4709,Sandra Andriamarosoa,F,R,MAD,0.0,3.0,0.0,2016.0,2016.0,,,
4710,Alpha Ambaye,F,U,FRA,0.0,4.0,0.0,2017.0,2017.0,,,
4711,Kathleen Biong Percegona,F,U,BRA,0.0,1.0,0.0,2016.0,2016.0,,,
4712,Shivani Manchanda,F,R,IND,0.0,6.0,0.0,2016.0,2016.0,,,
4713,Natalie Suk,F,U,USA,0.0,3.0,0.0,2018.0,2017.0,,,
4714,Victoria Ocheva,F,R,BUL,0.0,4.0,0.0,2017.0,2016.0,,,
4715,Hristina Dyankova,F,U,BUL,0.0,1.0,0.0,2016.0,2016.0,,,
4716,Mia Jurasic,F,R,CRO,0.0,2.0,0.0,2017.0,2017.0,,,
4717,Petra Granic,F,U,CRO,0.0,2.0,0.0,2020.0,2020.0,,,
4718,Milagros Montero,F,U,ARG,0.0,3.0,0.0,2016.0,2016.0,,,
4719,Yasmine Ben Abdallah,F,R,TUN,0.0,2.0,0.0,2016.0,2016.0,,,
4720,Petra Pokorna,F,U,CZE,0.0,3.0,0.0,2016.0,2016.0,,,
4721,Daniella Moreno Kaste,F,R,USA,0.0,2.0,0.0,2017.0,2017.0,,,
4722,Katarina Stresnakova,F,R,SVK,0.0,1.0,0.0,2017.0,2017.0,,,
4723,Laura D Arciniegas,F,U,COL,0.0,1.0,0.0,2016.0,2016.0,,,
4724,Angelica Maria Ochoa Martinez,F,U,COL,0.0,1.0,0.0,2020.0,2020.0,,,
4725,Laura Gomez,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4726,Mixcoatl Trabulse Garcia,F,U,MEX,0.0,2.0,0.0,2019.0,2019.0,,,
4727,Aminat Quadri,F,U,NGR,0.0,2.0,0.0,2016.0,2016.0,,,
4728,Kate Zueva,F,U,UKR,0.0,10.0,0.0,2021.0,2019.0,,,
4729,Anastasia Bukhanko,F,U,RUS,0.0,4.0,0.0,2016.0,2016.0,,,
4730,Ioana Bogdan,F,U,ROU,0.0,5.0,0.0,2016.0,2017.0,,,
4731,Zainab Bendahhou,F,U,MAR,0.0,3.0,0.0,2017.0,2016.0,,,
4732,Anna Shepita,F,R,RUS,0.0,5.0,0.0,2016.0,2017.0,,,
4733,Johanna Ranta Aho,F,U,FIN,0.0,1.0,0.0,2019.0,2019.0,,,
4734,Roosa Timonen,F,U,FIN,0.0,1.0,0.0,2016.0,2016.0,,,
4735,Marie Van Aelst,F,U,BEL,0.0,2.0,0.0,2016.0,2016.0,,,
4736,Nicole Baloescu,F,U,CAN,0.0,1.0,0.0,2016.0,2016.0,,,
4737,Maria Toran Ribes,F,U,ESP,0.0,1.0,0.0,2019.0,2019.0,,,
4738,Mahrukh Kokni,F,R,IND,0.0,1.0,0.0,2016.0,2016.0,,,
4739,Ann Sophie Porry,F,U,FRA,0.0,2.0,0.0,2017.0,2017.0,,,
4740,Angela Charles Alfred,F,U,MRN,0.0,1.0,0.0,2016.0,2016.0,,,
4741,Jacqueline Boepple,F,U,GER,0.0,3.0,0.0,2016.0,2016.0,,,
4742,Ana Oparenovic,F,U,SLO,0.0,2.0,0.0,2016.0,2016.0,,,
4743,Janina Geiss,F,U,GER,0.0,11.0,0.0,2017.0,2016.0,,,
4744,Hana Pektorova,F,U,CZE,0.0,4.0,0.0,2016.0,2017.0,,,
4745,Jeannez Daniel,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4746,Marta Magalhaes,F,U,POR,0.0,2.0,0.0,2016.0,2016.0,,,
4747,Ayaka Santo,F,U,JPN,0.0,1.0,0.0,2016.0,2016.0,,,
4748,Zi Yi Wang,F,U,CHN,0.0,8.0,0.0,2016.0,2017.0,,,
4749,Lidija Samardzic,F,U,SRB,0.0,8.0,0.0,2019.0,2016.0,,,
4750,Milana Lysova,F,R,KAZ,0.0,2.0,0.0,2017.0,2017.0,,,
4751,Olla Mourad,F,U,QAT,0.0,1.0,0.0,2016.0,2016.0,,,
4752,Frana Ugarkovic,F,U,CRO,0.0,2.0,0.0,2016.0,2016.0,,,
4753,Teodora Sabljarevic,F,U,SRB,0.0,1.0,0.0,2016.0,2016.0,,,
4754,Georgina Axon,F,U,GBR,0.0,2.0,0.0,2016.0,2016.0,,,
4755,Elisa Cordovani,F,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
4756,Sara Palcic,F,U,SLO,0.0,4.0,0.0,2016.0,2017.0,,,
4757,Barbara Rajic,F,R,CRO,0.0,3.0,0.0,2018.0,2016.0,,,
4758,Margita Sunjic,F,R,CRO,0.0,1.0,0.0,2016.0,2016.0,,,
4759,Priyachanok Sukkanha,F,R,THA,0.0,1.0,0.0,2017.0,2017.0,,,
4760,Mollie Crouch,F,U,GBR,0.0,3.0,0.0,2016.0,2016.0,,,
4761,Ana Akhalkatsi,F,U,GEO,0.0,7.0,0.0,2016.0,2017.0,,,
4762,Martina Lo Pumo,F,R,ITA,0.0,4.0,0.0,2016.0,2017.0,,,
4763,Michela Verpelli,F,U,ITA,0.0,1.0,0.0,2016.0,2016.0,,,
4764,Lu Yu,F,U,CHN,0.0,1.0,0.0,2016.0,2016.0,,,
4765,Savannah Sills,F,R,GBR,0.0,1.0,0.0,2016.0,2016.0,,,
4766,Preethi Srinivasan,F,R,IND,0.0,3.0,0.0,2016.0,2016.0,,,
4767,Salima Fendri,F,U,TUN,0.0,2.0,0.0,2018.0,2018.0,,,
4768,Diana Bakuta,F,U,UKR,0.0,2.0,0.0,2016.0,2016.0,,,
4769,Marina Olalla Abajo,F,U,ESP,0.0,1.0,0.0,2016.0,2016.0,,,
4770,Xiuyuan Li,F,U,CHN,0.0,9.0,0.0,2019.0,2018.0,,,
4771,Milena Amedieva,F,U,UZB,0.0,3.0,0.0,2018.0,2017.0,,,
4772,Alina Lazareva,F,U,KGZ,0.0,7.0,0.0,2016.0,2017.0,,,
4773,Alina Zubkova,F,U,BLR,0.0,4.0,0.0,2016.0,2016.0,,,
4774,Alona Kruglov,F,U,ISR,0.0,1.0,0.0,2016.0,2016.0,,,
4775,Valeria Mishina,F,U,BLR,0.0,3.0,0.0,2016.0,2016.0,,,
4776,Ioana Guna,F,U,ROU,0.0,1.0,0.0,2016.0,2016.0,,,
4777,Ioana Florentina Popescu,F,U,ROU,0.0,1.0,0.0,2016.0,2016.0,,,
4778,Jana Boubelikova,F,R,CZE,0.0,1.0,0.0,2017.0,2017.0,,,
4779,Balsen Kaya,F,U,TUR,0.0,3.0,0.0,2016.0,2018.0,,,
4780,Katie Poluta,F,U,RSA,0.0,1.0,0.0,2021.0,2021.0,,,
4781,Nurseda Akovalier,F,U,TUR,0.0,2.0,0.0,2016.0,2016.0,,,
4782,Nina Khmelnitckaia,F,R,RUS,0.0,1.0,0.0,2018.0,2018.0,,,
4783,Greta Mokrousova,F,U,RUS,0.0,1.0,0.0,2019.0,2019.0,,,
4784,Petra Hule,F,U,AUS,0.0,2.0,0.0,2016.0,2016.0,,,
4785,Nadia Van Heerden,F,U,RSA,0.0,3.0,0.0,2016.0,2017.0,,,
4786,Laura Marti,F,U,ESP,0.0,11.0,0.0,2016.0,2020.0,,,
4787,Tea Jezidzic,F,U,CRO,0.0,3.0,0.0,2016.0,2016.0,,,
4788,Caroline Lampl,F,U,USA,0.0,1.0,0.0,2016.0,2016.0,,,
4789,Alexandra Valenstein,F,R,USA,0.0,3.0,0.0,2017.0,2016.0,,,
4790,Alexis Thoma,F,U,USA,0.0,1.0,0.0,2017.0,2017.0,,,
4791,Jessie Jiaxin Gong,F,U,CAN,0.0,1.0,0.0,2017.0,2017.0,,,
4792,Jenny Jullien,F,U,FRA,0.0,1.0,0.0,2017.0,2017.0,,,
4793,Elena Madalina Capraru,F,R,ROU,0.0,1.0,0.0,2016.0,2016.0,,,
