,level_0,index,tourney_name,tourney_id,avg_spect,avg_rank,avg_revenue,tot_match
1070,1786,72578,Kenitra CH,2016-7095,2556.0,408.64912280701753,521635.6099999996,57
1071,1787,72620,Pune CH,2016-7100,3285.0,326.2040816326531,539923.3999999997,49
1072,1788,72658,Brescia CH,2016-7121,3453.0,462.04838709677415,588810.15,31
1073,1789,72714,Quito,2016-7161,4351.0,455.2096774193549,770718.9400000002,31
1074,1790,72753,Istanbul,2016-7163,2680.0,346.6186440677966,484929.82999999926,59
1075,1791,72792,Happy Valley CH,2016-7182,6224.0,251.58163265306123,1027519.6700000012,49
1076,1792,72842,Santo Domingo CH,2016-7201,2524.0,333.32258064516134,503694.1899999998,31
1077,1793,72901,Launceston CH,2016-7203,3514.0,368.9516129032258,643336.7100000004,31
1078,1794,72953,Wroclaw CH,2016-7205,2900.0,289.1063829787234,629344.3500000006,47
1079,1795,73012,Drummondville CH,2016-7235,3794.0,607.2017543859649,790352.1000000008,57
1080,1796,73063,Raanana CH,2016-7237,2548.0,706.9516129032259,570132.0600000003,31
1081,1797,73114,Napoli CH,2016-7239,2346.0,513.8387096774193,416425.64000000013,31
1082,1798,73173,Puebla CH,2016-7243,3949.0,614.1935483870968,746631.4400000002,31
1083,1799,73232,Turino CH,2016-7247,2639.0,282.0357142857143,557038.5199999997,42
1084,1800,73291,Seoul CH,2016-7288,3031.0,325.77906976744185,566031.8900000004,43
1085,1801,73350,Estoril,2016-7290,3444.0,382.80645161290323,737068.3599999998,31
1086,1802,73389,Manchester CH,2016-7293,3179.0,357.2741935483871,737653.37,31
1087,1803,73440,Moscow CH,2016-7295,3836.0,529.0,791272.0399999995,31
1088,1804,73499,Surbiton CH,2016-7297,1442.0,462.2903225806451,293875.09999999986,31
1089,1805,73546,Cary CH,2016-7316,2864.0,539.9193548387098,548733.9700000002,31
1090,1806,73605,Columbus CH,2016-7318,2737.0,538.7068965517242,536533.7699999997,29
1091,1807,73661,Ho Chi Minh CH,2016-7333,4603.0,326.88235294117646,1191223.9099999985,51
1092,1808,73714,Casablanca CH,2016-7335,3895.0,340.4732142857143,941709.6300000008,56
1093,1809,73765,Fairfield CH,2016-7339,6936.0,265.5816326530612,1898867.9899999988,49
1094,1810,73824,Brest CH,2016-7341,3325.0,625.0645161290322,594339.3000000003,31
1095,1811,73878,Nongbo CH,2016-7343,2523.0,372.758064516129,395985.8499999998,31
1096,1812,73926,Las Vegas CH,2016-7345,3360.0,396.7903225806451,671328.6700000004,31
1097,1813,73976,Santiago CH,2016-7347,3334.0,307.11290322580646,565736.5299999999,31
1098,1814,74030,Monterrey CH,2016-7351,3539.0,246.66101694915255,657294.3400000004,59
1099,1815,74070,Suzhou CH,2016-7353,2595.0,557.1612903225807,554805.92,31
1100,1816,74119,Bogota CH,2016-7389,3046.0,593.3387096774193,543734.6999999997,31
1101,1817,74178,Guayaquil CH,2016-7391,3729.0,567.1612903225807,724087.2300000003,31
1102,1818,74237,Canberra CH,2016-7393,3518.0,634.0967741935484,715434.7899999995,31
1103,1819,74283,Buenos Aires CH,2016-7395,3855.0,491.758064516129,754295.0599999998,31
1104,1820,74340,Kobe CH,2016-7397,3393.0,409.8387096774194,595465.8000000003,31
1105,1821,74399,Sofia,2016-7434,2445.0,380.4032258064516,460246.34999999974,31
1106,1822,74438,Mendoza CH,2016-7436,4048.0,384.0375,827359.0199999997,40
1107,1823,74487,Bangkok CH,2016-7438,3618.0,426.30357142857144,854167.9600000007,56
1108,1824,74546,Buenos Aires CH,2016-7440,4238.0,450.91525423728814,799136.0200000007,59
1109,1825,74605,Manila CH,2016-7442,8102.0,283.29787234042556,1630331.65,47
1110,1826,74664,Rio de Janeiro CH,2016-7474,3671.0,225.2093023255814,623848.5500000005,43
1111,1827,74709,Los Cabos,2016-7480,3686.0,173.6025641025641,763227.9200000009,39
1112,1828,74748,Jonkoping CH,2016-7482,4476.0,181.4102564102564,819162.3900000004,39
1113,1829,74800,Antwerp,2016-7485,3325.0,169.47435897435895,802963.9699999996,39
1114,1830,74839,Gwangju CH,2016-7490,2531.0,107.52564102564102,616606.5300000001,39
1115,1831,74879,Nanjing CH,2016-7492,3356.0,127.12820512820514,665857.7100000007,39
1116,1832,74935,Barletta CH,2016-7494,3572.0,318.16101694915255,878837.2899999993,59
1117,1833,74994,Zhuhai CH,2016-7496,2121.0,323.5357142857143,411271.8200000002,42
1118,1834,75048,Bangkok CH,2016-7498,4084.0,334.9017857142857,810632.6000000008,56
1119,1835,75100,Lyon CH,2016-7536,6282.0,180.72448979591837,778198.6599999996,49
1120,1836,75146,Bastad CH,2016-7540,3034.0,609.4354838709678,694053.8500000002,31
1121,1837,75192,Winnipeg CH,2016-7542,3771.0,378.2903225806451,654959.3999999999,31
1122,1838,75232,Chengdu CH,2016-7553,3788.0,418.5322580645161,640462.9899999999,31
1123,1839,75273,Qingdao CH,2016-7555,2169.0,265.88709677419354,373709.0700000001,31
1124,1840,75319,Gatineau CH,2016-7557,2875.0,368.43220338983053,637840.5300000006,59
1125,1841,75359,Fano CH,2016-7559,3257.0,396.07627118644064,759852.579999999,59
1126,1842,75404,Bangkok CH,2016-7561,2903.0,413.7741935483871,603234.9299999998,31
1127,1843,75441,Curitiba CH,2016-7563,3427.0,626.4032258064516,648897.4899999998,31
1128,1844,75486,Chengdu,2016-7581,1969.0,554.5645161290322,394358.81000000006,31
1129,1845,75525,Budapest CH,2016-7584,3726.0,610.1451612903226,776471.0700000002,31
1130,1846,75584,Canberra CH,2016-7586,2328.0,584.5806451612904,341302.9499999999,31
1131,1847,75630,Astana CH,2016-7614,3271.0,471.91935483870964,582032.1899999998,31
1132,1848,75673,Columbus CH,2016-7664,2186.0,374.11290322580646,446464.5,31
1133,1849,75726,Perugia CH,2016-9001,3375.0,546.9878048780488,782689.7600000007,41
1134,1850,75772,Poprad CH,2016-9003,3293.0,314.1929824561404,682202.4299999998,57
1135,1851,75826,Ilkley CH,2016-9005,4185.0,369.3627450980392,677686.2199999995,51
1136,1852,75881,Manerbio CH,2016-9028,5529.0,85.1078431372549,1106978.329999999,51
1137,1853,75940,Lahaina CH,2016-M053,2251.0,693.9516129032259,416902.19999999984,31
1138,1854,75998,Lexington CH,2016-M055,3963.0,557.1935483870968,924773.0700000002,31
1139,1855,76056,Eckental CH,2017-0083,2262.0,291.1612903225806,400870.6600000001,31
1140,1856,76111,Kyoto CH,2017-0091,3053.0,382.8809523809524,601598.7399999995,42
1141,1857,76166,San Luis Potosi CH,2017-0213,9085.0,376.40625,1362729.18,48
1142,1858,76202,Tampere CH,2017-0221,3442.0,517.741935483871,648578.8999999999,31
1143,1859,76250,Winnetka CH,2017-0228,4057.0,524.4516129032259,537999.1300000004,31
1144,1860,76297,Medellin CH,2017-0252,2524.0,571.8387096774193,508412.61999999965,31
1145,1861,76346,Auckland,2017-0301,3398.0,555.8387096774194,708212.3599999998,31
1146,1862,76385,Munich,2017-0308,4487.0,570.8387096774194,779988.2600000005,31
1147,1863,76423,Queen's Club,2017-0311,3940.0,537.2258064516129,774753.34,31
1148,1864,76466,Gstaad,2017-0314,3163.0,500.17741935483866,521380.5600000002,31
1149,1865,76505,Newport,2017-0315,2996.0,303.241935483871,506574.2100000004,31
1150,1866,76544,Bastad,2017-0316,4371.0,332.35483870967744,952953.6299999998,31
1151,1867,76583,Kitzbuhel,2017-0319,3859.0,318.741935483871,892469.3799999998,31
1152,1868,76622,Stuttgart,2017-0321,1961.0,72.42307692307692,362610.79999999993,26
1153,1869,76661,Geneva,2017-0322,2875.0,324.5967741935484,501395.76999999967,31
1154,1870,76700,Basel,2017-0328,1909.0,343.7258064516129,442012.34999999974,31
1155,1871,76743,Tokyo,2017-0329,3391.0,319.741935483871,699621.8299999995,31
1156,1872,76786,Vienna,2017-0337,2650.0,372.33333333333337,501091.0899999999,51
1157,1873,76829,Metz,2017-0341,3066.0,334.5816326530612,619657.75,49
1158,1874,76868,Paris Masters,2017-0352,3581.0,445.9230769230769,736887.5,52
1159,1875,76933,Marrakech,2017-0360,6948.0,291.8229166666667,893445.9099999992,48
1160,1876,76972,Knoxville CH,2017-0363,2436.0,547.051724137931,499950.6899999999,29
1161,1877,77029,Montpellier,2017-0375,3445.0,540.6607142857142,710003.7399999999,28
1162,1878,77068,Cherbourg CH,2017-0398,3315.0,723.4516129032259,748155.5399999995,31
1163,1879,77116,Memphis,2017-0402,2693.0,569.9677419354839,622408.0100000001,31
1164,1880,77155,Rotterdam,2017-0407,7927.0,134.47272727272727,1102325.3900000004,55
1165,1881,77197,Monte Carlo Masters,2017-0410,3430.0,280.8387096774194,833738.3299999994,31
1166,1882,77273,Hamburg,2017-0414,2483.0,286.69354838709677,463192.96000000037,31
1167,1883,77316,Canada Masters,2017-0421,2830.0,358.5967741935484,550989.6799999998,31
1168,1884,77392,Barcelona,2017-0425,2266.0,223.76315789473685,473960.19999999966,38
1169,1885,77457,Stockholm,2017-0429,2621.0,187.5204081632653,560442.7899999995,49
1170,1886,77496,Umag,2017-0439,2642.0,162.7948717948718,552197.0500000004,39
1171,1887,77535,Bratislava CH,2017-0444,4563.0,169.89423076923077,1083277.049999999,52
1172,1888,77590,Samarkand CH,2017-0447,1506.0,194.30769230769232,327165.2899999997,39
1173,1889,77649,Szczecin CH,2017-0448,3422.0,208.6730769230769,743213.1900000002,52
1174,1890,77698,Doha,2017-0451,1459.0,164.94736842105263,260087.94999999998,38
1175,1891,77741,Heilbronn CH,2017-0460,2720.0,172.85897435897436,575336.88,39
1176,1892,77799,Aptos CH,2017-0467,3297.0,191.16037735849056,606437.7899999993,53
1177,1893,77846,Dubai,2017-0495,4149.0,152.26530612244898,877735.2800000006,49
1178,1894,77889,Marseille,2017-0496,3231.0,296.8474576271186,622195.6299999999,59
1179,1895,77928,Delray Beach,2017-0499,2938.0,302.5526315789474,506209.28999999934,57
1180,1896,77971,Halle,2017-0500,3072.0,389.19827586206895,578917.4600000007,58
1181,1897,78014,Buenos Aires,2017-0506,3549.0,235.8125,723180.8599999998,48
1182,1898,78053,Braunschweig CH,2017-0526,2973.0,173.7596153846154,711454.12,52
1183,1899,78100,Sao Paulo,2017-0533,3202.0,179.22448979591837,711367.5,49
1184,1900,78139,Montevideo CH,2017-0544,2290.0,131.84693877551018,505256.75,49
1185,1901,78187,Prostejov CH,2017-0558,4904.0,348.27966101694915,1177177.1499999992,59
1186,1902,78244,St. Petersburg,2017-0568,2926.0,364.80645161290323,539334.6799999998,31
1187,1903,78283,Lexington CH,2017-0586,3741.0,632.7903225806451,734239.3900000002,31
1188,1904,78322,Prague CH,2017-0600,3172.0,476.48387096774195,626158.4299999998,31
1189,1905,78368,Fergana CH,2017-0603,4000.0,345.5483870967742,728534.3599999998,31
1190,1906,78403,Champaign CH,2017-0637,3584.0,388.51694915254234,777560.9799999994,59
1191,1907,78457,Binghamton CH,2017-0670,4259.0,340.4607843137255,1031450.2899999992,51
1192,1908,78497,Scheveningen CH,2017-0686,2579.0,373.58333333333337,510423.0399999994,54
1193,1909,78539,Tallahassee CH,2017-0692,6848.0,271.04166666666663,1601414.840000002,48
1194,1910,78598,Dallas CH,2017-0695,3045.0,298.0348837209302,592689.5199999997,43
1195,1911,78650,Houston,2017-0717,2877.0,517.2903225806451,744913.9499999996,31
1196,1912,78689,Segovia CH,2017-0783,4608.0,659.5322580645161,916116.5799999993,31
1197,1913,78745,Sevilla CH,2017-0784,2203.0,430.91935483870964,492432.6400000002,31
1198,1914,78795,Poznan CH,2017-0786,2955.0,483.6935483870968,681252.8000000004,31
1199,1915,78841,Bergamo CH,2017-0854,2601.0,493.7096774193548,489033.63000000035,31
1200,1916,78899,Granby CH,2017-0877,3395.0,467.35483870967744,713630.0300000001,31
1201,1917,78948,Chennai,2017-0891,3783.0,472.11290322580646,982868.8599999996,31
1202,1918,78987,Leon CH,2017-1539,2772.0,510.7,462658.85999999975,40
1203,1919,79042,Banja Luka CH,2017-1607,3239.0,451.1666666666667,495860.0199999996,45
1204,1920,79091,Busan CH,2017-1741,3183.0,542.8557692307693,584569.1400000004,52
1205,1921,79144,Recanati CH,2017-1743,8308.0,275.7142857142857,1499530.979999999,49
1206,1922,79185,Genova CH,2017-1763,3911.0,632.3709677419355,936829.75,31
1207,1923,79227,Tiburon CH,2017-1768,2507.0,591.9354838709678,464280.97000000015,31
1208,1924,79285,Saint Brieuc CH,2017-1796,3612.0,647.6612903225806,705314.6900000001,31
1209,1925,79335,Ostrava CH,2017-1797,3147.0,653.7096774193549,680973.2100000005,31
1210,1926,79390,Cordenons CH,2017-2120,3409.0,353.1774193548387,745116.7399999996,31
1211,1927,79438,Rome  CH,2017-2151,3279.0,82.26744186046511,558236.9800000003,43
1212,1928,79490,Noumea CH,2017-2205,3356.0,66.59302325581395,714587.2100000007,43
1213,1929,79520,Orleans CH,2017-2273,3509.0,66.02325581395348,627829.2800000004,43
1214,1930,79569,Taipei CH,2017-2278,2102.0,67.30232558139535,389978.7100000005,43
1215,1931,79618,Stockton CH,2017-3351,4362.0,85.94897959183673,728385.3299999991,49
1216,1932,79670,Santiago CH,2017-3406,4611.0,329.7258064516129,941686.0100000007,31
1217,1933,79728,Milan CH,2017-3463,3315.0,510.5483870967742,587284.1700000002,31
1218,1934,79782,Como CH,2017-3473,2777.0,494.4677419354839,564735.3200000002,31
1219,1935,79841,Rennes CH,2017-3503,2679.0,153.0581395348837,555226.0100000004,43
1220,1936,79899,Astana CH,2017-3618,3409.0,147.74418604651163,640662.5799999994,43
1221,1937,79944,Alphen Aan Den Rijn CH,2017-3626,3121.0,137.98837209302326,645332.5100000006,43
1222,1938,79996,Todi CH,2017-3627,3870.0,101.1547619047619,831701.1099999996,42
1223,1939,80042,Bordeaux CH,2017-3824,3658.0,112.87209302325581,789605.670000001,43
1224,1940,80096,Izmir CH,2017-3834,2656.0,127.12222222222222,660270.4600000007,45
1225,1941,80136,San Benedetto Del Tronto CH,2017-3945,3184.0,187.05128205128204,780081.0700000002,39
1226,1942,80189,Karshi CH,2017-3967,7289.0,277.5612244897959,1967627.3599999996,49
1227,1943,80247,Tashkent  CH,2017-4012,4302.0,222.2674418604651,983549.4099999993,43
1228,1944,80301,Toyota CH,2017-4042,3667.0,591.6851851851852,992221.3200000002,27
1229,1945,80354,Shanghai Masters,2017-5014,3183.0,554.2903225806451,523512.13000000035,31
1230,1946,80430,Floridablanca CH,2017-5016,2658.0,589.7258064516129,490212.26999999967,31
1231,1947,80487,Burnie CH,2017-5018,3339.0,612.6129032258063,620841.0399999996,31
1232,1948,80541,Bangkok  CH,2017-5047,2638.0,611.9032258064516,468827.3000000003,31
1233,1949,80596,Caltanissetta CH,2017-5049,1694.0,552.4193548387098,315296.86,31
1234,1950,80642,Rome CH,2017-5057,3749.0,490.54838709677415,710097.1799999998,31
1235,1951,80699,Savannah CH,2017-5067,2905.0,683.0322580645161,663329.7100000005,31
1236,1952,80746,Bradenton CH,2017-5069,3898.0,517.2096774193549,816138.1099999996,31
1237,1953,80804,Charlottesville CH,2017-6055,2702.0,518.0967741935484,463689.33,31
1238,1954,80862,Atlanta,2017-6116,3802.0,451.54838709677415,671246.7100000005,31
1239,1955,80901,Marburg CH,2017-6156,4252.0,568.0,859359.75,31
1240,1956,80948,Ortisei CH,2017-6204,2921.0,478.88709677419354,621941.84,31
1241,1957,81005,Quimper CH,2017-6239,2775.0,547.2096774193549,569591.3699999998,31
1242,1958,81064,Winston-Salem,2017-6242,3071.0,581.9516129032259,672658.0399999995,31
1243,1959,81123,Guadalajara CH,2017-6284,3510.0,631.5806451612902,598738.7200000001,31
1244,1960,81180,Campinas CH,2017-6307,2328.0,650.6290322580645,421009.9800000003,31
1245,1961,81221,Shanghai CH,2017-6313,4072.0,675.8709677419355,842482.66,31
1246,1962,81272,Irving CH,2017-6486,3243.0,613.8548387096774,718764.1000000002,31
1247,1963,81331,Kaohsiung CH,2017-6490,3850.0,557.3225806451612,785140.3299999994,31
1248,1964,81375,Anning CH,2017-6572,3400.0,647.4193548387096,786307.9699999997,31
1249,1965,81428,Lima CH,2017-6579,2307.0,530.8709677419355,436459.93999999994,31
1250,1966,81482,Sibiu CH,2017-6590,4479.0,463.85483870967744,818185.6999999996,31
1251,1967,81529,Yokohama CH,2017-6626,2559.0,564.6451612903226,499038.83,31
1252,1968,81586,Lahaina CH,2017-6708,2615.0,674.5967741935484,559792.0999999999,31
1253,1969,81632,Blois CH,2017-6757,3499.0,774.0806451612902,641252.2399999999,31
1254,1970,81684,Portoroz CH,2017-6787,3002.0,729.4677419354839,601608.2899999996,31
1255,1971,81728,Liberec CH,2017-6795,3189.0,592.1290322580645,522764.0299999998,31
1256,1972,81774,Meerbusch CH,2017-6809,1748.0,559.7903225806451,334818.8800000001,31
1257,1973,81827,Mouilleron-Le-Captif CH,2017-6857,2913.0,574.6129032258065,736795.5799999995,31
1258,1974,81879,Traralgon CH,2017-6865,2157.0,514.0689655172414,434166.9299999998,29
1259,1975,81933,Andria CH,2017-6911,3023.0,724.5967741935484,563951.1799999998,31
1260,1976,81975,Rio de Janeiro,2017-6932,2477.0,598.3225806451612,485452.8000000003,31
1261,1977,82018,Cuernavaca CH,2017-6963,2953.0,602.8870967741935,716555.7199999999,31
1262,1978,82062,Shenzhen,2017-6967,1803.0,561.125,428433.1799999998,28
1263,1979,82101,Shenzhen CH,2017-7004,2183.0,539.3387096774193,364376.47000000003,31
1264,1980,82159,Aix En Provence CH,2017-7009,3763.0,627.6774193548388,690740.6499999998,31
1265,1981,82213,Gimcheon CH,2017-7011,4176.0,660.241935483871,823411.0799999994,31
1266,1982,82270,Vicenza CH,2017-7015,4129.0,608.7258064516129,763141.7199999997,31
1267,1983,82329,Mestre CH,2017-7021,3315.0,530.6129032258065,593528.2200000001,31
1268,1984,82385,Cortina CH,2017-7073,2768.0,519.7096774193549,664712.5100000002,31
1269,1985,82426,Istanbul CH,2017-7083,3100.0,663.6935483870968,535049.5199999997,31
1270,1986,82474,Biella CH,2017-7085,3136.0,595.4677419354839,766476.6200000001,31
1271,1987,82516,Pune CH,2017-7100,3392.0,531.8064516129032,572922.7300000003,31
1272,1988,82569,Brescia CH,2017-7121,3266.0,540.5322580645161,560270.2100000004,31
1273,1989,82614,Quito,2017-7161,3938.0,544.0,801871.8299999994,31
1274,1990,82653,Istanbul,2017-7163,3555.0,572.1290322580645,775310.09,31
1275,1991,82692,Happy Valley CH,2017-7182,2886.0,678.9677419354839,537279.6400000002,31
1276,1992,82737,Santo Domingo CH,2017-7201,4250.0,611.2903225806451,885767.3999999996,31
1277,1993,82778,Launceston CH,2017-7203,1486.0,579.0645161290322,340180.7300000003,31
1278,1994,82826,Wroclaw CH,2017-7205,3216.0,642.5,685959.0500000004,31
1279,1995,82876,Drummondville CH,2017-7235,2443.0,661.7903225806451,502634.7100000004,31
1280,1996,82934,Seoul CH,2017-7288,2727.0,615.9354838709678,501654.5600000002,31
1281,1997,82992,Estoril,2017-7290,2530.0,606.9032258064516,591478.01,31
1282,1998,83031,Surbiton CH,2017-7297,3417.0,591.4193548387098,832300.59,31
1283,1999,83090,Cary CH,2017-7316,2997.0,612.6290322580645,663752.1799999998,31
1284,2000,83140,Columbus CH,2017-7318,2761.0,503.19354838709677,574588.75,31
1285,2001,83181,Ho Chi Minh City CH,2017-7333,4022.0,747.516129032258,507078.2100000004,31
1286,2002,83217,Fairfield CH,2017-7339,2715.0,709.7741935483871,483825.59999999974,31
1287,2003,83275,Brest CH,2017-7341,3150.0,520.4193548387096,487515.3399999999,31
1288,2004,83326,Ningbo CH,2017-7343,2503.0,458.06451612903226,525280.09,31
1289,2005,83375,Las Vegas CH,2017-7345,3138.0,576.4193548387096,732307.37,31
1290,2006,83429,Santiago CH,2017-7347,2913.0,645.1612903225807,647322.2699999997,31
1291,2007,83480,Monterrey CH,2017-7351,2977.0,689.1774193548388,607478.2899999996,31
1292,2008,83526,Suzhou CH,2017-7353,2799.0,635.5806451612902,480972.5700000002,31
1293,2009,83565,Hua Hin CH,2017-7387,3407.0,468.4032258064516,798741.0199999997,31
1294,2010,83623,Bogota CH,2017-7389,3629.0,718.516129032258,704620.7600000004,31
1295,2011,83668,Guayaquil CH,2017-7391,3031.0,645.3709677419355,584827.75,31
1296,2012,83719,Canberra CH,2017-7393,4822.0,662.2903225806451,987625.3000000005,31
1297,2013,83763,Buenos Aires CH,2017-7395,3896.0,537.3709677419355,926908.5799999993,31
1298,2014,83822,Kobe CH,2017-7397,4260.0,452.35483870967744,570334.3100000003,31
1299,2015,83875,Sofia,2017-7434,3036.0,570.1612903225806,675873.0500000004,31
1300,2016,83914,Bangkok CH,2017-7438,2626.0,576.5806451612902,526525.09,31
1301,2017,83965,Tigre CH,2017-7440,4562.0,581.5,1024563.9899999993,31
1302,2018,84022,Los Cabos,2017-7480,1922.0,609.5967741935483,375309.7200000001,31
1303,2019,84061,Antwerp,2017-7485,3144.0,558.4677419354839,815308.1700000006,31
1304,2020,84100,Gwangju CH,2017-7490,4691.0,625.5,848677.8200000002,31
1305,2021,84145,Barletta CH,2017-7494,2835.0,650.0645161290322,698191.9800000003,31
1306,2022,84195,Zhuhai CH,2017-7496,3679.0,515.3225806451612,837691.1099999996,31
1307,2023,84254,Lyon CH,2017-7536,4384.0,626.6774193548388,729795.3299999995,31
1308,2024,84313,Bastad CH,2017-7540,2557.0,612.1935483870968,466214.49000000017,31
1309,2025,84363,Winnipeg CH,2017-7542,3857.0,584.7741935483871,636804.66,31
1310,2026,84407,Qingdao CH,2017-7555,3612.0,527.8387096774194,687633.3200000002,31
1311,2027,84450,Gatineau CH,2017-7557,4072.0,660.0322580645161,954139.4800000003,31
1312,2028,84506,Chengdu,2017-7581,3739.0,668.8709677419355,914669.9699999996,31
1313,2029,84545,Budapest CH,2017-7584,3042.0,766.6935483870968,424487.9499999998,31
1314,2030,84604,Canberra CH,2017-7586,2719.0,599.0322580645161,561024.6500000001,31
1315,2031,84660,Budapest,2017-7648,3146.0,616.1935483870968,660737.0100000002,31
1316,2032,84699,Antalya,2017-7650,3191.0,626.0806451612902,767726.7300000003,31
1317,2033,84738,Koblenz CH,2017-7652,3894.0,565.6129032258065,645818.41,31
1318,2034,84794,Lyon,2017-7694,2640.0,570.0645161290322,473175.1899999999,31
1319,2035,84833,San Francisco CH,2017-7697,3827.0,693.1129032258065,690426.8200000002,31
1320,2036,84885,Tempe CH,2017-7699,2940.0,517.1774193548388,578049.84,31
1321,2037,84941,Quanzhou CH,2017-7701,3752.0,481.2096774193549,719692.2899999995,31
1322,2038,84989,Sophia Antipolis CH,2017-7703,3559.0,542.0,516354.6600000001,31
1323,2039,85039,Panama City CH,2017-7705,2952.0,625.7903225806451,660844.75,31
1324,2040,85083,Francavilla Al Mare CH,2017-7707,2730.0,384.51,554426.2300000003,50
1325,2041,85134,Shymkent CH,2017-7736,2995.0,291.2555555555556,594316.8200000002,45
1326,2042,85184,Nottingham CH,2017-7740,2185.0,650.4677419354839,474988.9100000001,31
1327,2043,85242,Lisbon CH,2017-7742,1199.0,327.80645161290323,247181.71,31
1328,2044,85301,Jinan CH,2017-7746,2892.0,272.9677419354839,508747.6600000001,31
1329,2045,85335,Chengdu CH,2017-7772,3475.0,249.48387096774195,656618.7100000005,31
1330,2046,85378,Vancouver CH,2017-7774,3145.0,259.2542372881356,641403.6400000004,59
1331,2047,85420,Quito CH,2017-7776,3212.0,244.55172413793105,702002.3999999993,58
1332,2048,85465,Zhangjiagang CH,2017-7783,3316.0,304.46875,815629.1400000005,48
1333,2049,85516,Almaty CH,2017-7791,8081.0,196.22448979591837,1726981.62,49
1334,2050,85569,Ismaning CH,2017-7793,2605.0,185.53488372093022,590252.9600000005,43
1335,2051,85628,Cali CH,2017-7795,2652.0,485.9193548387097,531905.91,31
1336,2052,85682,Shenzhen CH,2017-7797,3909.0,583.5645161290322,881723.7100000005,31
1337,2053,85730,Bangalore CH,2017-7808,2748.0,461.51612903225805,586611.7100000004,31
1338,2054,85780,Rio De Janeiro CH,2017-7810,7374.0,334.88775510204084,675161.8000000005,49
1339,2055,85818,Perugia CH,2017-9001,2469.0,436.80645161290323,488459.5,31
1340,2056,85867,Poprad-Tatry CH,2017-9003,3259.0,576.1451612903226,715578.7600000004,31
1341,2057,85908,Ilkley CH,2017-9005,2879.0,626.8548387096774,633929.1499999999,31
1342,2058,85967,Manerbio CH,2017-9028,3054.0,532.516129032258,480504.8599999998,31
1343,2059,86025,Singapore,2017-0808,4139.0,524.0,683452.0799999996,31
1344,2060,86040,Zhuhai,2017-1081,3212.0,671.8548387096774,664993.72,31
1345,2061,86055,Fed Cup G1 RR: BOL vs VEN,2017-W-FC-2017-G1-AM-A-M-BOL-VEN-01,3578.0,551.4193548387098,604850.4399999998,31
1346,2062,86057,Fed Cup G1 RR: CAN vs BOL,2017-W-FC-2017-G1-AM-A-M-CAN-BOL-01,2270.0,588.741935483871,476207.73000000033,31
1347,2063,86059,Fed Cup G1 RR: CAN vs PAR,2017-W-FC-2017-G1-AM-A-M-CAN-PAR-01,3033.0,595.016129032258,688693.9200000004,31
1348,2064,86061,Fed Cup G1 RR: CAN vs VEN,2017-W-FC-2017-G1-AM-A-M-CAN-VEN-01,2778.0,717.8709677419355,616429.16,31
1349,2065,86063,Fed Cup G1 RR: PAR vs BOL,2017-W-FC-2017-G1-AM-A-M-PAR-BOL-01,2369.0,492.0,474332.4700000002,31
1350,2066,86065,Fed Cup G1 RR: PAR vs VEN,2017-W-FC-2017-G1-AM-A-M-PAR-VEN-01,2419.0,438.9677419354839,482758.5299999998,31
1351,2067,86067,Fed Cup G1 RR: ARG vs BRA,2017-W-FC-2017-G1-AM-B-M-ARG-BRA-01,4073.0,515.516129032258,782162.5199999997,31
1352,2068,86069,Fed Cup G1 RR: ARG vs CHI,2017-W-FC-2017-G1-AM-B-M-ARG-CHI-01,3386.0,614.1612903225806,557638.7699999997,31
1353,2069,86071,Fed Cup G1 RR: ARG vs COL,2017-W-FC-2017-G1-AM-B-M-ARG-COL-01,2890.0,633.6290322580645,649084.9899999998,31
1354,2070,86073,Fed Cup G1 RR: ARG vs MEX,2017-W-FC-2017-G1-AM-B-M-ARG-MEX-01,3156.0,690.6774193548388,517312.50999999983,31
1355,2071,86075,Fed Cup G1 RR: BRA vs CHI,2017-W-FC-2017-G1-AM-B-M-BRA-CHI-01,5174.0,599.483870967742,1179971.5900000003,31
1356,2072,86077,Fed Cup G1 RR: BRA vs COL,2017-W-FC-2017-G1-AM-B-M-BRA-COL-01,3523.0,551.8064516129032,562881.3800000002,31
1357,2073,86079,Fed Cup G1 RR: BRA vs MEX,2017-W-FC-2017-G1-AM-B-M-BRA-MEX-01,3086.0,614.2258064516129,522606.9299999998,31
1358,2074,86081,Fed Cup G1 RR: COL vs CHI,2017-W-FC-2017-G1-AM-B-M-COL-CHI-01,2134.0,642.0806451612902,506507.4499999997,31
1359,2075,86083,Fed Cup G1 RR: MEX vs CHI,2017-W-FC-2017-G1-AM-B-M-MEX-CHI-01,2437.0,521.258064516129,500597.65000000026,31
1360,2076,86085,Fed Cup G1 RR: MEX vs COL,2017-W-FC-2017-G1-AM-B-M-MEX-COL-01,2951.0,541.5483870967741,598480.8699999998,31
1361,2077,86087,Fed Cup G1 PM: PAR vs ARG,2017-W-FC-2017-G1-AM-PP3-4-PAR-ARG-01,3364.0,539.0806451612904,457486.1300000003,31
1362,2078,86089,Fed Cup G1 PPO: CAN vs CHI,2017-W-FC-2017-G1-AM-PPO-CAN-CHI-01,3008.0,629.5967741935484,482160.65000000026,31
1363,2079,86091,Fed Cup G1 REL: BOL vs BRA,2017-W-FC-2017-G1-AM-REL-BOL-BRA-01,4005.0,578.0967741935483,747375.66,31
