,Name,ace_percent,break_point,fspw,average_rank
1531,Margarita Gasparyan,0.035416428653033245,0.5284715284715285,0.632125295938809,184.76923076923077
1534,Viktor Durasovic,0.06863565706086333,0.6159029649595688,0.7055411082216443,388.04615384615386
1535,Alexander Babanine,0.051511758118701005,0.5138888888888888,0.7075471698113207,1080.0588235294117
1539,Dane Sweeny,0.04583333333333333,0.5572519083969466,0.6387782204515272,754.25
1540,Lleyton Hewitt,0.12562814070351758,0.6818181818181818,0.7387387387387387,218.5
1541,Manish Sureshkumar,0.04203997243280496,0.5444444444444444,0.6368843069873997,579.7083333333334
1542,Jelle Sels,0.05275612472160356,0.5876577840112202,0.6790037243947858,356.7567567567568
1543,Hiroko Kuwata,0.020281321557082108,0.4793814432989691,0.6047745358090185,707.569105691057
1544,Tomas Martin Etcheverry,0.04671417260490895,0.5744234800838575,0.6797014925373134,364.75652173913045
1545,Frances Tiafoe,0.0871313672922252,0.6179224253232278,0.7206403519491629,144.078125
1546,Eric Johnson,0.04477611940298507,0.5471698113207547,0.6290050590219224,1027.5833333333333
1547,Bernardo Saraiva,0.0,0.46153846153846156,0.5849056603773585,141.30769230769232
1549,Skander Mansouri,0.07243300610241443,0.6378205128205128,0.7270732777534006,440.67241379310343
1550,Carlos Eduardo Severino,0.03354037267080745,0.63,0.6596736596736597,513.0588235294117
1551,Magda Linette,0.03823799327011319,0.5491355777979982,0.632087150284724,126.52
1552,Joanna Carswell,0.03365384615384615,0.5357142857142857,0.6407766990291263,356.7931034482759
1553,Camilla Rosatello,0.016842105263157894,0.6037735849056604,0.6198630136986302,488.3692946058091
1554,Kaza Vinayak Sharma,0.06735751295336788,0.6470588235294118,0.7674418604651163,577.4166666666666
1555,Victoria Rodriguez,0.017486338797814208,0.5508474576271186,0.574430823117338,453.4265402843602
1556,Shunrou Takeshima,0.045,0.6285714285714286,0.7224489795918367,1057.6666666666667
1557,Andrew Fenty,0.10404624277456648,0.7142857142857143,0.7327586206896551,649.8
1558,Nastassja Burnett,0.012461059190031152,0.5897435897435898,0.6145833333333334,632.9684210526316
1560,Jc Aragone,0.06675360665090879,0.6181649675625579,0.6894426580921758,342.85
1562,Andre Ghem,0.044315129811996416,0.5778781038374717,0.6883561643835616,278.735632183908
1563,Paula Kania,0.03765690376569038,0.5434782608695652,0.6073059360730594,233.18627450980392
1567,Seung Yeon Hong,0.021505376344086023,0.4090909090909091,0.5555555555555556,701.7796610169491
1568,Yannik Reuter,0.055093209054593875,0.5686619718309859,0.6768447837150128,333.8021978021978
1569,Gabriella Price,0.0,0.7142857142857143,0.7195121951219512,596.7708333333334
1571,Aleksandar Vukic,0.0901603176937785,0.601237842617153,0.7190226876090751,398.5081967213115
1572,Mirjam Bjorklund,0.03855721393034826,0.5730337078651685,0.6432865731462926,599.5425531914893
1573,Neil Pauffley,0.06292517006802721,0.5466666666666666,0.6166666666666667,349.10526315789474
1574,Philip Bester,0.05198434879821129,0.65625,0.7037037037037037,323.47058823529414
1575,Mate Pavic,0.08096280087527352,0.5483870967741935,0.7295373665480427,235.85714285714286
1576,Pavel Krainik,0.07189157336476135,0.5882352941176471,0.693,403.55
1577,Emily Webley Smith,0.02620689655172414,0.4939759036144578,0.5964523281596452,490.2469879518072
1578,Mackenzie McDonald,0.06524550684564956,0.5909789851358278,0.6998913437160449,218.43478260869566
1579,Cameron Norrie,0.05962807438512298,0.5857497928748965,0.680761369443025,215.6734693877551
1580,Jack Mingjie Lin,0.04672897196261682,0.45454545454545453,0.654054054054054,215.26666666666668
1581,Caroline Wozniacki,0.03475267600320649,0.5273692810457516,0.625733137829912,59.337606837606835
1582,Felipe Meligeni Rodrigues Alves,0.03949619032809827,0.5765472312703583,0.6660132320509679,322.5869565217391
1584,Dimitar Kuzmanov,0.03435910266032858,0.5875190258751902,0.6505305039787799,366.06626506024094
1587,Thomas Fabbiano,0.0539670147360203,0.5917862444334487,0.6802101035068747,182.58922558922558
1590,Emilio Gomez,0.05024703557312253,0.5910761154855643,0.6833347131385048,349.86690647482015
1591,Isaiah Strode,0.06554621848739496,0.5892857142857143,0.7216828478964401,919.5714285714286
1594,Juan Ignacio Londero,0.05566287793701424,0.575046904315197,0.6824752913409058,306.7607973421927
1595,Blake Ellis,0.0958863569103285,0.6778523489932886,0.726962457337884,404.811320754717
1596,Shuko Aoyama,0.011948908117016894,0.4881656804733728,0.5700871898054997,252.42857142857142
1599,Peangtarn Plipuech,0.02861952861952862,0.5431372549019607,0.6216522067144474,399.43220338983053
1600,Tsvetana Pironkova,0.030214897398610437,0.5068681318681318,0.615,111.6470588235294
1601,Bianca Turati,0.009411764705882352,0.5666666666666667,0.5622641509433962,611.2994350282486
1602,Carlos Boluda Purkiss,0.040949100650593186,0.5537848605577689,0.6646634615384616,290.4313725490196
1603,Yannick Mertens,0.04589172849683979,0.5677233429394812,0.6876404494382022,264.70103092783506
1604,Marina Erakovic,0.03348778433024431,0.552434456928839,0.6358458961474037,174.9431818181818
1605,Frederico Gil,0.04182509505703422,0.5283018867924528,0.677115987460815,212.42857142857142
1607,Naomi Osaka,0.06276545540349221,0.5560747663551402,0.6713245997088791,77.20370370370371
1608,Niki Kaliyanda Poonacha,0.04708520179372197,0.7027027027027027,0.7177700348432056,567.6666666666666
1609,Conner Huertas Del Pino,0.0759493670886076,0.5555555555555556,0.7305699481865285,576.4
1610,Ana Bogdan,0.03738590726542534,0.5303514376996805,0.6267538644470868,194.75289575289574
1612,Valeria Solovieva,0.011904761904761904,0.4805194805194805,0.5457317073170732,489.4736842105263
1613,Ying Zhang,0.0397196261682243,0.5102040816326531,0.6486486486486487,401.27659574468083
1614,Gianni Mina,0.06641123882503193,0.5644444444444444,0.6909448818897638,553.6969696969697
1616,Simone Bolelli,0.04903181972596535,0.6042857142857143,0.6998316498316498,252.6060606060606
1617,Saketh Myneni,0.08675250982103885,0.5884520884520884,0.7103153393907001,367.1937984496124
1619,Raymond Sarmiento,0.07009803921568628,0.5932203389830508,0.7109311740890688,476.17857142857144
1620,Jovana Jaksic,0.03905160390516039,0.6036585365853658,0.6524184476940382,286.1883408071749
1621,Orlando Luz,0.05133862900853192,0.5784469096671949,0.6946078431372549,390.0388349514563
1623,Hugo Dellien,0.033352634626519974,0.5791505791505791,0.647228588405059,239.26511627906976
1627,Chien Hsun Lo,0.08744534665833854,0.616,0.7466666666666667,558.9230769230769
1628,Alan Kohen,0.005025125628140704,0.42857142857142855,0.5078125,1393.0
1630,Xinyu Gao,0.028037383177570093,0.5391304347826087,0.5865546218487395,439.4055944055944
1634,Danylo Kalenichenko,0.06482982171799027,0.5542168674698795,0.6977375565610859,444.72972972972974
1635,Daniel Dutra Da Silva,0.04478795085216013,0.5604395604395604,0.6582614465826144,463.8888888888889
1636,Jeevan Nedunchezhiyan,0.06893106893106893,0.4810126582278481,0.689922480620155,497.72
1638,Mai Minokoshi,0.009795191451469279,0.3968253968253968,0.592391304347826,419.1770833333333
1639,Brandon Holt,0.07272727272727272,0.5540540540540541,0.693631669535284,332.5416666666667
1641,Edward Corrie,0.06549043062200957,0.6110183639398998,0.6982630272952853,432.45360824742266
1642,Reka Luca Jani,0.012578616352201259,0.5341772151898734,0.581151832460733,437.1696113074205
1643,Peter Nagy,0.03324808184143223,0.5198237885462555,0.6265457543281121,370.59375
1644,Alexandar Lazarov,0.06614447345517842,0.5966386554621849,0.7022556390977444,331.2608695652174
1645,Christopher Heyman,0.08457923964117899,0.6395348837209303,0.7379219060225016,325.86046511627904
1646,Jessika Ponchet,0.05999189298743413,0.6023622047244095,0.700139470013947,458.55776892430276
1647,Yaroslava Shvedova,0.04333490343853038,0.5592105263157895,0.6462898885044214,84.42168674698796
1648,Zhizhen Zhang,0.07114170969592656,0.6183932346723044,0.6997510889856876,319.2894736842105
1650,Julien Dubail,0.09334889148191365,0.6119402985074627,0.746,435.125
1651,Nik Razborsek,0.05025773195876289,0.5581395348837209,0.6682134570765661,591.0
1652,Soren Hess Olesen,0.046948356807511735,0.38095238095238093,0.6923076923076923,869.5714285714286
1653,Lorenzo Giustino,0.05238682205289108,0.5639864099660249,0.6730292040465737,206.47202797202797
1655,Liam Caruana,0.08284023668639054,0.6103286384976526,0.7106145251396648,497.72727272727275
1656,Spencer Papa,0.013452914798206279,0.5238095238095238,0.6106870229007634,657.0
1657,Amine Ahouda,0.012422360248447204,0.6410256410256411,0.6243654822335025,158.72727272727272
1658,Sven Lah,0.021897810218978103,0.6470588235294118,0.7142857142857143,548.25
1660,Marc Andrea Huesler,0.08798381906775765,0.6098484848484849,0.7421256788207913,302.72185430463577
1662,Alexander Kudryavtsev,0.07843580470162749,0.6024390243902439,0.7052712581762216,211.0722891566265
1663,Lenny Hampel,0.044862807931103546,0.5854616895874263,0.6752613240418118,619.4827586206897
1666,Lloyd Glasspool,0.09352346999405822,0.6066763425253991,0.7313317936874519,418.7596899224806
1668,Julien Cagnina,0.03721841332027424,0.6260162601626016,0.6630602782071098,459.6666666666667
1669,Karen Khachanov,0.08248631743549648,0.6143205858421481,0.7228612701300091,99.59705882352941
1670,Makoto Ochi,0.03125687871450583,0.560546875,0.6376383763837639,422.2162162162162
1671,Romain Barbosa,0.05228136882129278,0.5504587155963303,0.6688851913477537,462.22222222222223
1672,Isabella Shinikova,0.03479005998286204,0.5247524752475248,0.6168144123534458,385.75757575757575
1673,Alexander Zhurbin,0.050106044538706256,0.5666666666666667,0.677124183006536,405.38157894736844
1674,Maria Camila Osorio Serrano,0.01786339754816112,0.5126835781041389,0.584952803997779,483.969696969697
1675,Stephanie Mariel Petit,0.02608695652173913,0.2,0.7,868.1842105263158
1676,Nicolas Jarry,0.08176156583629893,0.6214757048590281,0.7306477093206951,322.13588850174216
1677,Matej Sabanov,0.047547547547547545,0.45893719806763283,0.6630160067396799,664.7045454545455
1678,Juan Montes,0.012658227848101266,0.4090909090909091,0.5529411764705883,532.0
1679,Dominic Stephan Stricker,0.10836845273931367,0.6928571428571428,0.7546992481203008,510.5
1680,Claudio Fortuna,0.023622047244094488,0.6428571428571429,0.6410256410256411,196.83333333333334
1682,Omar Giacalone,0.02723463687150838,0.5379310344827586,0.6633906633906634,369.44444444444446
1683,Ricardo Ojeda Lara,0.037355371900826446,0.5499207606973059,0.658005249343832,250.3838383838384
1685,Ricardo Rodriguez,0.037779850746268655,0.6,0.6689630166787527,639.3888888888889
1686,Robin Thour,0.043478260869565216,0.6666666666666666,0.7051282051282052,804.25
1688,Sami Reinwein,0.10284167794316644,0.6612903225806451,0.7811704834605598,612.25
1690,Dasha Lopatetskaya,0.01762114537444934,0.4642857142857143,0.5734265734265734,554.2954545454545
1692,Andreas Haider Maurer,0.0512348922753547,0.5775,0.6696548632900045,377.109375
1693,Nino Ehrenschneider,0.026881720430107527,0.6666666666666666,0.7016129032258065,802.3333333333334
1699,Adrien Puget,0.06199460916442048,0.53125,0.6511627906976745,344.875
1700,Martim Leote Prata,0.013333333333333334,0.47368421052631576,0.6086956521739131,1116.3333333333333
1701,Paul Cayre,0.029069767441860465,0.5357142857142857,0.5480769230769231,1159.5
1703,Roy Sarut De Valk,0.0625,0.0,0.7538461538461538,394.0
1706,Jannik Sinner,0.05996747047592108,0.5981804397270659,0.6850458499882436,176.90666666666667
1707,Weronika Falkowska,0.0390625,0.5277777777777778,0.5652173913043478,767.4137931034483
1708,Ilya Vasilyev,0.04027617951668585,0.5402298850574713,0.6623931623931624,839.9090909090909
1709,Robin Kern,0.07263513513513513,0.5849056603773585,0.7120158887785502,514.1785714285714
1710,Luca Giacomini,0.022137404580152672,0.5316455696202531,0.6213483146067416,534.8823529411765
1713,Aleksandra Krunic,0.031407914172432556,0.5168986083499006,0.6175835344937111,177.1491935483871
1714,Philip Davydenko,0.013179571663920923,0.547945205479452,0.65625,860.3636363636364
1718,Sergio Martos Gornes,0.08108108108108109,0.5714285714285714,0.6666666666666666,53.25
1719,Nikola Milojevic,0.05136540962288687,0.5661727133367399,0.6802111260053619,269.75373134328356
1720,Varvara Gracheva,0.02609484910369866,0.552734375,0.6371386212008896,457.8086124401914
1721,Enzo Wallart,0.1073345259391771,0.5957446808510638,0.7417417417417418,521.8888888888889
1722,Samuele Ramazzotti,0.0924092409240924,0.5925925925925926,0.7231638418079096,59.166666666666664
1723,Kateryna Kozlova,0.026960439251020697,0.502449646162221,0.5848443559375327,177.007722007722
1725,Cristian Carli,0.00847457627118644,0.4444444444444444,0.5070422535211268,274.8
1727,Alexander Bury,0.06224627875507442,0.6470588235294118,0.7047619047619048,608.9666666666667
1729,Maja Chwalinska,0.0,0.3076923076923077,0.5306122448979592,528.456
1730,Johanna Konta,0.05419093441377564,0.5757941294732609,0.6593064210241127,59.85818181818182
1731,Marius Copil,0.09905518142526887,0.6273653566229985,0.7430794430794431,185.99285714285713
1732,Patrik Nema,0.08465608465608465,0.6578947368421053,0.7535545023696683,368.2
1733,Andre Goransson,0.0455531453362256,0.37142857142857144,0.6693877551020408,230.28571428571428
1734,Grigor Dimitrov,0.07378519901863854,0.6233303650934996,0.7263545627376425,51.28214285714286
1735,Jordi Munoz Abreu,0.03619909502262444,0.5909090909090909,0.6704119850187266,380.6666666666667
1736,Jules Okala,0.03650442477876106,0.5126050420168067,0.6229802513464991,448.7
1737,Andrea Collarini,0.04054306532976272,0.5771428571428572,0.6705050505050505,318.7
1740,Eden Silva,0.02486678507992895,0.45098039215686275,0.6421319796954315,527.8011695906433
1742,Venus Williams,0.03793811785851842,0.5615681943677526,0.6390756302521008,58.157303370786515
1743,Anton Galkin,0.060810810810810814,0.6111111111111112,0.6619718309859155,266.3333333333333
1744,Paige Mary Hourigan,0.04491725768321513,0.4,0.6,596.0508474576271
1745,John Mcnally,0.09288537549407115,0.6451612903225806,0.7366255144032922,455.6923076923077
1746,Vasek Pospisil,0.09353976194583405,0.6383098591549295,0.74768302320569,180.23529411764707
1747,Jorge Montero,0.0525965379494008,0.5144927536231884,0.6947976878612717,630.8064516129032
1748,Nitin Kumar Sinha,0.05128205128205128,0.2,0.7941176470588235,288.6
1749,Yuliya Hatouka,0.05228758169934641,0.7368421052631579,0.7156862745098039,687.119170984456
1752,Luke Saville,0.061623287115867995,0.5648060548722801,0.6947482111516133,376.6507177033493
1753,Flavio Cipolla,0.028495102404274265,0.5185185185185185,0.6319060773480663,276.55882352941177
1754,Tak Khunn Wang,0.04477040816326531,0.5531645569620253,0.6630840096512393,539.6039603960396
1756,Milos Raonic,0.13792423824352557,0.6492585428755642,0.7659028299524168,62.540650406504064
1758,Yuichi Ito,0.046012269938650305,0.6341463414634146,0.6130653266331658,534.1818181818181
1759,Yu Hsiou Hsu,0.043137254901960784,0.5128205128205128,0.6492693110647182,338.22222222222223
1760,Francesco Ferrari,0.0262582056892779,0.4523809523809524,0.6376306620209059,561.9047619047619
1761,Renta Tokuda,0.04046624147789751,0.6058700209643606,0.6785179640718563,401.719512195122
1762,Nudnida Luangnam,0.043668122270742356,0.39622641509433965,0.6199261992619927,587.1453488372093
1763,Nicha Lertpitaksinchai,0.02,0.5177664974619289,0.6164383561643836,304.3766233766234
1766,Stefanie Voegele,0.037756370416407704,0.5521907216494846,0.6229572493136357,117.79076086956522
1767,Robin Haase,0.07874891230784105,0.6086956521739131,0.7197043534762833,123.04642857142858
1768,Mathieu Perchicot,0.030344827586206897,0.6216216216216216,0.6732456140350878,382.375
1771,Thomas Giraudeau,0.0,0.5384615384615384,0.55,495.5
1772,Deniz Khazaniuk,0.02147852147852148,0.4921259842519685,0.5763358778625954,411.1507537688442
1773,David Perez Sanz,0.06717226435536294,0.6056338028169014,0.7374301675977654,156.12820512820514
1774,Maximiliano Estevez,0.03741358275721838,0.5692883895131086,0.6446601941747573,532.5555555555555
1775,Joshua Paris,0.05454545454545454,0.6666666666666666,0.8082191780821918,552.6
1776,Ena Shibahara,0.027932960893854747,0.5342465753424658,0.671264367816092,480.1666666666667
1778,Ruben Gonzales,0.067926455566905,0.64,0.677445432497979,555.96
1779,Luke Bambridge,0.09732016925246827,0.5813953488372093,0.7210884353741497,541.4788732394367
1780,Yibing Wu,0.07188264058679707,0.6233062330623306,0.6888538794801102,378.1818181818182
1781,Alexey Vatutin,0.04169148302561048,0.5462868769074263,0.6501831501831502,252.22142857142856
1782,Min Kyu Song,0.07818181818181819,0.6153846153846154,0.7310126582278481,352.7142857142857
1784,Marton Fucsovics,0.04690328972090322,0.5870111230714029,0.6856321839080459,160.71597633136093
1785,Jurgen Zopp,0.06556980401645295,0.5936651583710407,0.7043882978723405,291.4913294797688
1786,Basak Eraydin,0.03169148529973272,0.5228758169934641,0.6255678131083712,375.8874458874459
1787,Ji Sung Nam,0.04647361046240075,0.5655021834061136,0.6735770825480588,453.7121212121212
1788,Dan Added,0.07126948775055679,0.62,0.6931818181818182,258.375
1789,Ricky Medinilla,0.05027932960893855,0.5454545454545454,0.6770833333333334,740.5
1791,Miyabi Inoue,0.011682242990654205,0.5428571428571428,0.5541666666666667,400.81052631578945
1792,Julien Benneteau,0.107981220657277,0.615301724137931,0.7255332496863237,203.7669172932331
1793,Lucie Hradecka,0.0542967079948696,0.5760286225402504,0.6662933930571109,226.56716417910448
1794,Titouan Droguet,0.048567870485678705,0.6323529411764706,0.7085714285714285,669.8888888888889
1796,Marek Gengel,0.06424104604889141,0.5771144278606966,0.6452464788732394,397.7560975609756
1797,Alex De Minaur,0.05712681028603522,0.6026581118240146,0.7028444623764374,167.89705882352942
1798,Christian Harrison,0.06051454138702461,0.6335963923337091,0.6777717094483888,369.2755905511811
1799,Damir Dzumhur,0.04412083544120835,0.5703463203463204,0.6651211313318651,139.19020172910663
1800,Pruchya Isarow,0.07288828337874659,0.583941605839416,0.7144654088050314,704.8947368421053
1801,Shuai Peng,0.027127265020663347,0.5493562231759657,0.6227981029810298,161.37222222222223
1802,Yuuya Kibi,0.06412908564335953,0.5875862068965517,0.6799013010318529,643.9009900990098
1803,Dalma Galfi,0.028236914600550965,0.5590778097982709,0.6282194848824189,345.70818505338076
1805,Seong Chan Hong,0.039112050739957716,0.5148514851485149,0.6323529411764706,192.66666666666666
1806,Chandril Sood,0.053061224489795916,0.5555555555555556,0.68,598.4285714285714
1808,Steve Johnson,0.10117891503681287,0.6333333333333333,0.7476340694006309,99.84132841328413
1809,Evgeniya Rodina,0.034325522482583914,0.5288753799392097,0.6168299020587648,135.641592920354
1810,Michal Konecny,0.05223251895534962,0.6542056074766355,0.6797671033478894,204.84848484848484
1811,Fang Ying Xun,0.04434250764525994,0.5735294117647058,0.6387413158970168,417.62172284644197
1812,Sofia Kenin,0.047285763059064526,0.5519750519750519,0.656877758760472,140.77230046948358
1813,Alexandre Muller,0.03997144896502498,0.5592383638928068,0.654232745141836,319.4607329842932
1814,Ernesto Escobedo,0.10072395341517154,0.5948067632850241,0.7344866491162091,268.3225806451613
1815,Alejandro Tabilo,0.0578352804866274,0.5980769230769231,0.6871674491392801,290.55395683453236
1816,Anastasia Gasanova,0.018113207547169812,0.47214076246334313,0.5789473684210527,505.85714285714283
1817,Anirudh Chandrasekar,0.10927152317880795,0.72,0.797752808988764,666.0
1818,Sophie Chang,0.042486231313926044,0.5389221556886228,0.6236559139784946,391.3724489795918
1819,Novak Djokovic,0.06812176654750539,0.5885469223007064,0.700266460977491,46.45427728613569
1820,Jennifer Brady,0.05256854711629373,0.5648038049940547,0.6618310767246938,138.65034965034965
1821,Luca Potenza,0.03056768558951965,0.56,0.6417910447761194,194.0
1822,Logan Smith,0.05013550135501355,0.6235294117647059,0.689156626506024,1394.2
1823,Francisca Jorge,0.03576982892690513,0.5632183908045977,0.5905707196029777,532.4972972972973
1824,Lavinia Tananta,0.014423076923076924,0.39344262295081966,0.5879828326180258,451.6875
1826,Blaz Kavcic,0.07238909784120769,0.5657327586206896,0.6841524488583313,300.45922746781116
1827,Yankel Zemel,0.012658227848101266,0.5,0.6842105263157895,998.0
1828,Jan Zielinski,0.03530895334174023,0.5268817204301075,0.6299376299376299,644.5555555555555
1829,Teliana Pereira,0.021424745581146223,0.5304347826086957,0.5993563958165729,356.77941176470586
1830,Taha Baadi,0.04981549815498155,0.7111111111111111,0.7067039106145251,190.23076923076923
1831,Tiago Lopes,0.02810304449648712,0.5760869565217391,0.6779324055666004,956.3846153846154
1832,Salvatore Caruso,0.050299352421292715,0.5743986954749286,0.6762066621346023,220.0519877675841
1833,Petra Kvitova,0.053670646648540016,0.5647455089820359,0.6631437355880092,44.16014234875445
1835,Matthew Ebden,0.0750859417405464,0.5869120654396728,0.7108880007798031,251.02283105022832
1837,Noah Rubin,0.06699563484532169,0.5940730530668504,0.7038518206693327,257.4265402843602
1839,Carlos Alcaraz Garfia,0.025103775449693614,0.5798319327731093,0.6365740740740741,268.0851063829787
1842,Attila Balazs,0.04627033090297252,0.5967117988394585,0.6772544158661296,235.27272727272728
1843,Manuel Pena Lopez,0.024738344433872503,0.55,0.6353322528363047,435.4782608695652
1847,Gianluca Di Nicola,0.03964900877478063,0.5432835820895522,0.6497571505666486,560.75
1848,Chang Liu,0.023026315789473683,0.4857142857142857,0.6071428571428571,563.9782608695652
1850,Tomas Lipovsek Puches,0.028076841883048344,0.5213358070500927,0.6298834818368746,429.038961038961
1851,Artem Smirnov,0.04472477064220184,0.5579710144927537,0.6596194503171248,444.9230769230769
1855,Palaphoom Kovapitukted,0.03461538461538462,0.4090909090909091,0.6384615384615384,290.5
1856,Moyuka Uchijima,0.01524390243902439,0.625,0.643979057591623,505.81553398058253
1857,Maxime Cressy,0.1204533189422558,0.6239870340356564,0.7578391274710293,281.9837398373984
1859,Leandro Riedi,0.05191873589164785,0.5833333333333334,0.6900369003690037,431.6666666666667
1861,Jose Daniel Bendeck,0.026755852842809364,0.4473684210526316,0.575,618.1428571428571
1863,Steven De Waard,0.046142208774583963,0.5700934579439252,0.7084917617237009,629.448275862069
1864,Anna Tatishvili,0.05680933852140078,0.5625,0.6613300492610837,232.65573770491804
1865,Lukas Rosol,0.0800268466974614,0.6217887725975262,0.7190109184328838,197.3398058252427
1866,Nicolae Frunza,0.057971014492753624,0.6111111111111112,0.7545691906005222,510.22222222222223
1867,Cheng Peng Hsieh,0.09157894736842105,0.6625,0.7330754352030948,216.1851851851852
1868,Sergio Galdos,0.03776223776223776,0.4605263157894737,0.6513157894736842,361.3157894736842
1869,Juan Pablo Paz,0.055383884002852386,0.5777777777777777,0.6740286298568507,442.5810810810811
1870,Julian Onken,0.022675736961451247,0.5263157894736842,0.6346863468634686,1165.6666666666667
1872,Nils Langer,0.06953066799106035,0.6158536585365854,0.7101030927835051,278.40625
1873,Thanasi Kokkinakis,0.0977412303528677,0.6225,0.7316608996539793,257.1818181818182
1874,Carl Soderlund,0.029411764705882353,0.610738255033557,0.6928879310344828,396.4782608695652
1875,Junri Namigata,0.02130225080385852,0.49514563106796117,0.6047619047619047,377.3063063063063
1876,David Nguyen,0.10833333333333334,0.4444444444444444,0.7142857142857143,1282.0
1877,Miomir Kecmanovic,0.06916003835956451,0.5952529668956902,0.7103762827822121,183.64444444444445
1878,Mikhail Kukushkin,0.05853879212847772,0.5937961595273265,0.6883078945446579,121.54639175257732
1879,Sora Fukuda,0.09831460674157304,0.5625,0.7318681318681318,422.9230769230769
1880,Rudolf Molleker,0.08035161569889811,0.5878962536023055,0.7062980669299522,248.20325203252034
1881,Jorge Brian Panta Herreros,0.05139186295503212,0.5283018867924528,0.6337448559670782,354.8
1882,Alison Riske,0.0378438455126424,0.552349930200093,0.6281070745697896,94.79841897233202
1883,Momoko Kobori,0.034482758620689655,0.46153846153846156,0.5901639344262295,460.90340909090907
1884,Yong Kyu Lim,0.08995037220843673,0.6496350364963503,0.7309278350515463,876.421052631579
1886,Eero Vasa,0.007246376811594203,0.5714285714285714,0.5660377358490566,46.57142857142857
1887,Stephanie Vogt,0.024955436720142603,0.42105263157894735,0.5882352941176471,181.6
1889,Ji Hoon Son,0.05703048180924287,0.5943396226415094,0.6833046471600689,802.6
1890,Grigoriy Lomakin,0.043402777777777776,0.7068965517241379,0.6863270777479893,340.75
1892,Mikael Torpegaard,0.06564497623340436,0.5674157303370787,0.7048415855163901,435.84615384615387
1893,Winston Lin,0.04678362573099415,0.4945054945054945,0.6234096692111959,839.7777777777778
1895,Tomas Farjat,0.015151515151515152,0.4444444444444444,0.6623376623376623,521.6666666666666
1896,Jakob Sude,0.05145413870246085,0.5897435897435898,0.7032967032967034,1250.5
1897,Sophia Whittle,0.026200873362445413,0.5945945945945946,0.5496688741721855,453.95
1902,Tereza Martincova,0.027364932717413134,0.5556471558120363,0.6224123443587197,228.92354740061162
1903,Nick Chappell,0.04202305689847527,0.5968992248062015,0.6990712074303406,359.0
1904,Benjamin Balleret,0.057245080500894455,0.5833333333333334,0.6862170087976539,443.09090909090907
1905,Wei De Lin,0.06521739130434782,0.59375,0.6771653543307087,821.7777777777778
1906,Mikhail Elgin,0.07353760445682452,0.56797583081571,0.7100591715976331,637.7868852459017
1907,Toshihide Matsui,0.08545780969479354,0.6256684491978609,0.7305637982195846,646.9454545454546
1908,Marin Cilic,0.10970331807062661,0.6317875544986128,0.7445007576153404,63.169871794871796
1910,Elena Malygina,0.0070921985815602835,0.45454545454545453,0.5543478260869565,565.9705882352941
1911,Diego Garcia Dalisay,0.0,0.4,0.6557377049180327,946.5
1913,Henrique Cunha,0.05102040816326531,0.631578947368421,0.7474747474747475,249.33333333333334
1914,Kevin Krawietz,0.06521589422216101,0.5958395245170877,0.6936916419949898,465.6
1915,Samantha Murray,0.03132832080200501,0.4625,0.6350210970464135,480.91515151515154
1916,Hyun Woo Nam,0.02857142857142857,0.25,0.5348837209302325,929.3333333333334
1918,Ronald Slobodchikov,0.03530979347101932,0.5688622754491018,0.6695747001090513,312.57894736842104
1919,Lucas Gerch,0.04326123128119801,0.5732758620689655,0.6778711484593838,551.6969696969697
1920,Mari Osaka,0.023148148148148147,0.547945205479452,0.6270022883295194,428.6566265060241
1921,Maria Mateas,0.03672316384180791,0.4666666666666667,0.6354679802955665,482.41954022988506
1922,En Shuo Liang,0.0472972972972973,0.5611650485436893,0.6376488095238095,360.2824427480916
1923,Marie Benoit,0.018883415435139574,0.506578947368421,0.5984752223634053,415.2241379310345
1926,Michael Look,0.0729559748427673,0.5522388059701493,0.6772277227722773,802.75
1927,Lara Escauriza,0.021621621621621623,0.5454545454545454,0.5210084033613446,417.05454545454546
1928,John Patrick Smith,0.0576094510076442,0.6323308270676692,0.6942866330796441,259.27753303964755
1929,Kirsten Flipkens,0.03032629558541267,0.5504543280726925,0.6305835734870316,117.68273092369478
1930,Ankita Raina,0.01022527560313149,0.5145518044237486,0.5751537515375154,342.8157894736842
1931,Sheng Hao Zhou,0.03865979381443299,0.6097560975609756,0.628158844765343,418.09090909090907
1932,Gengo Kikuchi,0.07268722466960352,0.675,0.7322580645161291,545.375
1933,Ryota Tanuma,0.07262569832402235,0.5324675324675324,0.7165354330708661,541.75
1934,Hyeon Chung,0.0706567925215491,0.587642713230356,0.7031388369575913,157.30769230769232
1935,Reda El Amrani,0.029905178701677606,0.6274509803921569,0.6794717887154862,619.25
1936,Francesco Forti,0.05004152823920266,0.5800970873786407,0.6920178143199726,466.54237288135596
1942,Luis Britto,0.022099447513812154,0.6956521739130435,0.7314814814814815,762.0
1943,Roberto Bautista Agut,0.06237043179529705,0.5990322580645161,0.702018278750952,64.19940476190476
1944,Manuel Sanchez,0.07136715391229578,0.6396103896103896,0.7222222222222222,525.4
1946,Pedro Cachin,0.03494553376906318,0.5677896466721446,0.655408356383753,284.3050847457627
1947,Hugo Di Feo,0.021929824561403508,0.2916666666666667,0.6095890410958904,647.5714285714286
1948,Daniel Munoz de la Nava,0.05748016257015676,0.6050269299820467,0.6824660258534968,338.5869565217391
