,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
1220,Jorge Blanco Guadalupe,M,U,ESP,0.0,4.0,0.5,2017.0,2017.0,2017.0,2017.0,1408.5
1221,Logan Smith,M,U,USA,0.0,10.0,0.5,2017.0,2018.0,2017.0,2018.0,1411.1
1222,Liam Caruana,M,R,USA,0.0,66.0,0.5,2018.0,2016.0,2018.0,2016.0,543.1031280547409
1223,Runhao Hua,M,R,CHN,0.0,22.0,0.3181818181818182,2019.0,2016.0,2019.0,2016.0,809.7692307692307
1224,Chengze Lu,M,U,CHN,0.0,4.0,0.25,2017.0,2016.0,2017.0,2017.0,
1225,Luca Castelnuovo,M,U,SUI,0.0,10.0,0.3,2019.0,2020.0,2019.0,2020.0,617.9047619047619
1226,Raphael Baltensperger,M,R,SUI,0.0,7.0,0.2857142857142857,2017.0,2019.0,2017.0,2017.0,750.25
1227,Nicholas Bybel,M,U,USA,0.0,3.0,0.3333333333333333,2018.0,2017.0,2018.0,2018.0,1796.0
1228,Patrick Kawka,M,R,USA,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0,
1229,Nuno Borges,M,R,POR,0.0,30.0,0.5666666666666667,2021.0,2019.0,2021.0,2019.0,380.94471153846155
1230,Luca Giacomini,M,U,ITA,0.0,17.0,0.4705882352941176,2018.0,2016.0,2018.0,2019.0,711.5
1231,Julian Ocleppo,M,R,ITA,0.0,69.0,0.3333333333333333,2019.0,2016.0,2019.0,2018.0,536.2563424947145
1232,Pablo Vivero Gonzalez,M,U,ESP,0.0,20.0,0.35,2018.0,2016.0,2018.0,2018.0,422.90109890109886
1233,Tae Woo Lee,M,U,KOR,0.0,4.0,0.25,2018.0,2018.0,2018.0,2018.0,753.1666666666667
1234,George Botezan,M,R,ROU,0.0,6.0,0.3333333333333333,2018.0,2016.0,2018.0,2018.0,1152.125
1235,Enzo Wallart,M,U,FRA,0.0,9.0,0.4444444444444444,2016.0,2018.0,2016.0,2017.0,
1236,Michail Pervolarakis,M,R,CYP,0.0,37.0,0.4324324324324324,2019.0,2018.0,2019.0,2018.0,491.4116541353384
1237,Riccardo Balzerani,M,R,ITA,0.0,26.0,0.2692307692307692,2019.0,2021.0,2018.0,2017.0,618.453781512605
1238,Haitong Xia,M,U,CHN,0.0,8.0,0.375,2016.0,2019.0,2018.0,2016.0,2089.0
1239,Xi Qi,M,U,CHN,0.0,18.0,0.3333333333333333,2016.0,2017.0,2016.0,2017.0,1248.5
1240,Nasa Hatakeyama,M,U,JPN,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0,
1241,Robin Thour,M,R,SWE,0.0,4.0,0.25,2018.0,2016.0,2018.0,2018.0,1572.5
1242,Francesco Ferrari,M,U,ITA,0.0,21.0,0.238095238095238,2018.0,2016.0,2018.0,2017.0,992.9642857142858
1243,Ryota Tanuma,M,U,JPN,0.0,20.0,0.35,2018.0,2017.0,2018.0,2017.0,659.0439560439561
1244,Yosuke Watanuki,M,R,JPN,1.0,157.0,0.5605095541401274,2018.0,2016.0,2018.0,2016.0,300.1491669559181
1245,Denis Shapovalov,M,L,CAN,3.0,284.0,0.5774647887323944,2019.0,2016.0,2017.0,2016.0,86.27800488102503
1246,Tomas Gerini,M,U,ARG,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,1198.0
1247,Huixin Wang,M,U,CHN,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0,1474.25
1248,Hao Wu,M,U,CHN,0.0,15.0,0.4,2016.0,2018.0,2016.0,2017.0,1771.9875
1249,Dorian Tomaz Janezic,M,U,SLO,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,
1250,Domen Gostincar,M,R,SLO,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1251,Gijs Brouwer,M,L,NED,0.0,32.0,0.4375,2019.0,2017.0,2019.0,2018.0,449.1830357142857
1252,Maxime Mora,M,U,FRA,0.0,4.0,0.5,2017.0,2017.0,2017.0,2017.0,1198.0
1253,Enrico Dalla Valle,M,U,ITA,0.0,39.0,0.3076923076923077,2019.0,2021.0,2018.0,2017.0,634.4375
1254,Calin Manda,M,U,ROU,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,
1255,Vlad Andrei Dumitru,M,U,ROU,0.0,5.0,0.4,2017.0,2020.0,2017.0,2017.0,1969.0
1256,Benjamin Hassan,M,R,GER,0.0,103.0,0.5436893203883495,2019.0,2020.0,2019.0,2017.0,407.1241134751773
1257,Vadym Ursu,M,R,UKR,0.0,35.0,0.4857142857142857,2016.0,2019.0,2016.0,2019.0,756.3937908496732
1258,Cing Yang Meng,M,U,TPE,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0,1016.25
1259,Kuan Yi Lee,M,R,TPE,0.0,38.0,0.4736842105263157,2016.0,2018.0,2016.0,2018.0,521.4254901960785
1260,Skyler Butts,M,U,HKG,0.0,3.0,0.6666666666666666,2017.0,2018.0,2017.0,2017.0,1802.25
1261,Cameron Green,M,U,AUS,0.0,3.0,0.3333333333333333,2019.0,2019.0,2019.0,2019.0,1022.0
1262,Blake Ellis,M,U,AUS,0.0,53.0,0.3962264150943396,2018.0,2016.0,2018.0,2016.0,591.8330645161291
1263,Nathanael Consalvo,M,U,AUS,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1264,Andrew Watson,M,R,GBR,0.0,4.0,0.25,2019.0,2017.0,2019.0,2019.0,812.6666666666667
1265,Sebastian Prechtel,M,U,GER,0.0,8.0,0.375,2017.0,2018.0,2017.0,2020.0,876.5
1266,Nicolas Moreno De Alboran,M,U,ESP,0.0,8.0,0.75,2021.0,2019.0,2021.0,2019.0,409.0
1267,Antoine Bellier,M,U,SUI,0.0,33.0,0.3939393939393939,2018.0,2021.0,2018.0,2021.0,675.9747474747475
1268,Jose Antonio Dugo Reyes,M,U,ESP,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,
1269,Alexis Canter,M,U,GBR,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0,1239.75
1270,Sam Taylor,M,U,SWE,0.0,6.0,0.5,2017.0,2018.0,2017.0,2018.0,
1271,Casper Ruud,M,R,NOR,6.0,312.0,0.6057692307692307,2018.0,2016.0,2018.0,2016.0,117.86342422009335
1272,Pierre Faivre,M,U,FRA,0.0,4.0,0.25,2018.0,2018.0,2018.0,2018.0,852.8333333333333
1273,Jules Okala,M,U,FRA,0.0,20.0,0.4,2018.0,2021.0,2018.0,2017.0,394.02272727272725
1274,Alexis Gautier,M,U,FRA,0.0,15.0,0.2666666666666666,2017.0,2021.0,2017.0,2016.0,1135.775
1275,Artem Strokan,M,U,RUS,0.0,10.0,0.1,2017.0,2017.0,2017.0,2017.0,2062.5
1276,Raul Brancaccio,M,U,ITA,0.0,94.0,0.4574468085106383,2019.0,2020.0,2019.0,2018.0,366.703081232493
1277,Tallon Griekspoor,M,R,NED,5.0,192.0,0.5729166666666666,2019.0,2016.0,2021.0,2016.0,212.67545787545788
1278,Sharmal Dissanayake,M,R,SRI,0.0,4.0,0.5,2016.0,2018.0,2016.0,2016.0,1694.25
1279,David Nguyen,M,U,USA,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,1283.0
1280,Dominik Koepfer,M,L,GER,1.0,257.0,0.5525291828793775,2018.0,2016.0,2018.0,2016.0,207.19562043795622
1281,Sam Edward Longhurst,M,U,AUS,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,
1282,Ayed Zatar,M,R,PAR,0.0,5.0,0.2,2017.0,2016.0,2017.0,2017.0,
1283,Pedro Uribe,M,U,ESP,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,
1284,Shane Monroe,M,U,USA,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,
1285,Hantao Liu,M,U,CHN,0.0,5.0,0.4,2016.0,2016.0,2016.0,2016.0,
1286,Sergiu Ioan Bucur,M,R,ROU,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1187.0
1287,Marvin Bernardo Becker Spiering,M,U,BRA,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,1826.25
1288,Conner Huertas Del Pino,M,U,PER,0.0,5.0,0.4,2018.0,2019.0,2018.0,2018.0,966.1666666666667
1289,Jackson J Withrow,M,U,USA,0.0,16.0,0.375,2017.0,2018.0,2017.0,2018.0,
1290,Gui Gomes,M,U,USA,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,
1291,Liang Yu Richard Lin,M,U,TPE,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0,
1292,Hugo Voljacques,M,R,FRA,0.0,3.0,0.6666666666666666,2018.0,2018.0,2018.0,2018.0,684.0
1293,Milan Drinic,M,R,SRB,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,706.0
1294,Daniel Mora,M,U,COL,0.0,11.0,0.1818181818181818,2016.0,2017.0,2016.0,2016.0,1207.388888888889
1295,Timo Stodder,M,U,GER,0.0,6.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,1764.0
1296,Anthony Jackie Tang,M,U,HKG,0.0,1.0,1.0,2018.0,2018.0,2018.0,2018.0,
1297,Hong Kit Jack Wong,M,R,HKG,0.0,4.0,0.5,2017.0,2017.0,2017.0,2017.0,1000.25
1298,Di Zhao,M,U,CHN,0.0,48.0,0.4791666666666667,2016.0,2017.0,,,
1299,Marcelo Tomas Barrios Vera,M,R,CHI,1.0,193.0,0.5647668393782384,2021.0,2017.0,2021.0,2017.0,322.1632984901278
1300,Zdenek Kolar,M,R,CZE,2.0,291.0,0.5154639175257731,2019.0,2016.0,2019.0,2020.0,248.58753753753751
1301,Rhett Purcell,M,R,GBR,0.0,5.0,0.2,2017.0,2020.0,2019.0,2019.0,962.75
1302,William Blumberg,M,U,USA,0.0,25.0,0.44,2018.0,2020.0,2017.0,2019.0,1095.6416666666667
1303,Corentin Denolly,M,L,FRA,0.0,70.0,0.3714285714285714,2018.0,2016.0,2018.0,2021.0,412.1990161001789
1304,Wei Qiang Zheng,M,U,CHN,0.0,15.0,0.1333333333333333,2017.0,2019.0,2016.0,2016.0,1188.1363636363635
1305,Baptiste Crepatte,M,U,FRA,0.0,59.0,0.4745762711864407,2019.0,2018.0,2019.0,2018.0,388.39039408866995
1306,Vasko Mladenov,M,U,BUL,0.0,13.0,0.4615384615384615,2018.0,2017.0,2017.0,2017.0,1015.2857142857142
1307,Niki Kaliyanda Poonacha,M,R,IND,0.0,6.0,0.3333333333333333,2020.0,2016.0,2020.0,2020.0,1030.25
1308,Kaito Uesugi,M,U,JPN,0.0,26.0,0.4615384615384615,2017.0,2016.0,2017.0,2018.0,997.65
1309,Alex Molcan,M,L,SVK,1.0,155.0,0.5870967741935483,2021.0,2016.0,2021.0,2016.0,339.1537756598241
1310,Quinton Vega,M,R,USA,0.0,5.0,0.2,2017.0,2020.0,2017.0,2017.0,1017.0
1311,Zihao Xia,M,U,CHN,0.0,77.0,0.3766233766233766,2017.0,2019.0,2017.0,2019.0,786.0753105590063
1312,Mathieu Perchicot,M,U,FRA,0.0,16.0,0.3125,2021.0,2019.0,2018.0,2021.0,653.2636363636364
1313,Gustavo De Oliveira Cruz Cruz,M,U,BRA,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,2009.875
1314,Mikael Ymer,M,R,SWE,4.0,251.0,0.6374501992031872,2019.0,2016.0,2019.0,2020.0,259.2165023871862
1315,Jaume Munar,M,R,ESP,6.0,283.0,0.5512367491166078,2018.0,2016.0,2018.0,2016.0,138.6807004681067
1316,Shao Fan Liu,M,U,TPE,0.0,9.0,0.5555555555555556,2017.0,2018.0,2016.0,2018.0,1409.325
1317,Michal Dembek,M,U,POL,0.0,16.0,0.1875,2018.0,2016.0,2016.0,2016.0,898.409090909091
1318,Kazuki Nishiwaki,M,R,JPN,0.0,10.0,0.2,2019.0,2016.0,2019.0,2019.0,949.5625
1319,Rigele Te,M,U,CHN,0.0,35.0,0.2571428571428571,2018.0,2019.0,2018.0,2019.0,642.7799145299145
1320,Aljaz Jakob Kaplja,M,R,SLO,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0,
1321,Amine Ahouda,M,U,MAR,0.0,11.0,0.1818181818181818,2016.0,2019.0,2017.0,2017.0,802.5625
1322,Jose Olivares,M,U,DOM,0.0,17.0,0.3529411764705882,2017.0,2019.0,2017.0,2018.0,840.780303030303
1323,Gabriel Petit,M,R,FRA,0.0,10.0,0.5,2019.0,2018.0,2019.0,2019.0,557.35
1324,Louis Tessa,M,U,FRA,0.0,10.0,0.4,2017.0,2018.0,2017.0,2018.0,919.35
1325,Carl Soderlund,M,R,SWE,0.0,23.0,0.391304347826087,2016.0,2017.0,2016.0,2019.0,572.6778846153846
1326,Miguel Angel Este,M,U,VEN,0.0,1.0,1.0,2016.0,2016.0,2016.0,2016.0,
1327,Kenneth Raisma,M,L,EST,0.0,8.0,0.25,2018.0,2017.0,2018.0,2018.0,837.9166666666667
1328,Benjamin Hannestad,M,R,DEN,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,1241.5
1329,Eero Vasa,M,R,FIN,0.0,7.0,0.1428571428571428,2016.0,2017.0,2019.0,2019.0,
1330,Marc Andrea Huesler,M,L,SUI,3.0,151.0,0.4900662251655629,2019.0,2017.0,2019.0,2017.0,301.7490615615616
1331,Genaro Alberto Olivieri,M,U,ARG,0.0,49.0,0.5714285714285714,2021.0,2016.0,2021.0,2018.0,478.23055555555555
1332,Aziz Dougaz,M,L,TUN,0.0,45.0,0.4222222222222222,2021.0,2017.0,2020.0,2019.0,448.69635627530363
1333,Shi Hong Zeng,M,U,CHN,0.0,9.0,0.1111111111111111,2018.0,2016.0,2018.0,2018.0,1339.3125
1334,Christian Sigsgaard,M,R,DEN,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,
1335,Sergio Luis Hernandez Ramirez,M,R,COL,0.0,5.0,0.2,2017.0,2016.0,2017.0,2017.0,1341.6666666666665
1336,Tomas Martin Etcheverry,M,R,ARG,2.0,115.0,0.6347826086956522,2021.0,2018.0,2021.0,2018.0,276.2038818275507
1337,Ryan James Storrie,M,R,GBR,0.0,7.0,0.1428571428571428,2017.0,2016.0,2016.0,2016.0,
1338,Camilo Ponce,M,U,ECU,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1339,Dimitriy Voronin,M,U,RUS,0.0,6.0,0.3333333333333333,2019.0,2018.0,2016.0,2016.0,1348.8333333333333
1340,Corentin Moutet,M,L,FRA,4.0,236.0,0.5550847457627118,2018.0,2016.0,2019.0,2016.0,180.0352822580645
1341,Adrian Oetzbach,M,U,GER,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,1879.0
1342,Arturo Schmidt,M,R,SUI,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1343,Francisco Cabral,M,U,POR,0.0,13.0,0.1538461538461538,2021.0,2017.0,2021.0,2021.0,1000.9722222222222
1344,Mikalai Haliak,M,R,BLR,0.0,11.0,0.1818181818181818,2017.0,2020.0,2017.0,2017.0,1117.0357142857142
1345,Yann Wojcik,M,U,SUI,0.0,4.0,0.25,2018.0,2017.0,2018.0,2018.0,1417.3333333333335
1346,Louis Wessels,M,R,GER,0.0,35.0,0.2571428571428571,2019.0,2020.0,2019.0,2016.0,435.29166666666663
1347,Patrik Rikl,M,R,CZE,0.0,19.0,0.2631578947368421,2018.0,2016.0,2018.0,2017.0,811.0666666666666
1348,Nitin Kumar Sinha,M,U,IND,0.0,5.0,0.2,2018.0,2017.0,2017.0,2017.0,1264.25
1349,Siddharth Vishwakarma,M,U,IND,0.0,7.0,0.2857142857142857,2018.0,2016.0,2018.0,2018.0,1274.5
1350,Kristjan Tamm,M,U,EST,0.0,4.0,0.5,2020.0,2016.0,2020.0,2020.0,1057.5
1351,Dalwinder Singh,M,U,IND,0.0,8.0,0.375,2018.0,2017.0,2019.0,2018.0,1360.4333333333334
1352,Rayane Roumane,M,R,FRA,0.0,28.0,0.4285714285714285,2019.0,2018.0,2019.0,2019.0,443.8849206349206
1353,Yuichiro Inui,M,R,JPN,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,2013.0
1354,Simohamed Hirs,M,U,MAR,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,2008.25
1355,Constantin Bittoun Kouzmine,M,L,FRA,0.0,3.0,0.3333333333333333,2018.0,2019.0,2018.0,2018.0,621.0
1356,Geoffrey Blancaneaux,M,R,FRA,0.0,144.0,0.3958333333333333,2018.0,2016.0,2019.0,2017.0,380.30755750273823
1357,Santiago Fa Rodriguez Taverna,M,R,ARG,0.0,8.0,0.375,2016.0,2019.0,2018.0,2016.0,786.3333333333333
1358,Artem Dubrivnyy,M,R,RUS,0.0,49.0,0.5102040816326531,2021.0,2016.0,2021.0,2020.0,516.028695652174
1359,Ergi Kirkin,M,R,TUR,0.0,41.0,0.3902439024390244,2021.0,2016.0,2021.0,2019.0,535.091304347826
1360,Evan Furness,M,R,FRA,0.0,91.0,0.4615384615384615,2021.0,2016.0,2021.0,2016.0,451.0333333333333
1361,Thomas Laurent,M,R,FRA,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,
1362,Geronimo Barrios,M,U,CHI,0.0,3.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,1749.25
1363,Enrico Becuzzi,M,R,ITA,0.0,13.0,0.0769230769230769,2016.0,2016.0,2016.0,2016.0,
1364,Felix Auger Aliassime,M,R,CAN,4.0,273.0,0.5934065934065934,2018.0,2016.0,2018.0,2016.0,123.54807692307692
1365,Jeremy Beale,M,L,AUS,0.0,16.0,0.4375,2018.0,2020.0,2018.0,2016.0,763.6785714285714
1366,Ugo Humbert,M,L,FRA,9.0,219.0,0.6027397260273972,2019.0,2016.0,2018.0,2017.0,126.8205467372134
1367,Hugo Pontico,M,U,FRA,0.0,3.0,0.3333333333333333,2018.0,2019.0,2018.0,2018.0,1571.0
1368,Alexis Galarneau,M,R,CAN,0.0,60.0,0.5,2019.0,2017.0,2021.0,2017.0,618.4200000000001
1369,Benjamin Sigouin,M,U,CAN,0.0,30.0,0.3,2019.0,2021.0,2019.0,2018.0,689.3157894736842
1370,Victor Krustev,M,R,CAN,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1371,Jayesh Pungliya,M,U,IND,0.0,8.0,0.25,2016.0,2017.0,2016.0,2016.0,1083.9166666666665
1372,Makoto Ochi,M,L,JPN,0.0,74.0,0.4459459459459459,2018.0,2016.0,2018.0,2016.0,445.76553030303035
1373,Matthew Leffler,M,U,AUS,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
1374,Lucas Catarina,M,R,MON,0.0,47.0,0.3404255319148936,2018.0,2016.0,2018.0,2016.0,451.6928879310345
1375,Abhinav Sanjeev Shanmugam,M,U,IND,0.0,16.0,0.5,2018.0,2019.0,2018.0,2016.0,1233.0625
1376,Matthew Christopher Romios,M,U,AUS,0.0,25.0,0.36,2019.0,2020.0,2019.0,2017.0,975.425
1377,Finn Bass,M,U,GBR,0.0,4.0,0.25,2017.0,2018.0,2017.0,2017.0,
1378,Rui Xuan Wang,M,U,CHN,0.0,12.0,0.0833333333333333,2016.0,2019.0,2018.0,2018.0,
1379,Yibing Wu,M,R,CHN,1.0,55.0,0.4727272727272727,2018.0,2016.0,2017.0,2016.0,513.2843406593406
1380,Kirill Kivattsev,M,U,RUS,0.0,13.0,0.4615384615384615,2018.0,2021.0,2018.0,2019.0,775.4285714285714
1381,Yshai Oliel,M,L,ISR,0.0,22.0,0.3181818181818182,2018.0,2019.0,2018.0,2021.0,591.7142857142857
1382,Puriwat Chatpatcharoen,M,U,THA,0.0,12.0,0.3333333333333333,2017.0,2018.0,2017.0,2016.0,1057.452380952381
1383,Nicola Kuhn,M,R,ESP,2.0,167.0,0.4730538922155688,2019.0,2016.0,2019.0,2016.0,305.35993975903614
1384,Dragos Nicolae Madaras,M,L,ROU,0.0,7.0,0.2857142857142857,2020.0,2016.0,2016.0,2016.0,823.0
1385,Matej Vocel,M,U,CZE,0.0,13.0,0.3846153846153846,2016.0,2018.0,2016.0,2017.0,912.1714285714286
1386,Eric Samuelsson,M,U,SWE,0.0,3.0,0.3333333333333333,2017.0,2018.0,2017.0,2017.0,
1387,Camilo Ugo Carabelli,M,R,ARG,1.0,95.0,0.5684210526315789,2021.0,2016.0,2021.0,2017.0,425.01730769230767
1388,Aryan Goveas,M,U,IND,0.0,7.0,0.2857142857142857,2018.0,2017.0,2018.0,2018.0,808.0
1389,Alexander Ovcharov,M,R,RUS,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,1306.8333333333335
1390,Shohruh Abdumalikov,M,R,UZB,0.0,9.0,0.1111111111111111,2016.0,2018.0,2017.0,2017.0,
1391,Amal Sultanbekov,M,U,UZB,0.0,11.0,0.1818181818181818,2017.0,2016.0,2017.0,2017.0,
1392,Jonathan Gray,M,U,GBR,0.0,7.0,0.1428571428571428,2018.0,2016.0,,,
1393,Robert Kelly,M,U,USA,0.0,4.0,0.5,2016.0,2017.0,2016.0,2016.0,
1394,Miomir Kecmanovic,M,R,SRB,3.0,225.0,0.5555555555555556,2018.0,2017.0,2018.0,2021.0,144.97098454904778
1395,Manish Sureshkumar,M,R,IND,0.0,24.0,0.4583333333333333,2018.0,2020.0,2018.0,2016.0,758.6958041958042
1396,Matteo Martineau,M,U,FRA,0.0,60.0,0.3833333333333333,2021.0,2017.0,2021.0,2017.0,513.5157004830918
1397,Giovanni Fonio,M,U,ITA,0.0,29.0,0.4137931034482758,2018.0,2016.0,2021.0,2016.0,592.0113636363636
1398,Jacob Dunbar,M,U,USA,0.0,5.0,0.4,2019.0,2018.0,2019.0,2019.0,855.1666666666667
1399,Mate Valkusz,M,R,HUN,0.0,34.0,0.4117647058823529,2018.0,2017.0,2018.0,2019.0,405.9357142857143
1400,John Mcnally,M,U,USA,0.0,26.0,0.3846153846153846,2019.0,2017.0,2019.0,2016.0,771.8
1401,Zeke Clark,M,R,USA,0.0,14.0,0.2857142857142857,2017.0,2016.0,2017.0,2017.0,966.625
1402,Alejandro Davidovich Fokina,M,R,ESP,2.0,208.0,0.6153846153846154,2019.0,2017.0,2019.0,2017.0,189.59190476190474
1403,Nicholas S Hu,M,R,USA,0.0,5.0,0.2,2017.0,2018.0,2017.0,2017.0,621.5
1404,Nathaniel Lammons,M,U,USA,0.0,34.0,0.3529411764705882,2018.0,2019.0,2018.0,2016.0,1228.536842105263
1405,Felix Corwin,M,U,USA,0.0,24.0,0.4583333333333333,2019.0,2018.0,2019.0,2017.0,780.0559440559441
1406,Alexander Brown,M,U,USA,0.0,16.0,0.4375,2017.0,2020.0,2019.0,2017.0,1426.4375
1407,Nicaise Muamba,M,U,CAN,0.0,13.0,0.1538461538461538,2017.0,2016.0,2018.0,2018.0,
1408,Joshua Peck,M,U,CAN,0.0,12.0,0.25,2019.0,2020.0,2016.0,2016.0,1593.75
1409,Vit Kopriva,M,U,CZE,0.0,116.0,0.5258620689655172,2021.0,2016.0,2021.0,2017.0,360.3651960784314
1410,Mick Veldheer,M,L,NED,0.0,5.0,0.4,2018.0,2021.0,2018.0,2018.0,723.75
1411,Alexandar Lazarov,M,R,BUL,0.0,23.0,0.391304347826087,2019.0,2018.0,2020.0,2016.0,546.8833333333333
1412,Mehluli Don Ayanda Sibanda,M,R,ZIM,0.0,6.0,0.3333333333333333,2020.0,2018.0,2020.0,2020.0,815.25
1413,Alexander Weis,M,U,ITA,0.0,5.0,0.4,2017.0,2018.0,2017.0,2017.0,1138.3333333333335
1414,Vlad Andrei Dancu,M,U,ROU,0.0,7.0,0.4285714285714285,2018.0,2017.0,2018.0,2021.0,950.1666666666667
1415,Ulises Blanch,M,R,USA,2.0,143.0,0.4755244755244755,2018.0,2016.0,2018.0,2017.0,341.22346600331673
1416,Javier Barranco Cosano,M,U,ESP,0.0,70.0,0.3857142857142857,2019.0,2017.0,2019.0,2016.0,393.9233419465978
1417,Zizou Bergs,M,R,BEL,3.0,78.0,0.6282051282051282,2021.0,2017.0,2021.0,2016.0,374.23680063041763
1418,Jean Jacques Rakotohasy,M,U,MAD,0.0,1.0,1.0,2017.0,2017.0,2017.0,2017.0,
1419,Hady Habib,M,U,LIB,0.0,9.0,0.5555555555555556,2018.0,2017.0,2018.0,2018.0,787.0333333333333
1420,Simon Carr,M,R,IRL,0.0,14.0,0.1428571428571428,2018.0,2020.0,2018.0,2018.0,713.2045454545455
1421,Alex De Minaur,M,R,AUS,6.0,272.0,0.6029411764705882,2018.0,2016.0,2018.0,2016.0,129.85955807437597
1422,Pavel Kotov,M,R,RUS,0.0,135.0,0.5111111111111111,2019.0,2020.0,2019.0,2018.0,300.74615384615385
1423,Marek Gengel,M,R,CZE,0.0,41.0,0.3170731707317073,2018.0,2016.0,2018.0,2019.0,645.5304487179487
1424,Noe Khlif,M,U,FRA,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0,
1425,Yu Hsiou Hsu,M,U,TPE,0.0,18.0,0.3888888888888889,2021.0,2016.0,2021.0,2016.0,675.1
1426,San Hui Sin,M,U,KOR,0.0,5.0,0.2,2016.0,2019.0,2018.0,2018.0,
1427,Emil Ruusuvuori,M,R,FIN,4.0,172.0,0.622093023255814,2019.0,2017.0,2019.0,2018.0,235.45194206714945
1428,Remy Bertola,M,R,SUI,0.0,2.0,0.5,2020.0,2020.0,2020.0,2020.0,845.0
1429,Felipe Meligeni Rodrigues Alves,M,R,BRA,1.0,92.0,0.5217391304347826,2021.0,2017.0,2021.0,2018.0,374.98073605520415
1430,Trent Bryde,M,R,USA,0.0,10.0,0.3,2018.0,2016.0,2018.0,2021.0,1365.625
1431,David Szintai,M,R,HUN,0.0,4.0,0.25,2019.0,2017.0,2019.0,2019.0,
1432,Mats Rosenkranz,M,L,GER,0.0,27.0,0.3333333333333333,2020.0,2018.0,2020.0,2017.0,722.8611111111111
1433,Christian Seraphim,M,U,GER,0.0,4.0,0.25,2018.0,2018.0,2018.0,2018.0,1454.25
1434,Olukayode Alafia Damina Ayeni,M,U,USA,0.0,29.0,0.3103448275862069,2019.0,2020.0,2018.0,2017.0,774.3771929824561
1435,Thomas Susen,M,U,CAN,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
1436,Jack Mingjie Lin,M,R,CAN,0.0,15.0,0.2,2018.0,2017.0,2018.0,2018.0,1755.0
1437,Nicolas Alvarez Varona,M,U,ESP,0.0,11.0,0.1818181818181818,2018.0,2016.0,2018.0,2018.0,1184.642857142857
1438,Hugo Gaston,M,L,FRA,0.0,90.0,0.4888888888888889,2021.0,2018.0,2021.0,2019.0,268.39583333333337
1439,Dan Added,M,U,FRA,0.0,16.0,0.25,2018.0,2021.0,2018.0,2019.0,539.9583333333334
1440,Kacper Zuk,M,R,POL,1.0,75.0,0.5733333333333334,2021.0,2016.0,2021.0,2019.0,360.8683554817276
1441,Patrik Nema,M,R,SVK,0.0,15.0,0.3333333333333333,2017.0,2016.0,2017.0,2016.0,620.25
1442,Robert Galloway,M,R,USA,0.0,17.0,0.3529411764705882,2017.0,2021.0,2017.0,2018.0,1637.0
1443,August Holmgren,M,R,DEN,0.0,1.0,1.0,2017.0,2017.0,2017.0,2017.0,
1444,Karl Friberg,M,R,SWE,0.0,11.0,0.2727272727272727,2018.0,2016.0,2018.0,2018.0,946.75
1445,Jonas Eriksson Ziverts,M,R,SWE,0.0,5.0,0.4,2017.0,2016.0,2017.0,2017.0,1594.0
