Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
Isabel Iglesias Prieto,F,U,ESP,0.0,10.0,0.0
Laura Lopez Giese,F,R,ESP,0.0,6.0,0.0
Nora Ayala Serra,F,U,ESP,0.0,60.0,0.36666666666666664
Madeline Meredith,F,U,USA,0.0,2.0,0.5
Lindsay Song,F,U,Undefined,0.0,,
Danielle McIntyre,F,U,Undefined,0.0,,
Duda Ewa,F,U,POL,0.0,10.0,0.0
Zoe Bourbotte,F,U,FRA,0.0,29.0,0.2413793103448276
Francesca Jones,F,R,GBR,6.0,199.0,0.6180904522613065
Shuo Feng,F,U,CHN,0.0,86.0,0.43023255813953487
Lalita Devarakonda,F,R,IND,0.0,4.0,0.0
Gunjee Sukhbat,F,U,MGL,0.0,4.0,0.0
Alexandra Heczey,F,U,HUN,0.0,1.0,0.0
Celine Kern,F,U,SUI,0.0,6.0,0.0
Ema Mulalic,F,U,BIH,0.0,3.0,0.0
Alexa Ryngler,F,U,USA,0.0,19.0,0.2631578947368421
Mary Catherine Haffey,F,R,USA,0.0,2.0,0.0
Ioana Toanchina,F,U,ROU,0.0,4.0,0.0
Ye Xin Ma,F,U,CHN,1.0,164.0,0.5
Jia Ren,F,U,CHN,0.0,34.0,0.29411764705882354
Ji Lee,F,U,Undefined,0.0,,
Yasmina Karimjanova,F,L,UZB,0.0,28.0,0.14285714285714285
Valentina Shleyn,F,U,UZB,0.0,7.0,0.14285714285714285
Kristina Kostic,F,U,SRB,0.0,1.0,0.0
Aza Petrova,F,U,UKR,0.0,4.0,0.25
Rayen Turki,F,U,TUN,0.0,3.0,0.0
Nour Damergi,F,U,TUN,0.0,3.0,0.0
Yuka Hosoki,F,R,JPN,0.0,69.0,0.3333333333333333
Andjela Reljic,F,U,AUS,0.0,8.0,0.125
Anna Maria Battista,F,U,ITA,0.0,2.0,0.0
Olga Terletska,F,U,UKR,0.0,13.0,0.3076923076923077
Yasmine Ince,F,U,AUS,0.0,1.0,0.0
Cheyenne Biancheri,F,U,USA,0.0,1.0,0.0
Suzy Larkin,F,R,GBR,0.0,82.0,0.47560975609756095
Tanit Lopez Lopez,F,U,ESP,0.0,7.0,0.2857142857142857
Cristina Mayorova Bakhtina,F,U,ESP,0.0,8.0,0.25
Sabhyata Nihalani,F,R,IND,0.0,2.0,0.0
Maria Toma,F,U,ROU,0.0,62.0,0.3225806451612903
Sasa Klanecek,F,U,SLO,0.0,34.0,0.38235294117647056
Maxine Palmen,F,U,NED,0.0,4.0,0.0
Marialuisa Zirilli,F,U,ITA,0.0,1.0,0.0
Stefania Rogozinska Dzik,F,U,POL,0.0,45.0,0.4666666666666667
Ania Hertel,F,R,POL,0.0,70.0,0.44285714285714284
Julia Przybylska,F,R,POL,0.0,5.0,0.2
Katarzyna Kubicz,F,R,POL,0.0,10.0,0.5
Fidana Khalilzada,F,U,AZE,0.0,3.0,0.0
Kateryna Karpiuk,F,U,UKR,0.0,2.0,0.0
Valeriya Zeleva,F,R,RUS,0.0,78.0,0.5
Julia Kapitanova,F,U,RUS,0.0,2.0,0.0
Victoria Mikhaylova,F,U,RUS,0.0,70.0,0.34285714285714286
Riva Hondiashvili,F,R,ISR,0.0,3.0,0.0
Sofia Shaykis,F,U,ISR,0.0,2.0,0.0
Neri Cohen,F,U,USA,0.0,4.0,0.5
Jesse Hollins,F,U,USA,0.0,1.0,0.0
Ann Li,F,R,USA,3.0,178.0,0.6348314606741573
Natalia Maynetto,F,U,USA,0.0,7.0,0.0
Natalie Hepburn,F,U,Undefined,0.0,,
Klaudia Szabo,F,U,Undefined,0.0,,
Dominika Toronyi,F,U,HUN,0.0,1.0,0.0
Mai Hontama,F,R,JPN,1.0,168.0,0.5714285714285714
Andrea Agostina Farulla Di Palma,F,R,ARG,0.0,33.0,0.48484848484848486
Alejandra Morales,F,U,CHI,0.0,3.0,0.3333333333333333
Ana Geller,F,U,ARG,0.0,7.0,0.42857142857142855
Whitney Osuigwe,F,R,USA,2.0,136.0,0.5
Christina Rosca,F,U,USA,0.0,31.0,0.6774193548387096
Lina Shokry,F,L,EGY,0.0,1.0,0.0
Yesica De Lucas,F,R,ESP,0.0,16.0,0.3125
Arianne Hartono,F,R,NED,2.0,157.0,0.6178343949044586
Olivia Alexandra Placzek,F,U,GER,0.0,2.0,0.0
Veronika Koberlingova,F,R,SVK,0.0,5.0,0.0
Julia Oczachowska,F,U,POL,0.0,43.0,0.3953488372093023
Nina Furmaniak,F,R,POL,0.0,3.0,0.0
Sofia Booth,F,U,USA,0.0,9.0,0.1111111111111111
Emily Dowdeswell Koti,F,U,GBR,0.0,3.0,0.0
Anita Hutellier,F,U,FRA,0.0,2.0,0.5
Vanessa Ridolfo,F,U,FRA,0.0,2.0,0.5
Maeva Thiebaud,F,U,REU,0.0,1.0,0.0
Lola Benedetti,F,U,REU,0.0,1.0,0.0
Draginja Vukovic,F,R,SRB,3.0,115.0,0.46956521739130436
Moni Potrc,F,U,SLO,0.0,12.0,0.16666666666666666
Leeloo Obrul,F,U,SLO,0.0,1.0,0.0
Amit Miran,F,U,ISR,0.0,1.0,0.0
Koral Koldobski,F,U,ISR,0.0,45.0,0.26666666666666666
Shir Bakshi,F,U,ISR,0.0,1.0,0.0
Yuliya Hatouka,F,U,BLR,9.0,193.0,0.6632124352331606
Lixin Wang,F,U,CHN,0.0,3.0,0.0
Ziyi Yang,F,U,CHN,0.0,48.0,0.4583333333333333
Xiyu Wang,F,L,CHN,3.0,163.0,0.5644171779141104
Jiatian Qi,F,U,CHN,0.0,30.0,0.26666666666666666
Lijia Huang,F,U,CHN,0.0,3.0,0.0
Lin Ma,F,U,CHN,0.0,4.0,0.0
Katyarina Paulenka,F,U,BLR,1.0,88.0,0.4659090909090909
Nicole Mossmer,F,U,USA,0.0,9.0,0.2222222222222222
Kenadi Hance,F,U,USA,0.0,5.0,0.2
Louise Kwong,F,U,CAN,0.0,45.0,0.4444444444444444
Paiton Wagner,F,U,USA,0.0,3.0,0.3333333333333333
Ella Husrefovic,F,U,AUS,0.0,5.0,0.2
Olivia Robert,F,U,MRI,0.0,1.0,0.0
Francesca Bonometti,F,U,ITA,0.0,4.0,0.0
Donnaroza Gouvernante,F,U,NED,0.0,20.0,0.3
Laura Rijkers,F,U,NED,0.0,3.0,0.0
Anna Ozerova,F,U,LAT,0.0,61.0,0.4262295081967213
Dainah Cameron,F,R,NED,0.0,12.0,0.3333333333333333
Antje Rubbrecht,F,U,BEL,0.0,5.0,0.0
Alica Rusova,F,U,SVK,0.0,82.0,0.34146341463414637
Tina Sojkova,F,R,CZE,0.0,2.0,0.0
Sophie Gerits,F,U,BEL,0.0,11.0,0.0
Luna Meers,F,U,BEL,0.0,60.0,0.4
Zaklin Bokan,F,U,SLO,0.0,5.0,0.0
Kristina Novak,F,R,SLO,0.0,49.0,0.3877551020408163
Shalimar Talbi,F,U,BLR,3.0,168.0,0.6130952380952381
Su Yeon Chun,F,U,KOR,0.0,15.0,0.4
Seohyeon Kim,F,U,KOR,0.0,9.0,0.3333333333333333
Sunae Ji,F,U,KOR,0.0,9.0,0.3333333333333333
Seung Hee Han,F,U,KOR,0.0,1.0,0.0
Yuki Naito,F,R,JPN,6.0,123.0,0.6341463414634146
Svenja Ochsner,F,R,SUI,0.0,127.0,0.4881889763779528
Lea Dubois Rebiere,F,U,FRA,0.0,1.0,0.0
Vivienne Kulicke,F,R,GER,0.0,2.0,0.5
Laura Bente,F,R,GER,0.0,5.0,0.4
Valeriia Bazhanova,F,U,UKR,0.0,1.0,0.0
Lena Greiner,F,R,GER,0.0,21.0,0.23809523809523808
Angelica Raggi,F,U,ITA,2.0,138.0,0.5869565217391305
Shannon Hudson,F,U,USA,0.0,4.0,0.25
Shura Poppe,F,U,NED,0.0,1.0,0.0
Perla Nieuwboer,F,U,NED,0.0,70.0,0.3
Francisca Jorge,F,U,POR,3.0,185.0,0.5513513513513514
Rita Pedroso,F,U,POR,0.0,1.0,0.0
Soumeya Anane,F,U,GBR,0.0,23.0,0.30434782608695654
Chelsea May Samways,F,R,GBR,0.0,6.0,0.0
Zala Dovnik,F,R,SLO,0.0,1.0,0.0
Reka Szalai,F,U,HUN,0.0,2.0,0.0
Tinkara Kovac,F,R,SLO,0.0,1.0,0.0
Meiling Wang,F,U,CHN,0.0,104.0,0.5192307692307693
Tingting Pei,F,U,CHN,0.0,17.0,0.11764705882352941
Siqi Xie,F,U,CHN,0.0,3.0,0.0
Elysia Bolton,F,R,USA,0.0,60.0,0.4666666666666667
Ella Taylor,F,U,GBR,0.0,31.0,0.2903225806451613
Tiffany Mylonas,F,U,BEL,0.0,2.0,0.0
Louise Wittouck,F,U,BEL,0.0,6.0,0.0
Justine Pysson,F,R,BEL,0.0,70.0,0.4
Zejda Veljacic,F,U,BIH,0.0,2.0,0.5
Lynn Janssens,F,U,BEL,0.0,1.0,0.0
Julia Herlogsson,F,U,Undefined,0.0,,
Nikola Breckova,F,U,CZE,0.0,99.0,0.494949494949495
Anna Siskova,F,U,CZE,2.0,191.0,0.5759162303664922
Jessica Bertoldo,F,U,ITA,0.0,27.0,0.4074074074074074
Ashley Lahey,F,U,USA,1.0,57.0,0.5964912280701754
Brooke Winley,F,U,AUS,0.0,1.0,0.0
Celia Cervino Ruiz,F,U,ESP,1.0,108.0,0.6203703703703703
Ran Meng,F,U,CHN,0.0,28.0,0.32142857142857145
Anna Marija Bukina,F,U,LAT,0.0,1.0,0.0
Maja Chwalinska,F,U,POL,3.0,125.0,0.632
Alexis Jones,F,R,USA,0.0,1.0,0.0
Caty Mcnally,F,R,USA,2.0,128.0,0.5546875
Viktoria Surova,F,R,SVK,0.0,26.0,0.3076923076923077
Elisa Visentin,F,R,ITA,0.0,10.0,0.1
Bojana Vuksan,F,R,SRB,0.0,1.0,0.0
Mia Mijatovic,F,R,SRB,0.0,7.0,0.14285714285714285
Aisha Kukushkina,F,U,RUS,0.0,1.0,0.0
Aleksandra Kulik,F,U,RUS,0.0,21.0,0.47619047619047616
Michaela Haet,F,R,AUS,2.0,32.0,0.625
Ana Lantigua De La Nuez,F,U,ESP,0.0,123.0,0.4715447154471545
Isabella Harvison,F,U,USA,0.0,35.0,0.5714285714285714
Cristina Moll Alles,F,U,ESP,0.0,1.0,0.0
Annabelle Hageman,F,U,NED,0.0,1.0,0.0
Mina Hodzic,F,U,GER,1.0,87.0,0.5057471264367817
Csenge Furak,F,U,HUN,0.0,4.0,0.25
Elizabeth Mandlik,F,U,USA,4.0,94.0,0.5957446808510638
Eva Nyikos,F,U,AUT,0.0,6.0,0.16666666666666666
Loudmilla Bencheikh,F,U,FRA,0.0,66.0,0.4393939393939394
Emilia Salo,F,U,FIN,0.0,2.0,0.0
Luminita Tutunaru,F,R,ROU,0.0,13.0,0.3076923076923077
Elizaveta Zaritscaya,F,U,RUS,0.0,2.0,0.0
Eden Sophie Schlagenhauf,F,U,GER,0.0,5.0,0.2
Alexandra Anttila,F,R,FIN,0.0,17.0,0.29411764705882354
Alisa Axyanova,F,U,RUS,0.0,55.0,0.2909090909090909
Svetlana Zdorova,F,U,RUS,0.0,1.0,0.0
Ella Haavisto,F,U,FIN,0.0,8.0,0.25
Maria Fernandez Zaragoza,F,U,ESP,0.0,1.0,0.0
Anna Zhang,F,U,USA,0.0,13.0,0.46153846153846156
Mercedes Lopez Velez,F,U,ESP,0.0,1.0,0.0
Jordan Ortega Mendez,F,U,ESP,0.0,5.0,0.0
Angela Diez Plagaro,F,U,ESP,0.0,6.0,0.16666666666666666
Ana Fernandez Villa,F,U,ESP,0.0,1.0,0.0
Elizaveta Volodko,F,U,RUS,0.0,10.0,0.4
Carol Plakk,F,U,EST,0.0,4.0,0.25
Elena Malygina,F,U,EST,3.0,170.0,0.5764705882352941
Saara Orav,F,U,EST,0.0,29.0,0.3793103448275862
Maria Lota Kaul,F,U,EST,0.0,89.0,0.5168539325842697
Maileen Nuudi,F,R,EST,0.0,71.0,0.352112676056338
Dakota Fordham,F,U,USA,0.0,13.0,0.15384615384615385
Yasmine Wagner,F,U,GER,0.0,13.0,0.23076923076923078
Akilah James,F,U,GRN,0.0,112.0,0.4017857142857143
Janice Shin,F,U,USA,0.0,1.0,0.0
Valentina Abrile,F,U,ARG,0.0,23.0,0.2608695652173913
Victoria Walter,F,U,AUT,0.0,1.0,0.0
Aneta Miksovska,F,R,CZE,0.0,1.0,0.0
Nadja Ramskogler,F,U,AUT,0.0,7.0,0.2857142857142857
Maria Schneider,F,U,GER,0.0,8.0,0.125
Daniela Baez Friedrich,F,U,ESP,0.0,1.0,0.0
Elena De Santis,F,U,ITA,0.0,19.0,0.0
Marta Perez Mur,F,U,ESP,0.0,7.0,0.42857142857142855
Anamaria Kiszner Luca,F,U,ROU,0.0,6.0,0.16666666666666666
Xin Yu Wang,F,R,CHN,4.0,170.0,0.5941176470588235
Vlada Koval,F,R,RUS,1.0,179.0,0.5865921787709497
Ksenia Stashenkova,F,U,RUS,0.0,1.0,0.0
Anastasia Kharitonova,F,U,RUS,0.0,32.0,0.40625
Ksenija Tmusic,F,U,SRB,0.0,5.0,0.0
Romy Koelzer,F,U,GER,1.0,180.0,0.5555555555555556
Sofya Lansere,F,U,RUS,2.0,130.0,0.47692307692307695
Vivien Sandberg,F,U,GER,0.0,21.0,0.2857142857142857
Carlotta Romito,F,R,ITA,0.0,1.0,0.0
Mila Saric,F,U,SRB,0.0,3.0,0.0
Alessia Di Pietro,F,U,ITA,0.0,12.0,0.25
Elena Griessner,F,U,AUT,0.0,10.0,0.1
Denisa Chereches,F,L,ROU,0.0,1.0,0.0
Marta Kostyuk,F,R,UKR,3.0,181.0,0.6629834254143646
Oleksandra Balaba,F,R,UKR,0.0,2.0,0.0
Anna Laguza,F,U,UKR,0.0,30.0,0.3
Romana Tarajova,F,U,SVK,0.0,2.0,0.0
Lara Escauriza,F,R,PAR,0.0,110.0,0.44545454545454544
Jessica Plazas,F,U,COL,0.0,62.0,0.3387096774193548
Nia Rose,F,U,JAM,0.0,2.0,0.0
Amanda Anisimova,F,R,USA,2.0,165.0,0.6121212121212121
Odile Maesfranckx,F,U,BEL,0.0,5.0,0.2
Jada Hart,F,U,USA,0.0,9.0,0.5555555555555556
Himari Sato,F,U,JPN,0.0,73.0,0.4246575342465753
Mary Liu,F,U,AUS,0.0,12.0,0.25
Mana Kawamura,F,U,JPN,1.0,76.0,0.5526315789473685
Natsuko Yamada,F,U,JPN,0.0,1.0,0.0
Ayumi Koshiishi,F,U,JPN,3.0,168.0,0.6071428571428571
Kanna Nishida,F,U,JPN,0.0,1.0,0.0
Meiqi Guo,F,R,CHN,1.0,103.0,0.5728155339805825
Mei Xu Wu,F,U,CHN,0.0,40.0,0.375
Hind Abdelouahid,F,R,USA,0.0,34.0,0.3235294117647059
Julia Wagner,F,U,GER,0.0,1.0,0.0
Tereza Svecova,F,R,CZE,0.0,3.0,0.0
Chiara De Vito,F,U,ITA,0.0,13.0,0.3076923076923077
Anna Lena Neuwirth,F,R,AUT,0.0,6.0,0.16666666666666666
Silvia Saccani,F,U,ITA,0.0,20.0,0.3
Noa Liauw A Fong,F,R,NED,2.0,107.0,0.4672897196261682
Andreea Stanescu,F,L,ROU,0.0,2.0,0.0
Alessandra Polese,F,U,ITA,0.0,1.0,0.0
Katerina Tsygourova,F,U,SUI,0.0,35.0,0.22857142857142856
Laure Line Glaude,F,U,BEL,0.0,70.0,0.32857142857142857
Mathilde Trigaux,F,U,BEL,0.0,2.0,0.0
Anne Knuettel,F,U,GER,0.0,13.0,0.38461538461538464
Jana Jais,F,U,GER,0.0,3.0,0.0
Celine Fritsch,F,R,GER,0.0,28.0,0.25
Valeriya Olyanovskaya,F,U,RUS,1.0,94.0,0.6808510638297872
Zoziya Kardava,F,U,RUS,1.0,78.0,0.41025641025641024
Mariam Dalakishvili,F,R,GEO,0.0,92.0,0.4782608695652174
Sofia Epur,F,R,RUS,0.0,1.0,0.0
Marina Davtyan,F,R,ARM,0.0,5.0,0.4
Nina Olyanovskaya,F,U,RUS,0.0,4.0,0.25
Karolina Berankova,F,R,CZE,0.0,101.0,0.5544554455445545
Aneta Laboutkova,F,U,CZE,1.0,137.0,0.5036496350364964
Nikola Novotna,F,U,CZE,0.0,20.0,0.4
Klara Hajkova,F,R,CZE,0.0,31.0,0.25806451612903225
Isabella Tcherkes Zade,F,L,ITA,0.0,20.0,0.4
Sofia Mariotto,F,U,ITA,0.0,7.0,0.0
Gabriella Mujan,F,R,NED,0.0,63.0,0.31746031746031744
Ivana Loncar Antic,F,U,ESP,0.0,5.0,0.0
Sandra Maletin,F,R,SRB,0.0,3.0,0.0
Qianxin Kong,F,R,CHN,0.0,10.0,0.2
Yasmeen Ghaoui,F,R,LIB,0.0,17.0,0.47058823529411764
Lena Babunski,F,U,SRB,0.0,1.0,0.0
Dominique Meyer,F,U,SUI,0.0,4.0,0.0
Ana Giraldi Requena,F,U,ESP,0.0,36.0,0.2777777777777778
Gaini Ibrasheva,F,U,KAZ,0.0,3.0,0.0
Assel Tuzelbekova,F,U,KAZ,0.0,2.0,0.0
Polina Goloputova,F,U,KAZ,0.0,12.0,0.25
Alisa Yakimakho,F,U,BLR,0.0,15.0,0.13333333333333333
Ana Makatsaria,F,U,GEO,0.0,16.0,0.25
Carolina Bulatovic,F,R,GER,0.0,4.0,0.0
Anais Defossez,F,R,BEL,0.0,28.0,0.39285714285714285
Phonexay Chitdara,F,U,BEL,0.0,1.0,0.0
Diana Khodan,F,R,UKR,0.0,19.0,0.47368421052631576
Taisia Polyarush,F,R,UKR,0.0,1.0,0.0
Djasmine Garnacho,F,U,POR,0.0,1.0,0.0
Mikaela Martinez,F,R,USA,0.0,2.0,0.0
Raquel Fernandes,F,U,POR,0.0,2.0,0.0
Ema Gil Pires,F,U,POR,0.0,2.0,0.5
Sohyun Park,F,U,KOR,2.0,124.0,0.6370967741935484
Sumin Kim,F,U,KOR,0.0,1.0,0.0
Dami Lee,F,U,KOR,0.0,12.0,0.25
Mijeong Park,F,U,KOR,0.0,5.0,0.2
Micheline Aubuchon,F,L,USA,0.0,31.0,0.0967741935483871
Juliana Castellanos Fernandez,F,U,COL,0.0,1.0,0.0
Maria Gomez,F,R,ECU,0.0,29.0,0.0
Kendal Woodard,F,R,USA,0.0,1.0,0.0
Anna Bright,F,R,USA,0.0,4.0,0.25
Nikol Docheva,F,U,BUL,0.0,1.0,0.0
Vanessa Timm,F,U,DEN,0.0,1.0,0.0
Denisa Pospisilova,F,U,CZE,0.0,9.0,0.1111111111111111
Denisa Hindova,F,U,CZE,0.0,117.0,0.47863247863247865
Chanel Janssen,F,R,NED,0.0,37.0,0.1891891891891892
Lola Marandel,F,U,FRA,0.0,22.0,0.18181818181818182
Kaaviya Balasubramanian,F,R,IND,0.0,13.0,0.3076923076923077
Marina Benito,F,U,ESP,0.0,22.0,0.2727272727272727
Marta Gonzalez Ballbe,F,R,ESP,0.0,6.0,0.0
Tal Zinn,F,U,ISR,0.0,6.0,0.0
Pamela Cohen,F,U,ISR,0.0,2.0,0.0
Mia Rabinowitz,F,U,USA,0.0,6.0,0.5
Marija Venta,F,R,SLO,0.0,1.0,0.0
Isabel Donaldson,F,U,BAH,0.0,5.0,0.2
Adrienn Horvath,F,R,HUN,0.0,23.0,0.30434782608695654
Elisabeth Chantraine,F,U,BEL,0.0,13.0,0.3076923076923077
Ramya Natarajan,F,U,IND,0.0,52.0,0.5192307692307693
Magdalena Santer,F,U,ITA,0.0,1.0,0.0
Anne Marie Medcalf,F,U,AUS,0.0,4.0,0.0
Somer Dalla Bona,F,U,AUS,0.0,1.0,0.0
Tiana Windbuchler,F,U,NZL,0.0,1.0,0.0
Yekaterina Dmitrichenko,F,R,KAZ,0.0,114.0,0.4473684210526316
Uljan Espolova,F,U,UZB,0.0,1.0,0.0
Tamara Cherkassova,F,U,KAZ,0.0,18.0,0.05555555555555555
Esther Thebault,F,U,FRA,0.0,2.0,0.0
Jodie Annie Lawrence Taylor,F,U,GBR,0.0,1.0,0.0
Hannah Mccolgan,F,U,GBR,0.0,8.0,0.25
Anna Popescu,F,U,GBR,0.0,55.0,0.3090909090909091
Bronte Murgett,F,U,GBR,0.0,3.0,0.0
Megan Davies,F,R,GBR,0.0,3.0,0.3333333333333333
Giulia Morlet,F,L,FRA,0.0,38.0,0.5263157894736842
Victoria Allen,F,U,GBR,0.0,20.0,0.4
Gemma Heath,F,R,GBR,0.0,5.0,0.6
Pauline Dore,F,U,FRA,0.0,2.0,0.5
Linda Sevcikova,F,U,CZE,0.0,69.0,0.463768115942029
Shiraz Bronstein,F,L,ISR,0.0,2.0,0.0
Liron Sasson,F,U,ISR,0.0,1.0,0.0
Renee McBryde,F,R,AUS,0.0,7.0,0.2857142857142857
Funa Kozaki,F,U,JPN,0.0,72.0,0.5138888888888888
Gulsina Khalimullina,F,U,UZB,0.0,9.0,0.4444444444444444
Clara Burel,F,R,FRA,1.0,105.0,0.6
Chloe Beck,F,R,USA,0.0,6.0,0.16666666666666666
Abigail Forbes,F,U,USA,0.0,5.0,0.2
Olivia Gadecki,F,R,AUS,2.0,70.0,0.6857142857142857
Ivon Mihaleva,F,L,BUL,0.0,2.0,0.0
Rozalina Youseva,F,U,BUL,0.0,6.0,0.16666666666666666
Alice Gillan,F,U,GBR,1.0,98.0,0.42857142857142855
Ecaterina Ivasco,F,L,MDA,0.0,1.0,0.0
Diana Belalova,F,U,UKR,0.0,3.0,0.3333333333333333
Alexandra Zaicenco,F,U,MDA,0.0,7.0,0.2857142857142857
Nadezhda Sedysheva,F,U,RUS,0.0,1.0,0.0
Yulia Starodubtsewa,F,U,UKR,0.0,20.0,0.4
Ines Benito,F,U,ESP,0.0,4.0,0.25
Ghizlane El Amrani Tchaha,F,R,ESP,0.0,5.0,0.0
Carla Girbau Romero,F,U,ESP,0.0,8.0,0.125
Sofia Carlsson,F,U,SWE,0.0,1.0,0.0
Martina Fricova,F,U,SVK,0.0,9.0,0.1111111111111111
Leonor Meliveo Saragusti,F,U,ESP,0.0,1.0,0.0
Marina Delgado Valero,F,U,ESP,0.0,2.0,0.0
Angelica E Karlsson Hantzis,F,U,ESP,0.0,1.0,0.0
Ana Maria Gonzalez Ruiz,F,U,ESP,0.0,2.0,0.0
Lotte Van Leeuwen,F,R,NED,0.0,2.0,0.0
Annelou Nab,F,U,NED,0.0,11.0,0.36363636363636365
Barbara Huyskes,F,U,NED,0.0,1.0,0.0
Anna Abualhaj,F,U,JOR,0.0,1.0,0.0
Ekaterina Shalimova,F,U,RUS,2.0,114.0,0.5526315789473685
Irina Lapustina,F,U,LAT,0.0,29.0,0.20689655172413793
Maria Virginia Bosch,F,R,ARG,0.0,4.0,0.0
Thitirat Kanaphuet,F,R,THA,0.0,16.0,0.0625
Dolavee Tumthong,F,U,THA,0.0,19.0,0.05263157894736842
Maria Ribeiro,F,U,POR,0.0,1.0,0.0
Rita Maria Bentes De Oliveira Pinto,F,R,POR,0.0,20.0,0.1
Lucia Quiterio,F,U,POR,0.0,29.0,0.3103448275862069
Nikol Dobrilova,F,U,BUL,0.0,11.0,0.2727272727272727
Karolina Kowall,F,U,GER,0.0,9.0,0.1111111111111111
Tara Damnjanovic,F,U,SRB,0.0,1.0,0.0
Elena Trencheva,F,U,BUL,0.0,7.0,0.2857142857142857
Ekaterina Vishnevskaya,F,R,RUS,1.0,122.0,0.5163934426229508
Aino Alkio,F,U,FIN,0.0,20.0,0.15
Loretto Villalba Rubio,F,U,ESP,0.0,3.0,0.3333333333333333
Alexia Alvarez Gerochristodoulou,F,U,ESP,0.0,5.0,0.2
Carlota Martin Santana,F,R,ESP,0.0,4.0,0.0
Natalia Boltinskaya,F,U,RUS,0.0,1.0,0.0
Andrea Hernando Gutierrez,F,U,MEX,0.0,1.0,0.0
Yunuen Elizarraras Bahena,F,U,MEX,0.0,2.0,0.5
Ryan Peus,F,U,USA,0.0,5.0,0.2
Lucianna Piedra,F,U,MEX,0.0,7.0,0.14285714285714285
Amanda Miguel Perez Franco,F,R,MEX,0.0,1.0,0.0
Abigail Cazarez Gonzalez,F,U,MEX,0.0,1.0,0.0
Ingrid Carolina Millan,F,U,MEX,0.0,3.0,0.3333333333333333
Maia Sosa,F,U,USA,0.0,4.0,0.0
Haina Franco,F,U,MEX,0.0,2.0,0.5
Claudia Paulina Lopez,F,U,MEX,0.0,1.0,0.0
Anri Nagata,F,U,JPN,0.0,26.0,0.2692307692307692
Ayumi Miyamoto,F,R,JPN,0.0,42.0,0.35714285714285715
Madoka Tominaga,F,U,JPN,0.0,1.0,0.0
Jana Mccord,F,U,AUS,0.0,1.0,0.0
Anastasiya Poplavska,F,U,UKR,0.0,96.0,0.4270833333333333
Ange Oby Kajuru,F,U,JPN,1.0,73.0,0.5205479452054794
Genevieve Lorbergs,F,U,AUS,0.0,25.0,0.28
Sivan Raizman,F,U,ISR,0.0,2.0,0.0
Michiru Furuya,F,U,JPN,0.0,46.0,0.3695652173913043
Misaki Matsuda,F,U,JPN,0.0,93.0,0.5913978494623656
Leticia Giudici,F,U,BRA,0.0,5.0,0.0
Marika Kobayashi,F,U,JPN,0.0,1.0,0.0
Guntisa Boonlaing,F,R,THA,0.0,1.0,0.0
Yanin Wisitwarapron,F,R,THA,0.0,6.0,0.0
Lunda Kumhom,F,U,THA,0.0,8.0,0.375
Vanesa Pappa,F,U,GRE,0.0,12.0,0.25
Eva Marie Voracek,F,U,GER,0.0,27.0,0.4444444444444444
Jana Haid,F,U,AUT,0.0,1.0,0.0
Antonia Balzert,F,U,GER,0.0,4.0,0.0
Marta Bettinelli,F,U,ITA,0.0,1.0,0.0
Andjela Skrobonja,F,R,SRB,0.0,10.0,0.4
Martina Bokulic,F,R,CRO,0.0,1.0,0.0
Angel Macleod,F,R,NGR,0.0,2.0,0.0
Riko Tachibana,F,U,Undefined,0.0,,
Karla De La Luz Montalvo,F,U,MEX,0.0,1.0,0.0
Eliz Maloney,F,U,GBR,0.0,66.0,0.5454545454545454
Lavinia Lancellotti,F,U,ITA,0.0,3.0,0.0
Alice Amendola,F,U,ITA,0.0,24.0,0.4583333333333333
Martina Biagianti,F,U,ITA,0.0,37.0,0.43243243243243246
Maria Kefala,F,U,GRE,0.0,1.0,0.0
Maria Marnellou,F,R,GRE,0.0,6.0,0.0
Daryna Gukasyan,F,U,UKR,0.0,4.0,0.0
Iga Swiatek,F,R,POL,10.0,173.0,0.7572254335260116
Anastasia Abramyan,F,R,RUS,0.0,2.0,0.0
Lina Sachica,F,U,COL,0.0,5.0,0.2
Angie Carolina Yepes Medina,F,R,COL,0.0,24.0,0.2916666666666667
Shale Bouchard,F,U,USA,0.0,1.0,0.0
Mariana Zuluaga Robledo,F,U,COL,0.0,1.0,0.0
Nicolle Andrea Gomez Romero,F,U,COL,0.0,5.0,0.2
Snehal Mane,F,U,IND,0.0,45.0,0.17777777777777778
Giorgie Jones,F,U,AUS,0.0,38.0,0.47368421052631576
Chinatsu Shimizu,F,U,JPN,0.0,13.0,0.38461538461538464
Layne Sleeth,F,U,CAN,1.0,37.0,0.40540540540540543
Ekaterina Trashchenko,F,U,RUS,0.0,6.0,0.0
Laetitia Charbonnet,F,U,SUI,0.0,1.0,0.0
Annick Verhaar,F,U,NED,0.0,6.0,0.0
Lungile Ntuli,F,R,RSA,0.0,3.0,0.0
Margo Landmann,F,U,RSA,0.0,2.0,0.5
Senaida Kambel,F,U,NED,0.0,2.0,0.0
Havana Dauncey,F,U,RSA,0.0,1.0,0.0
Julie Ball,F,U,GBR,0.0,2.0,0.0
Amelie Boy,F,R,MRI,0.0,7.0,0.42857142857142855
Sada Nahimana,F,R,BDI,2.0,89.0,0.6629213483146067
Abla El Kadri,F,U,MAR,0.0,3.0,0.0
