Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
Ludovic De Lette,M,U,Undefined,0.0,,
David Baro,M,U,Undefined,0.0,,
Sebastien Tiessen,M,U,Undefined,0.0,,
Marc Saulle,M,U,Undefined,0.0,,
Kenny Kandel,M,U,Undefined,0.0,,
Nicolas Benoit,M,U,Undefined,0.0,,
Daniel Carlsson,M,U,Undefined,0.0,,
Juan Garcia Salvador,M,U,Undefined,0.0,,
Eduardo Augusto Santanna,M,U,Undefined,0.0,,
Orlando Guardatti,M,U,Undefined,0.0,,
Amado Silva,M,U,Undefined,0.0,,
Gabriel A Penino De Souza,M,U,Undefined,0.0,,
Daniel Ortiz,M,U,Undefined,0.0,,
Jorge Blanchard,M,U,Undefined,0.0,,
German Dalmagro,M,U,Undefined,0.0,,
Raul Latorre,M,U,Undefined,0.0,,
Tadeo Rodriguez,M,U,Undefined,0.0,,
Diego Morel,M,U,Undefined,0.0,,
Marcos Villagra,M,U,Undefined,0.0,,
Jorge Estigarribia,M,U,Undefined,0.0,,
Jauffrey Mettoyer,M,U,Undefined,0.0,,
Baptiste Raulot,M,U,Undefined,0.0,,
Bruno Le Riche,M,U,Undefined,0.0,,
Luis Zaracho,M,U,Undefined,0.0,,
Karim Debs,M,U,Undefined,0.0,,
Rafael Omana,M,U,Undefined,0.0,,
Michael Anderson,M,U,Undefined,0.0,,
Benjamin Lundell,M,U,Undefined,0.0,,
Eric Piskura,M,U,Undefined,0.0,,
Joseph Weisberger,M,U,Undefined,0.0,,
Kevin Obletz,M,U,Undefined,0.0,,
Jose Felix Gomez Albertini,M,U,Undefined,0.0,,
Stavros Doulgerakis,M,U,Undefined,0.0,,
Dimitris Chatzidakis,M,U,Undefined,0.0,,
George Parras,M,U,Undefined,0.0,,
Aaron Fowler,M,U,Undefined,0.0,,
Alban Yoksimovitch,M,U,Undefined,0.0,,
Xavier Le Rays,M,U,Undefined,0.0,,
Xavier Le Gall,M,U,Undefined,0.0,,
Olivier Roudet,M,U,Undefined,0.0,,
Francois Chaussumier,M,U,Undefined,0.0,,
Geoffrey Davis,M,U,Undefined,0.0,,
Max Lawrence,M,U,Undefined,0.0,,
Chris Cozad,M,U,Undefined,0.0,,
Nicholas Sego,M,U,Undefined,0.0,,
Hans Seidel,M,U,Undefined,0.0,,
Jeff Kader,M,U,Undefined,0.0,,
Salahuddin Tawil,M,U,Undefined,0.0,,
Jamil Bohra,M,U,Undefined,0.0,,
James Yuill,M,U,Undefined,0.0,,
Joshua Carson,M,U,Undefined,0.0,,
Nicolas Carteret,M,U,Undefined,0.0,,
Jamie Adams,M,U,Undefined,0.0,,
Paul Goebel,M,U,Undefined,0.0,,
John Curtiss,M,U,Undefined,0.0,,
George Newton,M,U,Undefined,0.0,,
Andrew Csordas,M,U,Undefined,0.0,,
Christoffer Fasth,M,U,Undefined,0.0,,
Jonathan Shemper,M,U,Undefined,0.0,,
Adam Shepherd,M,U,Undefined,0.0,,
Micah Anderson,M,U,Undefined,0.0,,
Ricardo Binet,M,U,Undefined,0.0,,
Uwe Gneiting,M,U,Undefined,0.0,,
Michael Hailey,M,U,Undefined,0.0,,
Patrick Horne,M,U,Undefined,0.0,,
Jean Philippe Benhaim,M,U,Undefined,0.0,,
Zack Saloom,M,U,Undefined,0.0,,
Robert Lecky,M,U,Undefined,0.0,,
Samuel Khanzadian,M,U,Undefined,0.0,,
Glenn Lazenby,M,U,Undefined,0.0,,
Nicholas Quatrochl,M,U,Undefined,0.0,,
Jeff Coskey,M,U,Undefined,0.0,,
Brandon Mcmillan,M,U,Undefined,0.0,,
Alexandre Cantara,M,U,Undefined,0.0,,
Bart Fremin,M,U,Undefined,0.0,,
Kristoffer Bergdahl,M,U,Undefined,0.0,,
Matt Mayer,M,U,Undefined,0.0,,
Cason Mays,M,U,Undefined,0.0,,
Yoshitaka Ono,M,U,Undefined,0.0,,
Wafik Ben Nacer,M,U,Undefined,0.0,,
Armen Bagirian,M,U,Undefined,0.0,,
Zachery Smith,M,U,Undefined,0.0,,
Ronald Nano,M,U,Undefined,0.0,,
Carlos Miranda Ibanez,M,U,Undefined,0.0,,
Brandon Johnson,M,U,Undefined,0.0,,
Patricio Maucci,M,U,Undefined,0.0,,
Shunsuke Shimizu,M,U,Undefined,0.0,,
Kerim Zafir,M,U,Undefined,0.0,,
Dalton Canelhas,M,U,Undefined,0.0,,
Bernhard Erismann,M,U,Undefined,0.0,,
Kohei Haruta,M,U,Undefined,0.0,,
Il Ho Byun,M,U,Undefined,0.0,,
Patricio Madariaga,M,U,Undefined,0.0,,
Francois Van Der Meer,M,U,Undefined,0.0,,
Andy Porter,M,U,Undefined,0.0,,
Elliot Mitchell,M,U,Undefined,0.0,,
Alexander Feron,M,U,Undefined,0.0,,
Anton Vorobiev,M,U,Undefined,0.0,,
Stefan Shaw,M,U,Undefined,0.0,,
Gianfranco Dossena,M,U,Undefined,0.0,,
Mario Gil,M,U,Undefined,0.0,,
Louis Taylor Iii,M,U,Undefined,0.0,,
Robert Strahle,M,U,Undefined,0.0,,
Nick Eckert,M,U,Undefined,0.0,,
Juan Pablo Lam Lacape,M,U,Undefined,0.0,,
Bruno Azevedo,M,U,Undefined,0.0,,
John Ishoy,M,U,Undefined,0.0,,
Shawn Foster,M,U,Undefined,0.0,,
Adrian Mardyks,M,U,Undefined,0.0,,
James Cromwell,M,U,Undefined,0.0,,
Stefan Neubauer,M,U,Undefined,0.0,,
Robert Liska,M,U,Undefined,0.0,,
Segun Moruka,M,U,Undefined,0.0,,
Lou Calungeagin,M,U,Undefined,0.0,,
Dan Dao,M,U,Undefined,0.0,,
Eugene Karimov,M,U,Undefined,0.0,,
Walt Hearn,M,U,Undefined,0.0,,
Paul Johnson,M,U,Undefined,0.0,,
John Siefke,M,U,Undefined,0.0,,
Sebastian Schoellhorn,M,U,Undefined,0.0,,
Peter John Farkas,M,U,Undefined,0.0,,
Santiago Figueroa,M,U,Undefined,0.0,,
Juan Correa,M,U,Undefined,0.0,,
German Teichelmann,M,U,Undefined,0.0,,
Diego Zuniga,M,U,Undefined,0.0,,
Cristian Leiva,M,U,Undefined,0.0,,
Matias Saez,M,U,Undefined,0.0,,
Brian Morton,M,U,Undefined,0.0,,
Brian Kent,M,U,Undefined,0.0,,
Sumil Menon,M,U,Undefined,0.0,,
Jon Neri,M,U,Undefined,0.0,,
Randall Mark,M,U,Undefined,0.0,,
Joakim Ulfvebrand,M,U,Undefined,0.0,,
Cory Mendelsohn,M,U,Undefined,0.0,,
Sergiu Modoc,M,U,Undefined,0.0,,
Darren Auld,M,U,Undefined,0.0,,
Kuniyoshi Minato,M,U,Undefined,0.0,,
Eric Horine,M,U,Undefined,0.0,,
Arifnaved Hasan,M,U,Undefined,0.0,,
Ryan Mcnaughton,M,U,Undefined,0.0,,
Chris Holeman,M,U,Undefined,0.0,,
Jeremy Coll,M,U,Undefined,0.0,,
Dario Katic,M,U,Undefined,0.0,,
Jake Worseldine,M,U,Undefined,0.0,,
Santiago Montoya,M,U,Undefined,0.0,,
Zac Markham,M,U,Undefined,0.0,,
Sebastian Libertino,M,U,Undefined,0.0,,
Bruno Arapovic,M,U,Undefined,0.0,,
Ted Blosser,M,U,Undefined,0.0,,
Patrick Heppell,M,U,Undefined,0.0,,
Jake Heims,M,U,Undefined,0.0,,
Jason Gerardo,M,U,Undefined,0.0,,
Eric Stuart,M,U,Undefined,0.0,,
Jesse Ponwith,M,U,Undefined,0.0,,
Ryan Richert,M,U,Undefined,0.0,,
Todd Thurston,M,U,Undefined,0.0,,
Randall Smalley,M,U,Undefined,0.0,,
Christopher Gessner,M,U,Undefined,0.0,,
Ryan Waits,M,U,Undefined,0.0,,
Alfredo Harz,M,U,Undefined,0.0,,
Ismael Castillo,M,U,Undefined,0.0,,
Juan Carlos Campos,M,U,Undefined,0.0,,
Fernando Escala,M,U,Undefined,0.0,,
Pedro Severino,M,U,Undefined,0.0,,
Jose Renan Rodrigues Filho,M,U,Undefined,0.0,,
Andrei Bezpaly,M,U,Undefined,0.0,,
Sergey Vantsov,M,U,Undefined,0.0,,
Vitaliy Voiny,M,U,Undefined,0.0,,
Bruno Wagner,M,U,Undefined,0.0,,
Ricardo Nichimura,M,U,Undefined,0.0,,
Marcelo Froes,M,U,Undefined,0.0,,
Alberto Gentil Pedroso,M,U,Undefined,0.0,,
Rodolfo Fazano,M,U,Undefined,0.0,,
Vinicius Corazza,M,U,Undefined,0.0,,
Tadeu Depes,M,U,Undefined,0.0,,
Maicol Ximenes,M,U,Undefined,0.0,,
Jose Aparecido Souza,M,U,Undefined,0.0,,
Roberto Tommasipretti,M,U,Undefined,0.0,,
Felipe Esteves,M,U,Undefined,0.0,,
Guilherme Alves,M,U,Undefined,0.0,,
Gustavo Burihotto,M,U,Undefined,0.0,,
Marcos Dias,M,U,Undefined,0.0,,
Caio Guedes,M,U,Undefined,0.0,,
Paulo Siqueira,M,U,Undefined,0.0,,
Sergio Figueiredo,M,U,Undefined,0.0,,
Claudio Andreoli,M,U,Undefined,0.0,,
Marcelo Silva,M,U,Undefined,0.0,,
Hectori Chaves,M,U,Undefined,0.0,,
Joao Paulo Bounassar,M,U,Undefined,0.0,,
Rafael Luis Soares,M,U,Undefined,0.0,,
Caio Cyrino,M,U,Undefined,0.0,,
Eraldo Silva,M,U,Undefined,0.0,,
Fernando Santos,M,U,Undefined,0.0,,
Jakub Ulczynski,M,U,Undefined,0.0,,
Michael Starosta,M,U,Undefined,0.0,,
Maciej Rybialek,M,U,Undefined,0.0,,
Kamil Wojcik,M,U,Undefined,0.0,,
Jan Petrasz,M,U,Undefined,0.0,,
Jakub Urbanowicz,M,U,Undefined,0.0,,
Damian Jezak,M,U,Undefined,0.0,,
Paul Sebastian Stanescu,M,U,Undefined,0.0,,
Radu Popescu,M,U,Undefined,0.0,,
Gerald Dan Radovici,M,U,Undefined,0.0,,
Ovidiu Angelin Popescu,M,U,Undefined,0.0,,
Silviu Ion,M,U,Undefined,0.0,,
Daniel Bezman,M,U,Undefined,0.0,,
Markus Kilkki,M,U,Undefined,0.0,,
Janne Juutilainen,M,U,Undefined,0.0,,
Ryan Moseley,M,U,Undefined,0.0,,
Bryan Ellis,M,U,Undefined,0.0,,
Steve Beckford,M,U,Undefined,0.0,,
Earl Williams,M,U,Undefined,0.0,,
Kevin Simms,M,U,Undefined,0.0,,
Neil Daley,M,U,Undefined,0.0,,
Devon Gordon,M,U,Undefined,0.0,,
Jan Hrbac,M,U,Undefined,0.0,,
Jan Hebelka,M,U,Undefined,0.0,,
Miroslav Matejka,M,U,Undefined,0.0,,
Greg Summerfield,M,U,Undefined,0.0,,
Jaroslav Bartl,M,U,Undefined,0.0,,
Martin Wirgler,M,U,Undefined,0.0,,
Zdener Zavesicky,M,U,Undefined,0.0,,
Martin Chrastny,M,U,Undefined,0.0,,
Manfredi Macris,M,U,Undefined,0.0,,
Radim Valigura,M,U,Undefined,0.0,,
Marius Marinescu,M,U,Undefined,0.0,,
Bogdan Draghici,M,U,Undefined,0.0,,
Marius Daniel Abeaboeru,M,U,Undefined,0.0,,
Valentin Ardeleanu,M,U,Undefined,0.0,,
Peter King,M,U,Undefined,0.0,,
Robert Cepek,M,U,Undefined,0.0,,
Pavel Petricko,M,U,Undefined,0.0,,
Josef Slavik,M,U,Undefined,0.0,,
Tomas Menec,M,U,Undefined,0.0,,
Mikolaj Weyman,M,U,Undefined,0.0,,
Piotr Kintzi,M,U,Undefined,0.0,,
Ferirand Leon Ferirand,M,U,Undefined,0.0,,
Wihardy Hormansyah,M,U,Undefined,0.0,,
Alexander Adams,M,U,Undefined,0.0,,
Ikka Perttu,M,U,Undefined,0.0,,
Rodney Rapson,M,U,Undefined,0.0,,
Yani Mihos,M,U,Undefined,0.0,,
Cameron Simon,M,U,Undefined,0.0,,
Dujam Kuvacic,M,U,Undefined,0.0,,
James Zois,M,U,Undefined,0.0,,
Dale Messina,M,U,Undefined,0.0,,
Ben Elix,M,U,Undefined,0.0,,
James Golfin,M,U,Undefined,0.0,,
Chalermvui Apanukul,M,U,Undefined,0.0,,
Pich Luewanichkit,M,U,Undefined,0.0,,
James Gorin,M,U,Undefined,0.0,,
Chatchai Chaiyarin,M,U,Undefined,0.0,,
Daniel Nabedrick,M,U,Undefined,0.0,,
Francisco Luis Navarro Artes,M,U,Undefined,0.0,,
Alvaro Russo Gonzalez,M,U,Undefined,0.0,,
Jared Zeeman,M,U,Undefined,0.0,,
Andrew Newcombe,M,U,Undefined,0.0,,
Dean Carter,M,U,Undefined,0.0,,
Andrew Swinson,M,U,Undefined,0.0,,
Jeremy Hill,M,U,Undefined,0.0,,
Cao Quynh Tran,M,U,Undefined,0.0,,
Kei Sang Kwok,M,U,Undefined,0.0,,
Niels Buksik,M,U,Undefined,0.0,,
Dietmar Pfeifer,M,U,Undefined,0.0,,
Hannes Schenk,M,U,Undefined,0.0,,
Andrea Zanier,M,U,Undefined,0.0,,
Martin Tappeiner,M,U,Undefined,0.0,,
Paride Dabbiero,M,U,Undefined,0.0,,
Alexander Kob,M,U,Undefined,0.0,,
Marcus Innerebner,M,U,Undefined,0.0,,
Patrik Aichhorner,M,U,Undefined,0.0,,
Christian Pfeifer,M,U,Undefined,0.0,,
Michi Prantl,M,U,Undefined,0.0,,
Cristian Bedin,M,U,Undefined,0.0,,
Manuel Volker,M,U,Undefined,0.0,,
Daniele Salati,M,U,Undefined,0.0,,
Ernesto Russo,M,U,Undefined,0.0,,
Christoph Diedrich,M,U,Undefined,0.0,,
Roberto Alt,M,U,Undefined,0.0,,
Gianpaolo Rosa,M,U,Undefined,0.0,,
Matt Graham,M,U,Undefined,0.0,,
Chris Florence,M,U,Undefined,0.0,,
Arnost Kuchar,M,U,Undefined,0.0,,
Goran Bojalevski,M,U,Undefined,0.0,,
Hanspeter Gartner,M,U,Undefined,0.0,,
Rudolf Misuta,M,U,Undefined,0.0,,
Bohuslav Sumka,M,U,Undefined,0.0,,
Martin Zeman,M,U,Undefined,0.0,,
Jan Repak,M,U,Undefined,0.0,,
Mojmir Mamojka,M,U,Undefined,0.0,,
Andrej Niznansky,M,U,Undefined,0.0,,
Nebojsa Bumbic,M,U,Undefined,0.0,,
Csongor Barsi,M,U,Undefined,0.0,,
Milos Popovic,M,U,Undefined,0.0,,
Goran Stojanovic,M,U,Undefined,0.0,,
Diordie Uskokovic,M,U,Undefined,0.0,,
Julian Kidd,M,U,Undefined,0.0,,
Nandor Farago,M,U,Undefined,0.0,,
Dane Sijan,M,U,Undefined,0.0,,
Milos Pavlovic,M,U,Undefined,0.0,,
Atila Selesi,M,U,Undefined,0.0,,
Petar Veselinovic,M,U,Undefined,0.0,,
Edis Fetic,M,U,Undefined,0.0,,
Nebojsa Stojanovic,M,U,Undefined,0.0,,
Marco Savic,M,U,Undefined,0.0,,
Zoltan Rekedt,M,U,Undefined,0.0,,
Balint Hanko,M,U,Undefined,0.0,,
Dimitris Fakitsas,M,U,Undefined,0.0,,
Vladimir Spasic,M,U,Undefined,0.0,,
Oskar Soltic,M,U,Undefined,0.0,,
Dragan Macura,M,U,Undefined,0.0,,
Srdjan Djordjevic,M,U,Undefined,0.0,,
Nenad Crnogorac,M,U,Undefined,0.0,,
Dragan Bisercic,M,U,Undefined,0.0,,
Ivan Gospavic,M,U,Undefined,0.0,,
Mohamed Gamal Hedayet,M,U,Undefined,0.0,,
Bassel El Guindy,M,U,Undefined,0.0,,
Fadi Credi,M,U,Undefined,0.0,,
Victor Credi,M,U,Undefined,0.0,,
Vitali Denissov,M,U,Undefined,0.0,,
Eugenio Capano,M,U,Undefined,0.0,,
Marco Morale,M,U,Undefined,0.0,,
Roland Weber,M,U,Undefined,0.0,,
Mario Bojano,M,U,Undefined,0.0,,
Matteo La Torre,M,U,Undefined,0.0,,
Adam Butkowski,M,U,Undefined,0.0,,
Je Min Yoo,M,U,Undefined,0.0,,
Robert Wirth,M,U,Undefined,0.0,,
Greg Kawka,M,U,Undefined,0.0,,
Dominic Doblo,M,U,Undefined,0.0,,
Ryusuke Kashiwabara,M,U,Undefined,0.0,,
Bradley Morris,M,U,Undefined,0.0,,
Damien Russell,M,U,Undefined,0.0,,
Shannon Oey,M,U,Undefined,0.0,,
Sterling Cincotta,M,U,Undefined,0.0,,
Lukas Kawka,M,U,Undefined,0.0,,
Lubo Sestak,M,U,Undefined,0.0,,
Dallas Hall,M,U,Undefined,0.0,,
David Moore,M,U,Undefined,0.0,,
Keun Ho Kim,M,U,Undefined,0.0,,
Matt Fitzpatrick,M,U,Undefined,0.0,,
Uchenna Akinyeju Festus,M,U,Undefined,0.0,,
Ayao Amenate,M,U,Undefined,0.0,,
Barbar Dammlam,M,U,Undefined,0.0,,
Fabien Levi,M,U,Undefined,0.0,,
Richard Afarku,M,U,Undefined,0.0,,
Sylvester Martey,M,U,Undefined,0.0,,
Yahaya Mahama,M,U,Undefined,0.0,,
Stephen Lamptey,M,U,Undefined,0.0,,
Juan Valls Vidal,M,U,Undefined,0.0,,
Joao Pedro Santos,M,U,Undefined,0.0,,
Bastian Beck,M,U,Undefined,0.0,,
Hugo Rocha,M,U,Undefined,0.0,,
Fintan Steiger,M,U,Undefined,0.0,,
Daniel Guerreiro,M,U,Undefined,0.0,,
Daniel Davies,M,U,Undefined,0.0,,
Sergio Inacio,M,U,Undefined,0.0,,
Albert Garriga Montoya,M,U,Undefined,0.0,,
Ignaci Vallhonrat Lopez,M,U,Undefined,0.0,,
Jose Luis Lopez Caballero,M,U,Undefined,0.0,,
David Valls Matavera,M,U,Undefined,0.0,,
David San Juan Diaz,M,U,Undefined,0.0,,
Jordi Sintes Valls,M,U,Undefined,0.0,,
Ruben Catalan Ibarra,M,U,Undefined,0.0,,
Alexander Katz,M,U,Undefined,0.0,,
Remy Feller,M,U,Undefined,0.0,,
Enrique Martin Herranz,M,U,Undefined,0.0,,
Eduard Bonet Mellado,M,U,Undefined,0.0,,
Alex Pares Becerro,M,U,Undefined,0.0,,
Carlos Ruiz Hernandez,M,U,Undefined,0.0,,
Carlos Isern Perez,M,U,Undefined,0.0,,
Juan Ozon Llacer,M,U,Undefined,0.0,,
Marco Wachter,M,U,Undefined,0.0,,
Alexandre Gachet,M,U,Undefined,0.0,,
Martin Hoch,M,U,Undefined,0.0,,
Sebastien Locatelli,M,U,Undefined,0.0,,
Lucius Giese,M,U,Undefined,0.0,,
Dominik Jauslin,M,U,Undefined,0.0,,
Bjorn Schneider,M,U,Undefined,0.0,,
Auret Jansen,M,U,Undefined,0.0,,
Johnathan Engelbrecht,M,U,Undefined,0.0,,
Andre Van Rensburg,M,U,Undefined,0.0,,
Christian Jansen,M,U,Undefined,0.0,,
Nicholas Brenner,M,U,Undefined,0.0,,
Henk Kleinschmidt,M,U,Undefined,0.0,,
Renier Groenewald,M,U,Undefined,0.0,,
Lovemore Mofokeng,M,U,Undefined,0.0,,
Brandon Kruger,M,U,Undefined,0.0,,
Wayne Arde,M,U,Undefined,0.0,,
Calvin Rolfe,M,U,Undefined,0.0,,
Damian Owen,M,U,Undefined,0.0,,
Willie Janse Van Rensburg,M,U,Undefined,0.0,,
Khesa Tsita,M,U,Undefined,0.0,,
Siyabulela Nkachela,M,U,Undefined,0.0,,
Neil Geyser,M,U,Undefined,0.0,,
Jaco Cloete,M,U,Undefined,0.0,,
Esteban Delgado,M,U,Undefined,0.0,,
Enrique Taboada,M,U,Undefined,0.0,,
Edwin Montoya,M,U,Undefined,0.0,,
Fernando Siu,M,U,Undefined,0.0,,
Carlos Mier,M,U,Undefined,0.0,,
David Goldsmith,M,U,Undefined,0.0,,
Steven Quaynor,M,U,Undefined,0.0,,
Marcel Morgan,M,U,Undefined,0.0,,
Davion Lewis,M,U,Undefined,0.0,,
Hans Peter Teichert,M,U,Undefined,0.0,,
Sihan Wu,M,U,Undefined,0.0,,
Chadwick Hartley,M,U,Undefined,0.0,,
Jan Solcani,M,U,Undefined,0.0,,
Jud Parker,M,U,Undefined,0.0,,
Tarik El Bassiouni,M,U,Undefined,0.0,,
Boris Bogdanov,M,U,Undefined,0.0,,
Jarrett Basedow,M,U,Undefined,0.0,,
Philip Cibulsky,M,U,Undefined,0.0,,
Thomas Gilliland,M,U,Undefined,0.0,,
Alex Altman,M,U,Undefined,0.0,,
Lew De Leon,M,U,Undefined,0.0,,
Alex Yaftali,M,U,Undefined,0.0,,
Ilya Trincher,M,U,Undefined,0.0,,
Justin Montgomery,M,U,Undefined,0.0,,
Robert Kennedy,M,U,Undefined,0.0,,
Emil Novak,M,U,Undefined,0.0,,
Amir Nejad,M,U,Undefined,0.0,,
Nico Cifarelli,M,U,Undefined,0.0,,
John Caldwell,M,U,Undefined,0.0,,
Manuel Scherer,M,U,Undefined,0.0,,
Kevin Pollock,M,U,Undefined,0.0,,
Jussi Ala Opas,M,U,Undefined,0.0,,
Mark Weidmann,M,U,Undefined,0.0,,
Caleb Marquardt,M,U,Undefined,0.0,,
Jeff Lawrence,M,U,Undefined,0.0,,
Jeffrey Miller,M,U,Undefined,0.0,,
Christopher Tibbetts,M,U,Undefined,0.0,,
David Johnson,M,U,Undefined,0.0,,
Bobby Troup,M,U,Undefined,0.0,,
Kevin Lee,M,U,Undefined,0.0,,
Kevin Mcquaid,M,U,Undefined,0.0,,
Stephen Van De Stroet,M,U,Undefined,0.0,,
Jared Milmeister,M,U,Undefined,0.0,,
Angus Lockhead,M,U,Undefined,0.0,,
Michael Suttner,M,U,Undefined,0.0,,
Robert Callender,M,U,Undefined,0.0,,
Zoran Korac,M,U,Undefined,0.0,,
Stuart Greenburg,M,U,Undefined,0.0,,
Boris Adjamian,M,U,Undefined,0.0,,
Rodrigo Godoy,M,U,Undefined,0.0,,
Claudio Hoyos,M,U,Undefined,0.0,,
Ara Sarkasian,M,U,Undefined,0.0,,
Clay Warren,M,U,Undefined,0.0,,
Michael Ortiz,M,U,Undefined,0.0,,
Ramsey Gerber,M,U,Undefined,0.0,,
Reid Slattery,M,U,Undefined,0.0,,
Aldo White,M,U,Undefined,0.0,,
Gregoire Berner,M,U,Undefined,0.0,,
Marc Obrist,M,U,Undefined,0.0,,
Marc Garabedian,M,U,Undefined,0.0,,
Fabrice Geydet,M,U,Undefined,0.0,,
Steve Schudel,M,U,Undefined,0.0,,
Joan Peralta,M,U,Undefined,0.0,,
Jorge Munoz,M,U,Undefined,0.0,,
Juan Martinez,M,U,Undefined,0.0,,
Fernando Villarreal,M,U,Undefined,0.0,,
Jose Ignacio Monsalve,M,U,Undefined,0.0,,
Mauricio Duarte,M,U,Undefined,0.0,,
Salvador Villaverde,M,U,Undefined,0.0,,
Luis Alberto Arguello Meraza,M,U,Undefined,0.0,,
Angel Rubio,M,U,Undefined,0.0,,
Carlos Arellano,M,U,Undefined,0.0,,
Sarbinder Randhawa Singh,M,U,Undefined,0.0,,
Vikas Sharma,M,U,Undefined,0.0,,
Israel Sandoval,M,U,Undefined,0.0,,
Edgar Rafael Garcia,M,U,Undefined,0.0,,
Daniel Araiza,M,U,Undefined,0.0,,
Rogelio Puente Diaz,M,U,Undefined,0.0,,
Franco Zurite Sainz,M,U,Undefined,0.0,,
Johnathon Romero,M,U,Undefined,0.0,,
Luis Silva,M,U,Undefined,0.0,,
Hector Rangel,M,U,Undefined,0.0,,
Fernando Martinez,M,U,Undefined,0.0,,
Sanjeev Kumar,M,U,Undefined,0.0,,
Bhupesh Pandey,M,U,Undefined,0.0,,
Sanjay Malik,M,U,Undefined,0.0,,
Shivnandan Singh,M,U,Undefined,0.0,,
Harneesh Randhawa,M,U,Undefined,0.0,,
Atul Kumar,M,U,Undefined,0.0,,
Sandeep Mogha,M,U,Undefined,0.0,,
Richie Chopra,M,U,Undefined,0.0,,
Vishal Gaur,M,U,Undefined,0.0,,
Arjan Uppal,M,U,Undefined,0.0,,
Tushar Sharma,M,U,Undefined,0.0,,
Varun Bisht,M,U,Undefined,0.0,,
Janmeet Singh,M,U,Undefined,0.0,,
Mahanandan Tyagi,M,U,Undefined,0.0,,
Kamal Bhandari,M,U,Undefined,0.0,,
Abedin Sham,M,U,Undefined,0.0,,
Boaz Edwin,M,U,Undefined,0.0,,
Subharatna Shahi,M,U,Undefined,0.0,,
Sehal Moloobhai,M,U,Undefined,0.0,,
Johan Guba,M,U,Undefined,0.0,,
Ion De Guzman,M,U,Undefined,0.0,,
Jose Clemente Cabrera,M,U,Undefined,0.0,,
Raphael Mak,M,U,Undefined,0.0,,
John Rey Moreno,M,U,Undefined,0.0,,
Jose Figueroa Tinio,M,U,Undefined,0.0,,
Richmond Paguyo,M,U,Undefined,0.0,,
James Ambler,M,U,Undefined,0.0,,
Chase Emerson,M,U,Undefined,0.0,,
Andrew Sanzo,M,U,Undefined,0.0,,
Jake Leivent,M,U,Undefined,0.0,,
Timikan Solomon,M,U,Undefined,0.0,,
Richard Beard,M,U,Undefined,0.0,,
Justin Duke,M,U,Undefined,0.0,,
Adolfo Solares,M,U,Undefined,0.0,,
Joel Reckewey,M,U,Undefined,0.0,,
Alfredo Solares,M,U,Undefined,0.0,,
Pablo Solares,M,U,Undefined,0.0,,
Alex Condom Gamez,M,U,Undefined,0.0,,
Jesus Daniel Lara Perez,M,U,Undefined,0.0,,
Sergi Torrent Crosa,M,U,Undefined,0.0,,
Roberto Tornil Marclay,M,U,Undefined,0.0,,
Alexander Latinjak,M,U,Undefined,0.0,,
Gerardo Cardoso,M,U,Undefined,0.0,,
Daniel Quintana Codina,M,U,Undefined,0.0,,
Santiago Mazzochi,M,U,Undefined,0.0,,
Ezequiel Giarrizzo,M,U,Undefined,0.0,,
Franco Sengiali,M,U,Undefined,0.0,,
Sebastian Salomon,M,U,Undefined,0.0,,
Mario Leguizamon,M,U,Undefined,0.0,,
Christophe Sanches,M,U,Undefined,0.0,,
Ludovic Pele,M,U,Undefined,0.0,,
Alexandre Maye,M,U,Undefined,0.0,,
Bruno Guey,M,U,Undefined,0.0,,
Taron Nakano,M,U,Undefined,0.0,,
Takeshi Suzuki,M,U,Undefined,0.0,,
Hiroshi Kiyohara,M,U,Undefined,0.0,,
Yu Ta Yamaguchi,M,U,Undefined,0.0,,
Jokuo Sao,M,U,Undefined,0.0,,
Ryouji Imamura,M,U,Undefined,0.0,,
Tatsuya Nakagawa,M,U,Undefined,0.0,,
Toyofuku Kouhei,M,U,Undefined,0.0,,
Kazumi Taira,M,U,Undefined,0.0,,
Masumi Namne,M,U,Undefined,0.0,,
Jeffrey Haich,M,U,Undefined,0.0,,
Philip Radziejewski,M,U,Undefined,0.0,,
Giovanni Chessari,M,U,Undefined,0.0,,
Romain Bazire,M,U,Undefined,0.0,,
Tetsutaro Kato,M,U,Undefined,0.0,,
Kenichi Oyama,M,U,Undefined,0.0,,
Boris Kuharic,M,U,Undefined,0.0,,
Fabrizio Perella,M,U,Undefined,0.0,,
Gaetan Maquet,M,U,Undefined,0.0,,
Erik Petersson,M,U,Undefined,0.0,,
Gerhard Posch,M,U,Undefined,0.0,,
Marco Cepile,M,U,Undefined,0.0,,
Marc Rousseaux,M,U,Undefined,0.0,,
Viktor Libal,M,U,Undefined,0.0,,
Radu Mangiurea,M,U,Undefined,0.0,,
Philip Ten Hamm,M,U,Undefined,0.0,,
Arthur Hicks,M,U,Undefined,0.0,,
Ivan Simovic,M,U,Undefined,0.0,,
Stefano Rimoldi,M,U,Undefined,0.0,,
Vedran Flanjak,M,U,Undefined,0.0,,
Aleksander Mamula,M,U,Undefined,0.0,,
Tommaso Del Gaudio,M,U,Undefined,0.0,,
Roberto Gulbicki,M,U,Undefined,0.0,,
Aymeric Henou,M,U,Undefined,0.0,,
Sebastien Jolly,M,U,Undefined,0.0,,
Cristian Bustos,M,U,Undefined,0.0,,
